,Bacillus pumilus_gapfilled_26,Bacillus pumilus_gapfilled_77,Bacillus pumilus_gapfilled_75,Bacillus pumilus_gapfilled_37,Bacillus pumilus_gapfilled_5,Bacillus pumilus_gapfilled_14,Bacillus pumilus_gapfilled_59,Bacillus pumilus_gapfilled_84,Bacillus pumilus_gapfilled_19,Bacillus pumilus_gapfilled_46,Bacillus pumilus_gapfilled_9,Bacillus pumilus_gapfilled_76,Bacillus pumilus_gapfilled_34,Bacillus pumilus_gapfilled_94,Bacillus pumilus_gapfilled_53,Bacillus pumilus_gapfilled_32,Bacillus pumilus_gapfilled_65,Bacillus pumilus_gapfilled_3,Bacillus pumilus_gapfilled_82,Bacillus pumilus_gapfilled_62,Bacillus pumilus_gapfilled_81,Bacillus pumilus_gapfilled_89,Bacillus pumilus_gapfilled_55,Bacillus pumilus_gapfilled_20,Bacillus pumilus_gapfilled_85,Bacillus pumilus_gapfilled_10,Bacillus pumilus_gapfilled_70,Bacillus pumilus_gapfilled_64,Bacillus pumilus_gapfilled_27,Bacillus pumilus_gapfilled_67,Bacillus pumilus_gapfilled_36,Bacillus pumilus_gapfilled_61,Bacillus pumilus_gapfilled_45,Bacillus pumilus_gapfilled_63,Bacillus pumilus_gapfilled_73,Bacillus pumilus_gapfilled_48,Bacillus pumilus_gapfilled_18,Bacillus pumilus_gapfilled_29,Bacillus pumilus_gapfilled_92,Bacillus pumilus_gapfilled_41,Bacillus pumilus_gapfilled_4,Bacillus pumilus_gapfilled_56,Bacillus pumilus_gapfilled_16,Bacillus pumilus_gapfilled_24,Bacillus pumilus_gapfilled_91,Bacillus pumilus_gapfilled_87,Bacillus pumilus_gapfilled_78,Bacillus pumilus_gapfilled_35,Bacillus pumilus_gapfilled_22,Bacillus pumilus_gapfilled_50,Bacillus pumilus_gapfilled_21,Bacillus pumilus_gapfilled_95,Bacillus pumilus_gapfilled_66,Bacillus pumilus_gapfilled_1,Bacillus pumilus_gapfilled_69,Bacillus pumilus_gapfilled_28,Bacillus pumilus_gapfilled_97,Bacillus pumilus_gapfilled_74,Bacillus pumilus_gapfilled_40,Bacillus pumilus_gapfilled_80,Bacillus pumilus_gapfilled_7,Bacillus pumilus_gapfilled_42,Bacillus pumilus_gapfilled_33,Bacillus pumilus_gapfilled_17,Bacillus pumilus_gapfilled_30,Bacillus pumilus_gapfilled_96,Bacillus pumilus_gapfilled_98,Bacillus pumilus_gapfilled_11,Bacillus pumilus_gapfilled_99,Bacillus pumilus_gapfilled_39,Bacillus pumilus_gapfilled_49,Bacillus pumilus_gapfilled_93,Bacillus pumilus_gapfilled_12,Bacillus pumilus_gapfilled_57,Bacillus pumilus_gapfilled_79,Bacillus pumilus_gapfilled_60,Bacillus pumilus_gapfilled_68,Bacillus pumilus_gapfilled_15,Bacillus pumilus_gapfilled_58,Bacillus pumilus_gapfilled_86,Bacillus pumilus_gapfilled_6,Bacillus pumilus_gapfilled_25,Bacillus pumilus_gapfilled_51,Bacillus pumilus_gapfilled_38,Bacillus pumilus_gapfilled_43,Bacillus pumilus_gapfilled_8,Bacillus pumilus_gapfilled_72,Bacillus pumilus_gapfilled_90,Bacillus pumilus_gapfilled_23,Bacillus pumilus_gapfilled_0,Bacillus pumilus_gapfilled_47,Bacillus pumilus_gapfilled_54,Bacillus pumilus_gapfilled_31,Bacillus pumilus_gapfilled_13,Bacillus pumilus_gapfilled_52,Bacillus pumilus_gapfilled_83,Bacillus pumilus_gapfilled_71,Bacillus pumilus_gapfilled_2,Bacillus pumilus_gapfilled_88
1408.93.peg.1318,91.85405277379971,88.19446294296411,90.49621943927144,81.10723167424605,84.94815575963258,84.77131877691966,88.34356252767057,84.40673096293244,93.36644146554092,104.34803729036415,80.68192270972285,84.21391025789515,83.01341806269352,83.82368093873544,81.10723167424625,93.46970103197533,82.37507655421929,89.87492462721389,95.54788320737053,80.68192270972274,83.01341806269296,80.68192270972311,83.01341806269306,97.33382112808707,89.63328018816564,82.00950167696446,86.3971562602497,99.90679416424852,91.45462566246202,78.45705064318518,88.43448675253174,87.9960929878058,88.42271089984946,93.57606787750225,89.19045905184684,127.2083300975787,95.08347807839398,91.5326189322289,95.26140743028891,88.12084417171114,87.67394133940348,88.8417893455682,105.91448021548022,90.11979521095931,82.2562203676974,82.05667504154046,88.82053534483643,84.87314388014455,99.87494306417223,81.10929344173553,102.87105566145222,87.559762672855,80.6819227097214,93.66384499749873,81.6163251369249,114.20911017783754,92.24519050902984,90.52626722502231,84.94815575963257,99.1995986639648,83.90678016692767,100.23734166032581,114.841232790389,86.21858845121534,93.64901205111404,88.83444314063591,83.7998668139886,103.2006902318531,81.10723167424689,97.63737281577087,89.78589537139021,81.10723167424665,80.94805658860761,95.76061680009838,80.6819227097315,110.07727097539792,101.60673985794621,82.32099632443035,87.68578269888391,86.87250591056019,109.57048152623857,88.4344867525308,83.56783766367356,83.80392196285663,83.18751614687392,103.20048518589105,81.83748347634658,81.1072316742463,83.68714299247952,80.6892212280476,87.44686993927516,110.6395272988798,85.09923897776743,84.28556469626484,91.05747340611872,90.1873833536748,89.5767749483563,99.78619605121808,93.96006982786608
1408.93.peg.3477,69.25012458539943,73.56957925815026,76.05745799483743,59.57612069382096,62.46218199194489,65.33085066572951,60.464687266871664,65.39291162146604,70.97975226358801,62.46218199194507,60.64954166544232,62.490378897654374,60.58118384301752,61.917989440014544,59.5761206938416,75.77800211765276,60.712437992678865,75.80425079039864,74.70028924825543,61.80909712460822,60.58118384301013,60.649541665442236,60.581183843017406,85.47591372977912,70.85106648664157,63.91061478169201,63.913497584160645,85.47481580186135,68.23314670490265,57.60127051315854,66.50165923674982,65.08673031682038,75.30936644782089,70.56929630095209,83.26622242014102,100.18811666081075,79.81391711846963,68.2346869548052,77.79480355829516,76.49292901706393,66.16804283567039,77.78768572803048,68.14056217303128,71.57104219644644,63.47785405782449,60.834599049873646,71.50504945569047,59.938968039591934,79.19713155780042,59.57612069381854,60.834599049871215,71.8959472281263,60.649541665442264,69.3468397492999,60.89115677520528,69.55043639007081,78.37641170025958,71.62578282353554,62.462181991944774,82.02351564467106,61.657828514108395,67.2021278373739,72.33776358300656,64.3675078332129,73.8189423540452,79.74482039288526,65.3253916119691,84.80001184043006,59.576120693821316,84.34576261672905,76.40676956836714,61.34657368850404,63.918668078367965,79.35128447400461,60.64954166544229,78.64992896804107,87.97280600218693,60.71243799267915,63.94387575865351,69.74401857278401,68.14056217303074,67.20725082584877,71.33081132302081,65.32637370652934,60.30814742311947,87.07781308430577,60.314093918270856,59.57612069381943,61.24910550780879,59.651252407057434,65.30137208248792,71.74555467921496,60.649541665441234,65.43108518418546,69.80316004992065,66.51793744198957,78.70627613265584,83.35941501318638,81.50257025094083
1408.93.peg.3297,92.40410667894218,89.59225237340675,91.52494370403218,82.17426781194567,85.0299780487903,84.98669990989147,89.02903395883999,84.4067309629336,94.04571551738294,105.94813431690444,82.27697271828481,84.68015956741179,83.36522916592257,84.15383017712963,82.17426781194467,94.79047282878791,83.08246539580945,92.31489515303431,97.06508443930666,82.7506899587164,83.36522916591743,82.27697271828616,83.36522916592152,100.02085535338715,90.94285423603466,82.40996740757409,86.93559305259255,101.2267968699862,91.92424174288483,78.68739788515978,89.39111133564037,88.49458116954791,91.35961152420191,94.84401749146365,91.73425989029991,130.06947711688602,96.67477417962559,92.00980669873998,97.63832190906162,90.67855776119225,88.0974530342395,91.78979402427798,107.2550270359427,90.30801733319096,84.21470895938148,82.39097743150873,90.54988075202719,85.10273426417103,101.49442269352231,82.17576846943402,104.78557360507367,90.20262651965804,82.27697271828667,95.2170502924165,83.13873658000055,115.96529730356886,93.72874250197744,91.85648118512381,85.02997804879061,100.72038945906873,83.98253356325668,102.15179222689797,116.87630712624491,86.82905226469425,94.22841082452058,91.3154908372926,83.93607791512167,105.18889264879247,82.1742678119454,99.80146025089827,90.98596348835818,82.17426781194564,81.2213765627032,96.90779144291241,82.27697271828629,112.35868603671764,103.6460227220102,84.37684997415397,88.76211107078701,87.62532023502042,111.11372774491788,89.39111133564018,86.19630486864868,83.94218057699,85.47863529575422,104.93264893702404,82.39097743150911,82.17426781195063,83.98998914434638,81.22730649325166,87.44686993927563,113.58244949401016,87.16295817324465,84.86057090255723,91.77508334628482,90.78265105878778,92.902144074037,100.8495741343805,95.8695997127664
1408.93.peg.2176,92.40410667894186,89.59225237340804,91.52494370403178,82.17426781194578,85.0299780487903,84.98669990989144,89.02903395883979,84.40673096293348,94.04571551738294,105.94813431690464,82.27697271828481,84.68015956741144,83.36522916592249,84.1538301771283,82.17426781194543,94.79047282878778,83.08246539581175,92.31489515303424,97.0650844393065,82.7506899587052,83.36522916591716,82.276972718286,83.36522916592146,100.0208553533874,90.9428542360348,82.40996740757409,86.9355930525929,101.22679686998625,91.92424174288523,78.68739788515987,89.39111133564033,88.49458116954693,91.3596115242109,94.84401749146367,91.73425989029991,130.06947711688602,96.67477417962547,92.00980669873911,97.63832190906201,90.67855776119237,88.09745303423884,91.78979402427804,107.2550270359427,90.30801733319093,84.21470895938624,82.39097743150879,90.54988075202401,85.10273426416933,101.49442269346183,82.17576846943463,104.78557360507364,90.20262651965912,82.27697271828667,95.21705029241652,83.13873658000055,115.96529730356882,93.72874250197751,91.85648118512367,85.02997804879143,100.72038945906883,83.98253356325675,102.15179222690023,116.87630712624487,86.82905226469424,94.22841082452022,91.31549083729257,83.93607791512167,105.18889264877453,82.17426781194538,99.80146025089843,90.98596348835893,82.17426781194564,81.2213765627032,96.90779144291261,82.27697271828617,112.35868603671771,103.64602272200997,84.37684997415397,88.76211107078706,87.62532023501349,111.113727744918,89.39111133564023,86.19630486864868,83.942180576995,85.47863529575393,104.93264893702404,82.39097743150911,82.17426781194956,83.98998914434593,81.22730649325203,87.44686993927566,113.58244949401016,87.1629581732447,84.86057090255728,91.77508334628482,90.78265105878407,92.9021440740367,100.84957413438077,95.8695997127678
1408.93.peg.1582,91.09371671046115,87.19881853542554,89.58366073538691,79.86825802488868,83.07926197601883,83.15406520390556,87.90842696059829,81.15404289771234,92.27430756005509,104.10383031059467,80.29080913646908,82.75837748734553,82.2475337906379,83.34036434454336,79.86825802488873,93.00483082024691,81.49040963146356,88.84856485726425,95.11537536051453,80.46447313604442,82.2475337906386,80.29080913646908,82.24753379063807,96.06957232156778,88.1895706699417,80.67246322223133,85.17420774005681,100.09823402393826,90.76880954801393,78.25328806800593,87.98234101211801,86.51616481506571,87.45701623711905,93.0078673863248,88.02225012683033,126.66532388152525,95.09390907662467,91.31306837491825,95.22915712583298,87.91987269879836,87.00346350912722,87.77978072476441,105.62617123739936,88.40323588075489,81.79255976340275,80.67802824704239,88.10153331264334,84.46531733419195,100.23410638005072,79.8697164613214,101.53816774447989,87.25723731098424,80.29080913647032,93.3160433744942,80.7594726583065,113.28775323902619,92.00417275380406,90.25546954308824,83.0968093968534,100.28675655776466,82.52903555694634,100.02907807782539,114.34160710889867,85.79321592889796,93.65076433848287,87.94557650402002,81.78461872203121,102.52123484477248,79.86825802488858,98.30734943064962,88.74887403655573,79.86825802488879,79.68598905564146,95.20647275302944,80.29080913646905,109.37875648030487,101.54343139875712,81.87451010750485,87.2296645891604,84.37341579722714,108.96166923897012,87.98871161210774,82.73246145230095,81.78947840015248,82.41369998526862,102.55887612916115,80.67802824704204,79.86825802489092,82.32435114176154,79.47600433542127,87.04117178280326,109.71835905560077,84.5820161758511,82.63551107976143,90.26947813796089,89.05613118038863,89.28497619559208,97.99985392941977,93.5957723489752
1408.93.peg.2491,89.52654227797426,87.4743849657259,89.92008131295643,80.84175226280223,83.62983985946722,82.7589509483977,85.79935552536882,83.66929983000102,91.95770638325762,104.60889596629762,82.27482554385546,81.6519186832088,81.7595933985398,80.01474541510694,80.84175226280401,94.72670293518065,79.97221694113158,90.84129543939315,94.11597171735241,82.75068995869002,81.75959339853945,82.27482554385558,81.75959339853875,99.7181227125056,88.26113860435883,79.32564947424477,83.51416135160436,99.22687798126817,89.55019987561896,78.50343245989785,89.17055069489841,82.96114403238494,89.34725093788533,94.11499416444069,91.70601040889625,130.0120830585127,96.67421870843903,89.7828369419749,95.69011912524299,90.48148662084678,86.26766937400936,90.37986469786067,105.7112709826394,89.82539855230686,80.74127732255398,81.75893518243934,88.25438799527164,81.8038700469703,100.90574511071189,80.84327098665193,103.8635595144012,87.26962078239346,82.27482554385536,94.78874746217923,82.20067424626448,113.84291209621875,93.66472266092207,89.24806921106659,84.6875205319796,99.20094220058145,82.3252021885858,100.6828911542189,116.81825953466429,86.82905226469732,92.56976829100047,88.6507200584311,80.62373079061675,105.13800017910897,80.84175226280179,99.28166146822002,90.71272226425812,81.50252111283446,80.7364780233744,93.93543623843942,82.27482554385415,112.3169187686157,102.58082424098521,84.37615301834697,88.76095580097609,87.62532023501443,109.24897239700721,89.17055069489841,84.7165342661597,80.62373079061683,82.06885780977248,102.52099179213403,80.74048496051783,80.84175226280252,83.76152963051297,78.11094073671998,86.85081123984928,113.07221766091808,87.16068028628311,84.69890286879456,87.31167165198958,87.66254583716375,91.99841961781281,99.01694138864113,95.15661483838667
1408.93.peg.625,91.48537817470674,87.65992210324059,89.9367631366227,79.87422469252765,84.7713073204932,83.94014625777133,88.0506353535795,81.16031823359151,93.36644146554197,105.82759666977263,80.64091440886682,82.75837748734583,82.3909774315093,82.55945582464976,79.8742246925271,93.01162357096877,81.79267373576647,91.97030178003827,95.11537536051316,80.68192270972685,82.3909774315106,80.64091440886224,82.39097743150867,97.6986681768953,89.40652436056246,80.73416262194979,85.6519090832273,101.1757109794801,90.90877864035707,78.2117789987339,87.98871161210822,86.89221058270509,87.65397230017349,93.28594583049332,88.08130454299736,130.01018214537982,94.92942656486699,91.3164063867029,95.47401033648057,88.60217864382373,88.02014043914626,88.3902555718467,107.10644702752876,90.30082183119434,82.16258789435055,80.74084068842521,88.14564792133636,84.66921999798168,100.39793895895616,79.87568334688125,104.56013702258888,87.26395462526004,80.64091440886322,95.01726216715869,81.39097073304606,115.54332798147315,93.52954953417895,90.5182165315596,84.7713073204932,100.18068613295783,83.65509590645658,102.1025315931119,116.80253874109377,85.79321592888815,94.22756226464551,88.00426638613537,82.23081443507888,105.01516942032143,79.87422469252753,99.44719826943621,90.29528093165536,79.87422469252567,79.68889775963365,95.20647275303112,80.64091440886573,112.35771191445022,103.28784756891267,82.13791328415408,87.23637765868818,84.37993800408792,110.25354662048456,87.98871161210756,82.76737568525135,82.41595911195789,81.16203155185437,104.54632651343806,80.74084068842639,79.87422469252726,82.50544616099613,79.69471580469994,87.44686993927475,113.58244949401002,84.64446914865479,82.6355110797616,89.87031803409181,88.43433046047595,90.6037411508221,98.00599543538851,95.84744839596303
1408.93.peg.3729,6.679291026509691e-14,-1.136150286095276e-13,1.6045977466497874e-12,2.2169419782652656e-12,-3.498530091985733e-13,-8.763744585341062e-14,-8.52011385076853e-15,6.076747449564125e-14,3.4571979392324196e-15,-1.4921353346716635e-13,1.9662333635919776e-13,-2.5532555431486736e-14,-2.741533502242635e-14,-6.0039499923900814e-12,3.897581628320827e-14,-1.1968379769304055e-13,-5.843596865983042e-14,-3.473724493847104e-14,-2.386674557942666e-12,0.0,-8.205239675007699e-14,7.427523149501209e-14,0.0,5.509223744787045e-14,4.938017905716316e-13,4.821429941349969e-13,1.641368441710503e-13,4.963740970725247e-14,7.509614020516393e-14,3.5154846138102165e-13,1.0144249119441502e-12,-1.1780716359753781e-14,-4.574673346519522e-12,-1.4639353282400932e-12,2.889986797909424e-13,-1.716711990539818e-13,7.71817043032206e-14,-9.390802242680846e-14,8.43331721110002e-14,4.4890401425317425e-13,5.606991667528866e-14,2.958249148117918e-14,4.437855591279833e-13,-1.261514067314662e-12,3.191389158106091e-13,-2.1280061312151358e-14,5.808181169820006e-13,-4.137338411693946e-13,2.3613128045928466e-13,-8.744425901466886e-15,5.52826815442157e-13,-4.168117504144537e-14,3.1097688226518126e-13,1.0388045143135557e-12,5.870394969958732e-14,2.7393737693753136e-12,9.006686617018052e-14,-6.041984106711408e-14,-1.7033724987237757e-14,-6.379085512680544e-14,3.928808119282875e-14,1.5381002422205813e-13,9.088392671776398e-14,-1.1577280506251617e-13,2.5160241443613243e-13,-5.758168850467913e-14,1.4121572468073187e-13,9.518103396094618e-13,1.2954175159590867e-13,2.2077712948668967e-14,4.649916629836007e-13,-2.586790603669891e-13,5.3516860164687985e-14,0.0,2.537001041909948e-14,-2.0257691291545108e-14,-1.8763680460311972e-13,1.542552098182236e-13,-6.386681397671745e-14,3.1911526047631162e-15,6.374368768684798e-13,1.1903503697610233e-13,-1.871866081568106e-12,-1.3250658699109344e-13,6.529957594192556e-12,-1.775704371682023e-14,-2.0686503897163786e-13,-2.1679234020428072e-14,2.414894207162164e-13,-3.3377198527653653e-13,-2.4161967000770418e-14,-6.299633779711944e-14,5.662436249613393e-14,6.2840931760023e-13,4.2474132609476436e-14,-3.8006674793238775e-13,5.883646561484072e-13,-2.2457654838569904e-13,1.5621155473875517e-13
1408.93.peg.3394,92.40410667894173,89.59225237340515,91.52494370403163,82.17426781194565,85.02997804878976,84.98669990989146,89.02903395883938,84.40673096293285,94.04571551738329,105.94813431690474,82.2769727182867,84.6801595674118,83.36522916592239,84.15383017713019,82.17426781194568,94.79047282878786,83.08246539580624,92.31489515303706,97.06508443930645,82.75068995868985,83.36522916593617,82.27697271828623,83.36522916592227,100.02085535338779,90.9428542360349,82.40996740757441,86.93559305259201,101.22679686998681,91.92424174288615,78.68739788516035,89.39111133564056,88.49458116954473,91.35961152420235,94.84401749146728,91.73425989029974,130.0694771168861,96.67477417962616,92.00980669873987,97.63832190905993,90.67855776120454,88.09745303423531,91.78979402427554,107.25502703594279,90.30801733319099,84.21470895939201,82.39097743150911,90.54988075204317,85.10273426417413,101.49442269345342,82.17576846943561,104.78557360507344,90.20262651965874,82.27697271828643,95.21705029241762,83.1387365800006,115.96529730356765,93.72874250197768,91.85648118512532,85.02997804879027,100.72038945907116,83.98253356325743,102.15179222690908,116.87630712624615,86.82905226469846,94.22841082452116,91.31549083729251,83.9360779151094,105.18889264881419,82.17426781194351,99.80146025089813,90.98596348835895,82.17426781194555,81.22137656270375,96.90779144291339,82.27697271828802,112.3586860367192,103.64602272201013,84.37684997415407,88.76211107078697,87.62532023501392,111.11372774491822,89.39111133564256,86.19630486865027,83.94218057700516,85.47863529575032,104.9326489370243,82.39097743150887,82.17426781194841,83.98998914434287,81.22730649325194,87.44686993927499,113.58244949401009,87.16295817324384,84.86057090255619,91.77508334628472,90.78265105879292,92.902144074037,100.84957413438073,95.86959971277157
1408.93.peg.1356,-1.394255143206244e-12,-3.0271933904577556e-13,1.911564158164166e-14,-5.6810224435940216e-14,1.3280264809158618e-12,3.3439392200118194e-13,5.254706505781221e-13,6.651613315039247e-14,7.931273528371754e-13,1.4872568647351816e-13,-4.493969573728684e-13,0.0,1.7105139067619592e-13,-2.0137317895982527e-14,3.5432024297535024e-13,-1.243716947482407e-12,-2.123190738317312e-13,-2.378745868315366e-12,-1.281590039203213e-13,7.252440141086076e-14,7.204866103742801e-13,-8.820128737399153e-14,-9.617381564751477e-14,-4.454813079134736e-14,2.754301676563856e-12,0.0,2.8195384201217885e-14,-1.3839561622124896e-13,3.656737463583693e-14,6.429510341189558e-13,-2.3161708777443717e-13,-1.9680481442796422e-13,6.272165822547505e-14,-5.118643691631912e-14,-9.932717916364469e-30,2.5809281277082983e-13,-1.372884696638236e-12,3.65625445835774e-14,3.188314428198319e-14,-1.1489832660437814e-12,-9.331877284733906e-13,-9.533376617510775e-14,-1.4980132237802526e-13,2.1571253137687357e-15,8.13610050814666e-13,1.7631599211900302e-12,0.0,-3.515534980498682e-14,5.6058997910010465e-14,-2.734026866866749e-13,7.945745732129813e-15,-1.6109365191232352e-12,6.874254231089925e-14,-4.8622315815190474e-14,1.1328056384509844e-15,5.766323092721002e-13,-3.369641739456158e-13,5.652288687240477e-12,3.1231639739764334e-14,-3.717914420775256e-13,4.667732554742258e-13,2.3701371856087487e-12,-3.561432794761199e-14,2.26716389474501e-14,1.2202101099630764e-12,-7.25709251196079e-14,1.493781851056766e-12,2.4373885888537994e-12,-1.9969388254885486e-13,7.982027191458192e-14,8.042636576119917e-14,1.1026442104861851e-13,2.6638525759999685e-12,-4.237910181356669e-12,-1.541570464008257e-13,9.799091018107023e-13,-1.1551965164909135e-13,-3.057308585812464e-14,2.8521078944694466e-13,-2.3009407014928943e-12,1.9513479369195257e-13,2.100719669422065e-13,-2.781710063697487e-13,5.132204151642336e-13,-5.889500544560423e-14,3.5744602707415724e-13,1.553486735062955e-12,-1.0712822766783081e-13,6.634443979145458e-14,-5.312550344375323e-13,-2.381357535873485e-13,1.2829455369995831e-14,7.511956180615354e-14,-1.1044031597231986e-13,9.694408034856566e-15,-8.390732720229832e-14,2.973745503978216e-13,-1.847693947548697e-13,1.8750317352957882e-13
1408.93.peg.3479,92.40410667894207,89.59225237340485,91.52494370403159,82.17426781194459,85.02997804879077,84.84795015558508,89.02903395883943,84.40673096293251,94.04571551738314,105.54116958314425,82.04592878794834,84.68015956741151,83.36522916592236,84.15383017713049,82.17426781194551,94.79047282878793,83.08246539580769,92.31489515425352,96.99349086748141,82.3404438531008,83.36522916592178,82.04592878794952,83.36522916592257,98.91749694894024,90.94285423603523,82.40996740757373,86.9355930525919,101.2267968699863,91.92424174288504,78.68739788515975,89.39111133564,88.49458116954762,91.35961152420217,94.70598934338028,89.71812231029331,129.08445354585493,96.67477417962539,92.0098066987397,97.63832190905873,89.00753648105787,88.03555722218373,91.7897940242604,107.25502703594357,90.3080173331913,83.80937772229164,82.39097743150683,90.54988075202795,85.10273426417422,101.44849524989671,82.1757684694348,103.95574316696758,90.20262651965659,82.04592878794894,95.19223684197432,83.13426869108042,114.95524036927439,93.72874250197655,91.85648118512279,85.02997804879011,100.68383969258005,83.9825335632567,102.09970614829071,116.4185094206469,86.82905226469903,94.1539363929881,89.5989409879806,83.93607791512129,105.1888926488144,82.17426781194804,98.16890005226246,90.98596348835899,82.17426781192958,81.22137656270702,96.90723080271589,82.04592878794934,112.35868603671872,102.11700726566328,83.77856848209777,88.76211107078727,87.62532023501403,110.79221019880751,89.39111133564042,86.19630486864888,83.94218057699408,85.47863529574998,104.93264893702182,82.3909774315094,82.1742678119453,83.94844522616823,81.2273064932515,87.44686993927556,112.75346937650095,86.47600228215703,84.86057090255731,91.77508334628709,90.78265105879248,92.02806434882862,100.84957413438065,95.86959971276804
1408.93.peg.2295,87.2459642962116,85.70730757048642,88.53000546675145,81.95914110395971,78.30952208711848,78.31197325260112,84.01020224644195,81.25180944153075,87.27379259175866,98.84096233353813,78.61724255263093,80.39137560667045,78.29693448157482,83.21606550607389,81.95914110395961,92.65530172870639,78.01805724684952,90.56781889049923,91.83727367748315,80.3065108763494,78.2969344816974,78.6172425526306,78.2969344816956,99.726175665268,87.65143710000515,78.22394177275595,80.21188802926618,101.20778383015185,87.2459642962116,78.48509171618518,87.24596429621181,84.36972371501791,88.48891436317075,93.34034731146879,91.73425989029991,128.14895750860245,95.12747878108935,87.2459642962118,91.76639605972034,88.80934740969732,82.84875289372258,90.33414629210517,99.7051562125428,86.85426665647923,79.63061616570135,78.01909469715912,87.36006074093149,80.53473627342564,94.74892267773456,81.96065259550099,98.79680982807524,88.72720414085437,78.61724255262742,94.70545279959006,83.12562610112145,108.53362823503993,93.66792680412551,86.63257415312023,78.30952208711864,97.84448442248934,78.2969344816971,95.97369737396328,113.03315212662305,84.36972371501848,91.30426220816145,88.35488391089974,78.31197325260102,101.78514151958285,81.95914110395977,99.50023970386363,88.97654431803197,82.06548936974305,78.04689094188312,92.2502986315781,78.61724255263019,110.38811492803718,98.5218775023104,78.6172425526306,86.28721743581447,87.62532023501497,104.05964892453241,87.24596429621174,85.5600642036301,78.31197325260102,82.85299515219526,98.66192365664934,78.01909469715893,81.95914110395995,78.29693448169752,78.29693448169745,80.71350653360118,107.83464323550429,83.50863837257576,81.34036707347397,90.19357878025471,86.56415579043309,91.99836001954863,100.79247026206747,93.59436101410601
1408.93.peg.3891,91.0940964559344,87.33746347245238,89.76883742165639,81.90649304342328,82.95424779738899,83.15443584838575,88.2039466047162,82.40922743445694,91.97388018103807,103.84246604876414,80.41899797694998,82.82551344074008,82.24787474175106,83.54578602096596,81.90649304342325,93.51489739150442,81.4907300688711,90.99714976601463,95.11573056381707,80.68222416385798,82.24787474175041,80.41899797694978,82.24787474174899,99.6376720017498,89.2178575458419,80.6728248826444,85.1746047816829,101.22679686998599,90.76918626029122,78.6873978851596,88.54793382936255,86.51817511982216,89.37517635310225,93.58351129911411,91.7342598903,128.0112038345231,95.03947111143412,91.31665949921468,95.2295857883337,88.94035565119428,87.0038248624314,90.67073566271806,105.14301560306019,88.4052228140542,82.25652586745649,80.67838995735228,88.10194401009598,84.46562884382158,100.23932990350046,81.90800259369774,102.41902839820196,88.66094818361388,80.41899797694249,95.21705029241787,83.13735814570764,113.98737222048756,93.65228897153169,90.25583643336395,82.9466038144075,97.96204438989508,82.52932163091549,99.98365404659978,114.59661529546443,86.01799286280956,92.6240421049433,89.9308588782275,81.78497402430668,102.7352122925158,81.90649304339881,99.8014602508983,89.0118971401186,82.02260212169928,79.68911831885733,95.20683254788453,80.41899797694336,110.64889046386236,101.30462199070594,82.3712936309714,88.26568859405889,87.62532023501018,108.81789941788311,88.54793382936263,85.44846881369266,81.78983374465483,83.02705020694575,102.4592927301761,80.67838995735197,81.9064930434234,82.32467646387943,79.4966096299268,87.04155385768037,110.65698822172976,85.08669511173503,82.79111036409971,90.37518880065572,89.05653045292361,91.92389549418374,100.76999268736076,94.06838082073155
1408.93.peg.671,92.40410667894193,89.59225237340495,91.52494370403151,82.17426781194558,85.02997804877256,84.98669990989067,89.02903395883324,84.40673096293297,94.04571551738272,105.94813431690427,82.27697271828694,84.68015956740977,83.3652291659206,84.15383017712963,82.17426781194591,94.7904728287878,83.08246539580733,92.31489515303437,97.06508443928134,82.75068995869108,83.36522916592239,82.27697271828622,83.3652291659203,100.02085535338759,90.9428542360355,82.40996740757399,86.93559305259203,101.22679686998599,91.92424174288563,78.68739788515973,89.39111133564046,88.49458116954568,91.35961152420161,94.84401749146332,91.7342598903,130.06947711688613,96.67477417962466,92.00980669874039,97.6383219090598,90.67855776120459,88.09745303423497,91.78979402427541,107.25502703594321,90.30801733319018,84.21470895939291,82.39097743150892,90.54988075202812,85.10273426417353,101.4944226934536,82.1757684694351,104.78557360507324,90.20262651965683,82.27697271828629,95.21705029241778,83.13873658000023,115.96529730356865,93.72874250197746,91.85648118512123,85.0299780487903,100.72038945904372,83.98253356325701,102.15179222690938,116.87630712623866,86.82905226469607,94.22841082452113,91.31549083729254,83.93607791511859,105.18889264881426,82.17426781192555,99.8014602508983,90.98596348835882,82.17426781194587,81.22137656270321,96.9077914429116,82.27697271827158,112.35868603671871,103.64602272201124,84.37684997415526,88.76211107078966,87.62532023501211,111.11372774491787,89.3911113356404,86.1963048686487,83.94218057699192,85.47863529574937,104.93264893702758,82.39097743150867,82.1742678119452,83.98998914434559,81.22730649325284,87.44686993927623,113.58244949401029,87.1629581732439,84.86057090256885,91.77508334628541,90.78265105879042,92.90214407403671,100.84957413438059,95.86959971276836
