,Sphingobacterium spiritivorum_gapfilled_48,Sphingobacterium spiritivorum_gapfilled_49,Sphingobacterium spiritivorum_gapfilled_28,Sphingobacterium spiritivorum_gapfilled_60,Sphingobacterium spiritivorum_gapfilled_88,Sphingobacterium spiritivorum_gapfilled_46,Sphingobacterium spiritivorum_gapfilled_27,Sphingobacterium spiritivorum_gapfilled_30,Sphingobacterium spiritivorum_gapfilled_96,Sphingobacterium spiritivorum_gapfilled_47,Sphingobacterium spiritivorum_gapfilled_62,Sphingobacterium spiritivorum_gapfilled_35,Sphingobacterium spiritivorum_gapfilled_43,Sphingobacterium spiritivorum_gapfilled_87,Sphingobacterium spiritivorum_gapfilled_99,Sphingobacterium spiritivorum_gapfilled_55,Sphingobacterium spiritivorum_gapfilled_23,Sphingobacterium spiritivorum_gapfilled_9,Sphingobacterium spiritivorum_gapfilled_37,Sphingobacterium spiritivorum_gapfilled_73,Sphingobacterium spiritivorum_gapfilled_11,Sphingobacterium spiritivorum_gapfilled_53,Sphingobacterium spiritivorum_gapfilled_81,Sphingobacterium spiritivorum_gapfilled_68,Sphingobacterium spiritivorum_gapfilled_29,Sphingobacterium spiritivorum_gapfilled_20,Sphingobacterium spiritivorum_gapfilled_10,Sphingobacterium spiritivorum_gapfilled_1,Sphingobacterium spiritivorum_gapfilled_41,Sphingobacterium spiritivorum_gapfilled_15,Sphingobacterium spiritivorum_gapfilled_75,Sphingobacterium spiritivorum_gapfilled_59,Sphingobacterium spiritivorum_gapfilled_2,Sphingobacterium spiritivorum_gapfilled_84,Sphingobacterium spiritivorum_gapfilled_64,Sphingobacterium spiritivorum_gapfilled_98,Sphingobacterium spiritivorum_gapfilled_40,Sphingobacterium spiritivorum_gapfilled_95,Sphingobacterium spiritivorum_gapfilled_70,Sphingobacterium spiritivorum_gapfilled_8,Sphingobacterium spiritivorum_gapfilled_14,Sphingobacterium spiritivorum_gapfilled_52,Sphingobacterium spiritivorum_gapfilled_74,Sphingobacterium spiritivorum_gapfilled_4,Sphingobacterium spiritivorum_gapfilled_54,Sphingobacterium spiritivorum_gapfilled_45,Sphingobacterium spiritivorum_gapfilled_44,Sphingobacterium spiritivorum_gapfilled_16,Sphingobacterium spiritivorum_gapfilled_66,Sphingobacterium spiritivorum_gapfilled_18,Sphingobacterium spiritivorum_gapfilled_51,Sphingobacterium spiritivorum_gapfilled_89,Sphingobacterium spiritivorum_gapfilled_19,Sphingobacterium spiritivorum_gapfilled_71,Sphingobacterium spiritivorum_gapfilled_83,Sphingobacterium spiritivorum_gapfilled_17,Sphingobacterium spiritivorum_gapfilled_7,Sphingobacterium spiritivorum_gapfilled_82,Sphingobacterium spiritivorum_gapfilled_0,Sphingobacterium spiritivorum_gapfilled_58,Sphingobacterium spiritivorum_gapfilled_76,Sphingobacterium spiritivorum_gapfilled_77,Sphingobacterium spiritivorum_gapfilled_63,Sphingobacterium spiritivorum_gapfilled_86,Sphingobacterium spiritivorum_gapfilled_93,Sphingobacterium spiritivorum_gapfilled_69,Sphingobacterium spiritivorum_gapfilled_13,Sphingobacterium spiritivorum_gapfilled_42,Sphingobacterium spiritivorum_gapfilled_91,Sphingobacterium spiritivorum_gapfilled_32,Sphingobacterium spiritivorum_gapfilled_5,Sphingobacterium spiritivorum_gapfilled_12,Sphingobacterium spiritivorum_gapfilled_72,Sphingobacterium spiritivorum_gapfilled_94,Sphingobacterium spiritivorum_gapfilled_90,Sphingobacterium spiritivorum_gapfilled_6,Sphingobacterium spiritivorum_gapfilled_92,Sphingobacterium spiritivorum_gapfilled_80,Sphingobacterium spiritivorum_gapfilled_39,Sphingobacterium spiritivorum_gapfilled_31,Sphingobacterium spiritivorum_gapfilled_34,Sphingobacterium spiritivorum_gapfilled_25,Sphingobacterium spiritivorum_gapfilled_57,Sphingobacterium spiritivorum_gapfilled_36,Sphingobacterium spiritivorum_gapfilled_79,Sphingobacterium spiritivorum_gapfilled_85,Sphingobacterium spiritivorum_gapfilled_97,Sphingobacterium spiritivorum_gapfilled_3,Sphingobacterium spiritivorum_gapfilled_78,Sphingobacterium spiritivorum_gapfilled_21,Sphingobacterium spiritivorum_gapfilled_67,Sphingobacterium spiritivorum_gapfilled_22,Sphingobacterium spiritivorum_gapfilled_26,Sphingobacterium spiritivorum_gapfilled_56,Sphingobacterium spiritivorum_gapfilled_24,Sphingobacterium spiritivorum_gapfilled_38,Sphingobacterium spiritivorum_gapfilled_33,Sphingobacterium spiritivorum_gapfilled_61,Sphingobacterium spiritivorum_gapfilled_50,Sphingobacterium spiritivorum_gapfilled_65
525372.3.peg.4681,217.66275420436156,240.51581548534398,216.38365815324738,263.4574627318805,217.13739023252234,217.13739023252353,239.21234557948685,208.70335521558823,217.48735063731354,217.137390232521,257.2519255442055,217.13739023252091,240.6961863333682,217.4873506373187,218.25037605173833,239.21234557949012,241.26376692502552,216.05483636971945,241.8475046715126,237.24495581792578,239.23006566380977,262.71443895417366,215.99537371357133,229.32933088248018,237.4907990223312,212.18519826100055,218.62037884886215,217.1536130244919,214.9481773261397,214.94817732614294,262.7144389541735,214.94817732614243,218.0307655974586,228.34625688894172,214.94817732614231,262.8993036670454,238.8313081401578,217.13739023252285,240.04308591989877,239.23006566380957,248.06296027634434,238.83130814014908,216.76942988697903,287.0760787965729,233.43616553807212,241.56302310435404,242.23823498632171,238.83130814015928,252.78317389688806,241.26376692502535,214.94817732614248,262.7144389541738,267.25127882141646,233.4361655380717,244.91135264362217,252.12092213972213,222.6787994875069,246.63194779586982,214.82140708113974,215.29111102153794,238.83130814015763,217.1373902325227,233.43616553807212,217.1373902325229,214.94817732614123,238.83130814015763,262.35219999043727,288.05170310387507,240.04308591989627,215.2911110215185,241.28179224943523,211.71284382289062,215.46298854057667,214.94817732614163,214.9481773261415,245.65065392956052,214.94817732614354,217.4873506373193,217.13739023252285,211.91583620359012,282.54835387459735,215.29111102153794,214.9481773261421,241.26376692502518,240.42800288533311,241.26376692502467,217.1373902325229,218.03076559745858,239.2123455794868,215.80756820516925,228.3462568889419,214.94817732614183,215.8075682051693,211.99822469488836,204.2381215620726,218.2503760517381,217.4873506373183,214.94817732614197,211.95589278446374,214.94817732614206
525372.3.peg.1023,217.66275420436156,240.51581548534398,216.38365815324738,263.4574627318805,217.13739023252234,217.13739023252353,239.21234557948685,208.70335521558823,217.48735063731354,217.137390232521,257.2519255442055,217.13739023252091,240.6961863333682,217.4873506373187,218.25037605173833,239.21234557949012,241.26376692502552,216.05483636971945,241.8475046715126,237.24495581792578,239.23006566380977,262.71443895417366,215.99537371357133,229.32933088248018,237.4907990223312,212.18519826100055,218.62037884886215,217.1536130244919,214.9481773261397,214.94817732614294,262.7144389541735,214.94817732614243,218.0307655974586,228.34625688894172,214.94817732614231,262.8993036670454,238.8313081401578,217.13739023252285,240.04308591989877,239.23006566380957,248.06296027634434,238.83130814014908,216.76942988697903,287.0760787965729,233.43616553807212,241.56302310435404,242.23823498632171,238.83130814015928,252.78317389688806,241.26376692502535,214.94817732614248,262.7144389541738,267.25127882141646,233.4361655380717,244.91135264362217,252.12092213972213,222.6787994875069,246.63194779586982,214.82140708113974,215.29111102153794,238.83130814015763,217.1373902325227,233.43616553807212,217.1373902325229,214.94817732614123,238.83130814015763,262.35219999043727,288.05170310387507,240.04308591989627,215.2911110215185,241.28179224943523,211.71284382289062,215.46298854057667,214.94817732614163,214.9481773261415,245.65065392956052,214.94817732614354,217.4873506373193,217.13739023252285,211.91583620359012,282.54835387459735,215.29111102153794,214.9481773261421,241.26376692502518,240.42800288533311,241.26376692502467,217.1373902325229,218.03076559745858,239.2123455794868,215.80756820516925,228.3462568889419,214.94817732614183,215.8075682051693,211.99822469488836,204.2381215620726,218.2503760517381,217.4873506373183,214.94817732614197,211.95589278446374,214.94817732614206
525372.3.peg.879,2.1011836837066247e-13,2.4472789922564297e-15,-7.570623723749519e-13,6.610228958798572e-13,9.658840273730173e-14,-2.123321132590849e-13,-4.329866851826333e-13,1.0804251916006467e-14,4.085135736160134e-14,-4.3772598743695854e-15,-2.1137725831126826e-13,-4.3449627985541437e-13,-6.826323304988926e-14,-2.6699179746975514e-14,1.855683452994713e-13,-6.071752259227002e-14,-3.523204767359036e-13,2.2155891197180456e-13,-3.652105243386269e-13,9.25121500831804e-14,3.625421098889786e-13,2.691927332540302e-14,0.0,2.544073943382149e-14,3.301801530538494e-13,-2.7163549360773646e-13,-1.9471832458448865e-13,-6.106801044824677e-13,-1.1987354477566854e-13,-1.6051652178956335e-13,1.7771679650325004e-13,-1.1630227976668557e-12,-9.541055839312144e-14,1.2975998232807273e-14,2.3857613678705773e-13,-2.305673563963461e-13,-2.9226838723944074e-13,6.220771678736182e-14,-1.499749091830712e-14,2.8860242393481423e-12,2.1195968615713156e-13,0.0,0.0,1.7758746894096626e-14,4.109791727109094e-14,7.729617177653459e-13,-2.40026726772359e-13,5.794068061609016e-14,2.498918918213018e-13,-1.1225770548005813e-14,2.428286300385423e-13,-4.323778134648481e-14,-1.744555437414765e-13,-1.371595549688197e-13,-7.294774777657324e-14,2.146216306623244e-13,-8.269020125146361e-13,-1.4639634072591633e-13,-1.8725116781492316e-13,1.648836302479709e-13,4.0137235446497683e-13,-8.974739631596593e-14,1.7910138491402912e-14,1.9858572218135497e-14,2.2878451082129903e-14,-2.524610597149189e-14,-3.5768369917732113e-13,2.816340311508286e-13,-2.199925959836996e-13,-9.272545749828418e-13,3.1344600953745507e-13,4.425756151813263e-14,-7.526520125179123e-14,-1.5131932777182576e-13,-3.63939439878201e-12,1.0704706265486006e-13,0.0,-5.83655910404813e-15,-9.92166274745438e-13,0.0,9.207958080209787e-15,1.3547507385188535e-13,1.3722774448415599e-13,1.0035766489437954e-13,9.250442155090593e-14,8.215006896587984e-14,-1.9314318445138672e-13,-5.30000696463126e-13,-3.69004936728392e-12,-1.1237293916829152e-13,2.348190697862115e-14,2.446113026198243e-13,-2.317962836174412e-13,4.249645041702204e-13,2.168460307185036e-13,9.388895407962747e-13,-1.4899182853369553e-13,-2.2235612883666253e-13,-8.784301447476039e-14,1.6668254875474196e-14
525372.3.peg.3356,217.66275420436156,240.51581548534412,216.38365815324707,263.45746273188263,217.13739023252282,217.1373902325298,239.21234557948526,208.70335521558798,217.48735063731857,217.13739023252282,257.2519255442056,217.13739023252234,240.69618633336708,217.4873506373189,218.25037605173833,239.21234557948696,241.26376692502544,216.05483636971775,241.8475046715125,237.24495581792561,239.23006566380874,262.71443895415405,215.99537371357127,229.32933088247933,237.4907990223355,212.1851982610007,218.62037884886004,217.15361302449247,214.9481773261418,214.9481773261408,262.7144389541738,214.94817732614226,218.03076559745878,228.34625688894198,214.94817732613987,262.89930366704556,238.831308140158,217.13739023252253,240.04308591989604,239.23006566380974,248.06296027634477,238.83130814015755,216.76942988697928,287.0760787965717,233.4361655380726,241.56302310435422,242.23823498632186,238.83130814015712,252.78317389688831,241.26376692502564,214.94817732614158,262.71443895417235,267.251278821417,233.4361655380715,244.9113526436233,252.12092213972187,222.67879948750735,246.63194779587204,214.82140708114065,215.29111102153806,238.8313081401581,217.13739023252245,233.4361655380723,217.13739023252276,214.9481773261424,238.83130814015774,262.3521999904373,288.0517031038752,240.0430859198948,215.29111102153806,241.28179224943506,211.71284382289156,215.46298854057636,214.94817732614158,214.94817732614175,245.65065392956066,214.94817732614146,217.48735063731408,217.137390232522,211.9158362035893,282.54835387459775,215.291111021537,214.9481773261421,241.26376692502527,240.42800288533346,241.26376692502708,217.13739023252276,218.03076559745836,239.2123455794868,215.80756820516845,228.34625688894187,214.94817732614183,215.80756820516896,211.99822469488933,204.2381215620726,218.25037605173827,217.48735063731823,214.94817732614214,211.95589278446622,214.94817732614206
525372.3.peg.2880,217.66275420436156,240.51581548534398,216.38365815324698,263.45746273188354,217.13739023252282,217.1373902325298,239.21234557948526,208.70335521558798,217.4873506373183,217.13739023252282,257.2519255442056,217.13739023252234,240.69618633336708,217.48735063731897,218.25037605173833,239.21234557948696,241.26376692502527,216.05483636971775,241.8475046715125,237.24495581792561,239.23006566380874,262.71443895415405,215.99537371357127,229.32933088247992,237.4907990223355,212.18519826100047,218.62037884886072,217.15361302449247,214.9481773261418,214.94817732614197,262.7144389541738,214.94817732614226,218.03076559745878,228.34625688894198,214.9481773261386,262.89930366704556,238.831308140158,217.13739023252253,240.04308591989604,239.23006566380974,248.06296027634477,238.83130814015766,216.76942988697928,287.0760787965718,233.4361655380726,241.56302310435422,242.23823498632186,238.83130814015763,252.78317389688831,241.26376692502564,214.948177326142,262.7144389541738,267.251278821417,233.4361655380715,244.91135264362322,252.12092213972176,222.67879948750735,246.63194779587204,214.82140708114065,215.29111102153814,238.8313081401581,217.13739023252245,233.4361655380723,217.13739023252276,214.94817732614277,238.83130814015774,262.35219999043755,288.05170310387524,240.0430859198948,215.29111102153806,241.28179224943506,211.71284382289156,215.46298854057636,214.94817732614158,214.94817732614175,245.65065392956066,214.94817732614146,217.48735063731408,217.13739023251972,211.9158362035893,282.54835387459775,215.291111021537,214.9481773261421,241.26376692502527,240.42800288533346,241.26376692502708,217.13739023252276,218.0307655974613,239.2123455794868,215.80756820516845,228.34625688894357,214.948177326142,215.80756820516896,211.99822469488933,204.2381215620726,218.2503760517382,217.48735063731823,214.94817732614192,211.95589278446622,214.94817732614206
525372.3.peg.1213,217.66275420436156,240.51581548534398,216.38365815324698,263.45746273188354,217.13739023252282,217.1373902325298,239.21234557948526,208.70335521558798,217.4873506373183,217.13739023252282,257.2519255442056,217.13739023252234,240.69618633336708,217.48735063731897,218.25037605173833,239.21234557948696,241.26376692502527,216.05483636971775,241.8475046715125,237.24495581792561,239.23006566380874,262.71443895415405,215.99537371357127,229.32933088247992,237.4907990223355,212.18519826100047,218.62037884886072,217.15361302449247,214.9481773261418,214.94817732614197,262.7144389541738,214.94817732614226,218.03076559745878,228.34625688894198,214.9481773261386,262.89930366704556,238.831308140158,217.13739023252253,240.04308591989604,239.23006566380974,248.06296027634477,238.83130814015766,216.76942988697928,287.0760787965718,233.4361655380726,241.56302310435422,242.23823498632186,238.83130814015763,252.78317389688831,241.26376692502564,214.948177326142,262.7144389541738,267.251278821417,233.4361655380715,244.91135264362322,252.12092213972176,222.67879948750735,246.63194779587204,214.82140708114065,215.29111102153814,238.8313081401581,217.13739023252245,233.4361655380723,217.13739023252276,214.94817732614277,238.83130814015774,262.35219999043755,288.05170310387524,240.0430859198948,215.29111102153806,241.28179224943506,211.71284382289156,215.46298854057636,214.94817732614158,214.94817732614175,245.65065392956066,214.94817732614146,217.48735063731408,217.13739023251972,211.9158362035893,282.54835387459775,215.291111021537,214.9481773261421,241.26376692502527,240.42800288533346,241.26376692502708,217.13739023252276,218.0307655974613,239.2123455794868,215.80756820516845,228.34625688894357,214.948177326142,215.80756820516896,211.99822469488933,204.2381215620726,218.2503760517382,217.48735063731823,214.94817732614192,211.95589278446622,214.94817732614206
525372.3.peg.2747,217.66275420436156,240.51581548534398,216.38365815324698,263.45746273188354,217.13739023252282,217.1373902325298,239.21234557948526,208.70335521558798,217.4873506373183,217.13739023252282,257.2519255442056,217.13739023252234,240.69618633336708,217.48735063731897,218.25037605173833,239.21234557948696,241.26376692502527,216.05483636971775,241.8475046715125,237.24495581792561,239.23006566380874,262.71443895415405,215.99537371357127,229.32933088247992,237.4907990223355,212.18519826100047,218.62037884886072,217.15361302449247,214.9481773261418,214.94817732614197,262.7144389541738,214.94817732614226,218.03076559745878,228.34625688894198,214.9481773261386,262.89930366704556,238.831308140158,217.13739023252253,240.04308591989604,239.23006566380974,248.06296027634477,238.83130814015766,216.76942988697928,287.0760787965718,233.4361655380726,241.56302310435422,242.23823498632186,238.83130814015763,252.78317389688831,241.26376692502564,214.948177326142,262.7144389541738,267.251278821417,233.4361655380715,244.91135264362322,252.12092213972176,222.67879948750735,246.63194779587204,214.82140708114065,215.29111102153814,238.8313081401581,217.13739023252245,233.4361655380723,217.13739023252276,214.94817732614277,238.83130814015774,262.35219999043755,288.05170310387524,240.0430859198948,215.29111102153806,241.28179224943506,211.71284382289156,215.46298854057636,214.94817732614158,214.94817732614175,245.65065392956066,214.94817732614146,217.48735063731408,217.13739023251972,211.9158362035893,282.54835387459775,215.291111021537,214.9481773261421,241.26376692502527,240.42800288533346,241.26376692502708,217.13739023252276,218.0307655974613,239.2123455794868,215.80756820516845,228.34625688894357,214.948177326142,215.80756820516896,211.99822469488933,204.2381215620726,218.2503760517382,217.48735063731823,214.94817732614192,211.95589278446622,214.94817732614206
525372.3.peg.4366,-6.191524749575587e-14,2.657957595144302e-13,6.26641286731994e-14,-2.4711997947702146e-13,2.0251092723378225e-14,5.973861590925627e-14,0.0,5.547821771701448e-13,2.5232003177213716e-13,2.0205340542406102e-13,-2.174063748067193e-13,3.916603795191635e-13,4.807114831312848e-13,5.138751207856318e-13,-1.6194426709838143e-14,-5.208359842786441e-13,2.4615736690623656e-13,-5.3274573899300347e-14,1.9030306278204186e-13,0.0,-2.7205801214209603e-14,-6.312274347527228e-13,3.3694355020292093e-13,-1.2153396156456432e-13,-2.287724526927528e-13,3.8736530717691965e-13,1.943614309287088e-12,1.3805974216420584e-12,0.0,1.4015643325925638e-14,5.686531951128336e-14,4.171275501826845e-13,4.704417058836198e-14,-4.655796413504962e-13,-2.0785533134675495e-13,-2.1943557744531532e-13,9.086208502543502e-14,5.92336869874506e-13,1.2674576128777748e-13,1.6468762962179081e-13,-1.0679205755868681e-14,1.7587488652436102e-13,-1.2820515631487925e-13,-1.3267656113250816e-13,3.881328962380579e-14,2.646454408914271e-13,-1.8056093402460155e-12,-2.531622954413317e-14,4.0621627693359863e-13,-1.0722251014843406e-12,1.1502040831873414e-13,-2.465393994989799e-15,2.407500425497535e-14,-1.6948440690341073e-14,-4.2692559713466874e-13,-3.328506051385475e-13,-1.3183997459764134e-13,-8.124765233894277e-14,-1.6110452529608906e-13,0.0,4.7759211128548595e-14,4.651294479151429e-14,0.0,-7.458653572628327e-14,-1.2534062710631514e-13,2.554223389386642e-13,-6.49726624285101e-14,-1.273457015691494e-12,0.0,-9.630604476212933e-14,1.5852658809370783e-13,1.1942537390294556e-13,-1.4108109994435428e-13,3.6351542875152134e-13,0.0,2.8024609660214274e-13,2.0701222454196652e-13,4.6463955104707716e-14,2.2086775429838255e-13,0.0,4.3202376540758586e-13,-6.64873246729083e-14,8.58371462625036e-13,6.41992857018499e-14,-3.698023988201219e-14,1.2433892287563642e-13,1.2943570282695827e-13,9.338416586976381e-14,6.35725820322264e-14,-2.09213961720023e-13,-1.0203568916774727e-13,2.1198658287755073e-14,2.1455607617965826e-13,-6.954961747404943e-13,1.8714529792854568e-13,-2.0177280572735762e-13,6.559696421842293e-13,1.0361502449231752e-14,5.812245409941359e-14,-8.205342094266398e-13
525372.3.peg.303,-2.720022520488473e-13,2.657957595144302e-13,6.26641286731994e-14,-2.4711997947702146e-13,-2.2381881506590295e-13,5.973861590925627e-14,-1.2990544906529446e-13,5.547821771701448e-13,2.5232003177213716e-13,2.0205340542406102e-13,9.411741853585707e-14,3.916603795191635e-13,1.321039190284447e-13,-4.778563488141862e-14,-1.6194426709838143e-14,-3.4722398951909606e-13,2.4615736690623656e-13,-5.3274573899300347e-14,1.9030306278204186e-13,0.0,4.08087018213144e-14,-2.835327256998206e-13,3.2859802676088774e-13,-1.2153396156456432e-13,-2.287724526927528e-13,4.183545317510732e-13,1.943614309287088e-12,1.3805974216420584e-12,0.0,-1.1270928061184849e-13,9.922981437688766e-14,-6.287942322245806e-13,-3.614970179762414e-14,-4.655796413504962e-13,-2.263941787357376e-13,5.103152963844542e-14,9.086208502543502e-14,5.92336869874506e-13,2.4645009139290066e-13,-4.92247266489516e-13,-6.152978683172062e-15,1.2481443559793364e-13,1.8524760535028137e-13,-1.3267656113250816e-13,-1.7465980330712604e-13,4.932028671158417e-13,-6.9957117393901e-13,-2.531622954413317e-14,4.0621627693359863e-13,-1.0722251014843406e-12,4.487731256425498e-13,2.2188545954908188e-14,-3.794220670584115e-12,1.5121500777797418e-13,-4.2692559713466874e-13,-3.328506051385475e-13,-1.3183997459764134e-13,1.3541275389823796e-14,-1.6110452529608906e-13,-6.184144729172843e-14,4.7759211128548595e-14,1.5504314930504762e-14,0.0,-1.4917307145256654e-13,-1.2534062710631514e-13,2.554223389386642e-13,-6.49726624285101e-14,-4.851264821681882e-13,0.0,-9.630604476212933e-14,1.5852658809370783e-13,1.1942537390294556e-13,-1.6027241051467028e-14,2.1569276675341665e-15,0.0,5.994316508374254e-13,2.0701222454196652e-13,4.6463955104707716e-14,1.578400839263238e-13,0.0,4.3202376540758586e-13,0.0,-4.4019049365386455e-14,3.851957142110995e-13,4.622529985251523e-14,1.2433892287563642e-13,1.2943570282695827e-13,9.338416586976381e-14,6.35725820322264e-14,-2.09213961720023e-13,5.1017844583873635e-14,4.318245206764922e-14,2.1455607617965826e-13,-6.954961747404943e-13,1.8714529792854568e-13,-1.1232859275071404e-13,5.135448456170618e-13,1.0361502449231752e-14,-3.1956342457535066e-13,-8.205342094266398e-13
525372.3.peg.952,217.6627542043636,240.51581548534415,216.38365815325497,263.45746273187837,217.13739023252268,217.13739023252282,239.21234557948645,208.70335521558798,217.4873506373169,217.13739023252262,257.25192554420937,217.137390232523,240.6961863333685,217.48735063731846,218.25037605173637,239.21234557948645,241.26376692502785,216.05483636971945,241.84750467151292,237.24495581792553,239.23006566380974,262.7144389541734,215.99537371357133,229.32933088247984,237.49079902233325,212.18519826100064,218.62037884886317,217.1536130244934,214.9481773261424,214.9481773261418,262.7144389541713,214.94817732614328,218.0307655974586,228.34625688894135,214.9481773261418,262.8993036670461,238.831308140159,217.13739023252293,240.04308591989565,239.2300656638099,248.0629602763458,238.83130814015476,216.76942988698184,287.0760787965714,233.43616553807234,241.5630231043541,242.2382349863221,238.83130814015797,252.78317389688826,241.26376692502478,214.9481773261421,262.7144389541736,267.25127882143045,233.43616553807186,244.91135264362302,252.12092213972124,222.67879948750624,246.63194779587,214.8214070811354,215.29111102153794,238.8313081401578,217.1373902325226,233.43616553807752,217.13739023252276,214.94817732613564,238.83130814015942,262.35219999043704,288.05170310387524,240.04308591989587,215.29111102153797,241.2817922494352,211.71284382288977,215.4629885405756,214.94817732614268,214.94817732614223,245.65065392956092,214.94817732614214,217.4873506373183,217.13739023252572,211.91583620357102,282.5483538745986,215.29111102153743,214.94817732614277,241.26376692502757,240.4280028853327,241.26376692502518,217.13739023252262,218.03076559744852,239.21234557948694,215.80756820516925,228.3462568889419,214.94817732614018,215.80756820516964,211.99822469489052,204.23812156207308,218.2503760517375,217.48735063731698,214.94817732614243,211.9558927844639,214.9481773261419
525372.3.peg.4342,-5.1840754331087497e-14,-2.9129268386551344e-13,7.017308266688236e-13,1.1925075130775964e-14,5.3859145829736135e-15,8.709363163756691e-14,2.741052173912059e-13,-5.581110831538577e-14,-5.251671011582019e-13,2.06404474122549e-13,-3.4493234167298645e-13,-1.4628706766047722e-12,1.0091725447943778e-12,2.4690573445665968e-12,1.0301895972734191e-13,-5.365922317390769e-13,-3.6290733937740686e-13,-2.4584702892528686e-14,-7.744947287372649e-14,1.444552053958255e-13,-5.786890931785156e-14,6.31861470255493e-14,3.8404618416169694e-13,2.76498267086802e-13,-7.499344233766212e-13,1.7803808345885893e-14,8.739514606253542e-15,-1.825324181219153e-14,0.0,0.0,-2.885341409427856e-14,2.105285112418201e-14,-6.085625613931151e-13,2.7489130680500805e-13,2.1312951248875144e-14,0.0,-2.7802857402154087e-13,5.959552034828922e-13,2.1555962427329983e-12,3.0624648910291363e-13,1.3089463031066225e-12,-3.7314549620591695e-14,8.323921877827335e-14,-1.2921375708754694e-13,8.30683380307163e-13,-1.1249489476721902e-13,-6.173853560395701e-14,-2.494883288420045e-13,3.360640557352736e-14,7.191129481166078e-14,-6.998613934385519e-14,-4.160247357317468e-13,1.8670763994623928e-13,-8.572965344177408e-14,2.3028189743567643e-13,1.3154679668064812e-14,-1.03021265763417e-13,-1.6617184912766902e-13,1.6218485995922204e-15,1.1162813777707468e-12,4.9353250501601985e-14,1.5681903532287204e-13,-5.83250315373143e-14,-1.359342342020788e-13,-2.180703617858105e-14,-3.834788722338405e-12,6.459548839686881e-13,-2.0398785623444093e-13,-1.9415020986601457e-14,1.4384305917569253e-13,-1.8238654447960104e-13,2.4215015165408185e-13,-1.0846927289143243e-12,-4.2421230462789426e-13,4.312153419807417e-14,-3.5516075695726306e-13,1.6843917226381284e-14,-3.933749781363448e-13,1.3081096590416975e-13,6.062921170096551e-13,6.78672111186134e-13,8.858527558300305e-14,3.356330710850063e-14,1.2231129202102328e-12,1.3937092774521257e-13,5.664156257067615e-13,4.38656746478999e-14,-1.0041898853062093e-13,9.672638163272092e-14,8.593981540169922e-14,-9.214019423799758e-14,-1.0939734822067084e-14,-7.31329951386957e-15,-5.84620075078406e-14,1.7967772104973454e-13,-1.7300873499616737e-13,-1.1371856827543986e-13,3.4338513142079413e-12,3.5417862687441306e-12,-3.0314037517848137e-14
525372.3.peg.3174,217.66275420436057,240.51581548534432,216.3836581532473,263.4574627318814,217.1373902325222,217.1373902325225,239.21234557948688,208.70335521557723,217.48735063731854,217.13739023252276,257.2519255442052,217.13739023253217,240.6961863333692,217.48735063731795,218.25037605173893,239.21234557948713,241.263766925025,216.0548363697194,241.84750467151235,237.244955817925,239.23006566380968,262.71443895417286,215.99537371357118,229.32933088247734,237.49079902233368,212.18519826101587,218.62037884886232,217.15361302449182,214.94817732614192,214.94817732614197,262.71443895417354,214.94817732614422,218.03076559745844,228.34625688894116,214.94817732614192,262.8993036670454,238.83130814015715,217.1373902325232,240.04308591989587,239.23006566380587,248.06296027634517,238.8313081401581,216.76942988697928,287.07607879657144,233.43616553807212,241.5630231043541,242.23823498632223,238.83130814015453,252.78317389688763,241.2637669250235,214.948177326142,262.71443895417354,267.25127882141726,233.4361655380722,244.91135264362285,252.12092213972196,222.67879948751116,246.63194779586942,214.82140708113607,215.29111102153811,238.83130814015783,217.1373902325227,233.4361655380722,217.1373902325181,214.9481773261419,238.8313081401534,262.3521999904389,288.05170310387524,240.04308591989604,215.29111102153777,241.28179224943588,211.71284382288985,215.46298854057653,214.9481773261421,214.94817732614192,245.65065392956078,214.94817732614192,217.48735063731854,217.1373902325227,211.9158362035902,282.548353874597,215.29111102153797,214.94817732614936,241.26376692502555,240.42800288533294,241.26376692502512,217.1373902325226,218.0307655974579,239.2123455794862,215.80756820516896,228.34625688894246,214.94817732614166,215.8075682051696,211.99822469488774,204.2381215620732,218.25037605173665,217.4873506373183,214.94817732614376,211.9558927844616,214.94817732614388
