,Staphylococcus aureus_gapfilled_88,Staphylococcus aureus_gapfilled_39,Staphylococcus aureus_gapfilled_56,Staphylococcus aureus_gapfilled_4,Staphylococcus aureus_gapfilled_75,Staphylococcus aureus_gapfilled_37,Staphylococcus aureus_gapfilled_32,Staphylococcus aureus_gapfilled_17,Staphylococcus aureus_gapfilled_20,Staphylococcus aureus_gapfilled_2,Staphylococcus aureus_gapfilled_33,Staphylococcus aureus_gapfilled_59,Staphylococcus aureus_gapfilled_79,Staphylococcus aureus_gapfilled_0,Staphylococcus aureus_gapfilled_57,Staphylococcus aureus_gapfilled_55,Staphylococcus aureus_gapfilled_54,Staphylococcus aureus_gapfilled_82,Staphylococcus aureus_gapfilled_13,Staphylococcus aureus_gapfilled_66,Staphylococcus aureus_gapfilled_60,Staphylococcus aureus_gapfilled_45,Staphylococcus aureus_gapfilled_21,Staphylococcus aureus_gapfilled_15,Staphylococcus aureus_gapfilled_68,Staphylococcus aureus_gapfilled_80,Staphylococcus aureus_gapfilled_58,Staphylococcus aureus_gapfilled_52,Staphylococcus aureus_gapfilled_31,Staphylococcus aureus_gapfilled_94,Staphylococcus aureus_gapfilled_72,Staphylococcus aureus_gapfilled_83,Staphylococcus aureus_gapfilled_91,Staphylococcus aureus_gapfilled_49,Staphylococcus aureus_gapfilled_29,Staphylococcus aureus_gapfilled_95,Staphylococcus aureus_gapfilled_6,Staphylococcus aureus_gapfilled_89,Staphylococcus aureus_gapfilled_76,Staphylococcus aureus_gapfilled_35,Staphylococcus aureus_gapfilled_85,Staphylococcus aureus_gapfilled_5,Staphylococcus aureus_gapfilled_73,Staphylococcus aureus_gapfilled_18,Staphylococcus aureus_gapfilled_3,Staphylococcus aureus_gapfilled_63,Staphylococcus aureus_gapfilled_93,Staphylococcus aureus_gapfilled_30,Staphylococcus aureus_gapfilled_8,Staphylococcus aureus_gapfilled_23,Staphylococcus aureus_gapfilled_24,Staphylococcus aureus_gapfilled_25,Staphylococcus aureus_gapfilled_87,Staphylococcus aureus_gapfilled_47,Staphylococcus aureus_gapfilled_42,Staphylococcus aureus_gapfilled_74,Staphylococcus aureus_gapfilled_22,Staphylococcus aureus_gapfilled_90,Staphylococcus aureus_gapfilled_19,Staphylococcus aureus_gapfilled_70,Staphylococcus aureus_gapfilled_28,Staphylococcus aureus_gapfilled_11,Staphylococcus aureus_gapfilled_78,Staphylococcus aureus_gapfilled_77,Staphylococcus aureus_gapfilled_40,Staphylococcus aureus_gapfilled_10,Staphylococcus aureus_gapfilled_26,Staphylococcus aureus_gapfilled_65,Staphylococcus aureus_gapfilled_12,Staphylococcus aureus_gapfilled_50,Staphylococcus aureus_gapfilled_84,Staphylococcus aureus_gapfilled_86,Staphylococcus aureus_gapfilled_61,Staphylococcus aureus_gapfilled_44,Staphylococcus aureus_gapfilled_62,Staphylococcus aureus_gapfilled_43,Staphylococcus aureus_gapfilled_67,Staphylococcus aureus_gapfilled_71,Staphylococcus aureus_gapfilled_34,Staphylococcus aureus_gapfilled_97,Staphylococcus aureus_gapfilled_46,Staphylococcus aureus_gapfilled_48,Staphylococcus aureus_gapfilled_16,Staphylococcus aureus_gapfilled_38,Staphylococcus aureus_gapfilled_81,Staphylococcus aureus_gapfilled_69,Staphylococcus aureus_gapfilled_1,Staphylococcus aureus_gapfilled_96,Staphylococcus aureus_gapfilled_36,Staphylococcus aureus_gapfilled_64,Staphylococcus aureus_gapfilled_9,Staphylococcus aureus_gapfilled_98,Staphylococcus aureus_gapfilled_53,Staphylococcus aureus_gapfilled_41,Staphylococcus aureus_gapfilled_92,Staphylococcus aureus_gapfilled_27,Staphylococcus aureus_gapfilled_14,Staphylococcus aureus_gapfilled_51,Staphylococcus aureus_gapfilled_99,Staphylococcus aureus_gapfilled_7
93061.5.peg.311,131.73967406750768,122.55659880177522,104.90659715845047,125.78395321949831,124.07212963726025,108.61980517173401,126.60819885008755,140.73199871764672,101.66596435611898,102.18783192940083,107.46778999311307,115.09367695932497,118.04555603002949,110.81486954741476,122.09752771237234,124.05031242230417,115.42494977539381,124.41295614853681,108.40990939650374,133.12353753763776,106.58587170031241,104.95254457620186,132.59029085983445,115.0330287253052,140.2752317881392,125.94737763992383,111.46174921692256,127.13844764575765,107.9691808786407,122.91915222921922,124.00281099953551,107.2989696749147,116.2900814218729,106.51830281367978,101.30091356960665,116.81373474692838,107.77906091704585,112.50482752594128,132.3148028318255,105.38290338296184,106.98419930902008,109.02753492938315,101.11685050179037,140.84566995052714,109.98940452352967,100.67435587246653,118.69856253894636,117.70649051916224,132.81537556872712,118.35282584783295,112.42621438889142,106.48099439921617,109.53135988727736,121.09731464561199,124.68926537734515,115.31009343149418,126.43115728863594,110.57244305983916,126.48840707539468,118.70768128008748,106.20197964054275,133.2029873016817,123.54947964335506,114.72138115164869,119.7430504482204,115.96849971465464,116.45143976026132,117.20534861333753,128.51488692433085,127.24358500274924,117.42518724840833,119.82118942127161,104.40202626823158,118.20059761460554,138.4144861089724,102.67569169405029,108.35520818055144,107.3445034927934,128.10563971780294,115.88899261770788,133.38187991089035,112.90863560192521,116.38114544576999,145.01224731300488,113.5449256241073,121.0788963035011,107.4568755643082,127.2147366136925,121.37955847094887,106.19888851812503,112.34210740508519,100.48946877510076,121.42098006763561,136.5330656765758,119.02003543503723,116.85115078872539,116.0071515390366,104.66698819159687,108.60113132247736,119.73570602104128
93061.5.peg.1171,131.70825950463623,122.55659880177599,104.90659715845047,125.61297799447321,124.07212963726025,108.61980517173386,126.58964008750485,140.73199871764672,101.66596435611898,101.86517974211866,107.2163255177437,113.69697597175457,117.53607214288532,110.81486954741476,122.09752771237228,124.05031242230417,114.48493553113539,124.41295614853681,108.40990939650374,133.12353753763767,106.58587170031225,104.95254457620186,132.59029085983445,115.03302872530526,140.27523178813922,125.94737763992383,111.43981154467431,127.1384476457575,107.9691808786407,122.89105564416278,124.00281099953551,104.9747975677304,116.2900814218729,103.63790368122085,101.30091356960675,116.80590843030168,107.77906091704585,112.50482752594128,132.3148028318255,105.38290338296184,106.98419930902008,109.02753492938302,100.91222471331088,140.6625549609033,109.98940452352967,100.67435587246653,118.34950776246745,117.64014602382308,132.81537556872712,118.00105419280736,112.39862372238224,106.48099439921617,109.20683377526753,121.09731464561199,124.68926537734511,115.29751071267434,125.50203455989026,110.51077046978101,126.48840707539468,117.10713643352356,105.86130942068287,132.76453287962605,123.5351238583663,114.72138115164927,119.74305044822114,114.66748602792036,116.41102441054967,117.20534861333753,128.34347958682895,126.90967992488662,117.42518724840833,119.80771235299036,104.40202626823158,118.20059761460554,138.4144861089724,102.49007277593519,107.31050114586756,107.3445034927934,128.10563971780294,115.21651923287673,131.9466613545433,112.90863560192521,116.38114544576999,145.01224731300488,113.52973422559991,119.70074622991527,107.4568755643082,126.65991232475673,121.37955847094887,106.19888851812503,111.06808500824545,100.48946877510079,120.79737270003169,136.32505237862372,118.43747484293941,116.85115078872552,113.69943691682215,104.66698819159687,108.60113132247736,119.03832733473067
93061.5.peg.2684,131.60464221127916,121.43510768364348,103.67478897094014,125.23930956399398,123.63566664899894,105.85155930035447,126.31480317605319,140.4613429088428,101.23198467987092,102.164747537955,106.13113882131442,113.44615964078122,116.02736376059211,110.27711222623802,119.53373973093927,123.50524572218562,113.56949245156069,123.31615288748247,108.01695442705241,131.58897226342964,103.96785886490419,103.57836048239503,131.52009124510465,114.65534329990338,139.1318778866567,124.89022013970579,110.8453188433232,126.69662898717579,106.51778395770413,121.36321359340607,123.56499553430056,106.97569735053867,113.73631902529209,106.43714618776472,99.40047708483941,116.4369030002492,105.69723086367031,110.2727293580609,130.93763218351626,104.22719466899566,106.41656813584281,107.98495930510803,100.01356954417463,139.92208059326597,109.86120125646141,98.842025878378,118.27968560733656,115.1470883299446,132.1476294899822,116.27776139745677,110.06282629625929,105.88094620579471,109.41872726199176,120.22596360743944,124.1272674856485,113.62841078956204,124.34942691365173,107.85313824067003,125.1474212339666,118.24107097736422,105.99517056738613,133.20298730168156,121.09935356945772,114.48062788379433,118.07968931045635,115.68897896653603,116.31724263121548,115.85959750441774,127.1007665976128,127.05846394871612,115.12052849282166,117.1924446538015,101.76349056492786,116.93830716724341,137.87712968618413,101.48492325673372,106.39037908197398,105.4165291695579,127.8106919671096,114.28157533411823,133.26920340290968,109.93619654685989,114.29454402222018,143.3775493962208,112.53942455873269,120.89405969634772,105.23398773971594,127.06229915553037,120.86509364401071,103.28932992858736,111.89171565314548,99.22588323332369,121.42098006763499,136.3473079051298,118.68399152276183,114.74255859404171,116.0071515390351,102.3924317020155,106.99570837130665,118.70387670783947
93061.5.peg.2721,131.73967406750776,122.55659880177566,104.90659715844966,125.78395321949836,124.07212963726046,108.61980517173389,126.6081988500877,140.73199871764658,101.66596435611551,102.18783192940073,107.4677899931111,115.09367695932544,118.04555603002959,110.81486954741561,122.09752771237233,124.05031242230388,115.4249497753937,124.41295614853682,108.4099093965034,133.1235375376324,106.58587170031218,104.95254457620202,132.59029085983423,115.03302872530503,140.27523178813925,125.94737763992383,111.46174921692504,127.13844764575762,107.96918087864073,122.91915222921916,124.00281099953536,107.2989696749146,116.2900814218726,106.51830281367978,101.30091356960708,116.81373474693343,107.7790609170458,112.50482752594125,132.31480283182555,105.3829033829619,106.9841993090201,109.02753492938302,101.11685050179001,140.84566995052714,109.98940452352969,100.67435587246591,118.69856253894636,117.70649051916199,132.8153755687569,118.35282584783322,112.42621438889154,106.4809943992161,109.53135988727738,121.09731464561183,124.68926537734576,115.31009343149407,126.43115728863619,110.57244305983933,126.48840707539489,118.70768128008741,106.20197964054346,133.2029873016817,123.54947964335501,114.7213811516487,119.74305044822064,115.96849971465286,116.45143976026158,117.20534861333756,128.51488692433244,127.24358500274923,117.42518724840838,119.82118942127168,104.40202626823391,118.20059761460563,138.41448610897228,102.6756916940497,108.35520818055123,107.34450349279135,128.10563971780292,115.8889926177081,133.38187991089026,112.90863560192528,116.3811454457704,145.01224731300474,113.54492562411251,121.07889630350081,107.45687556430825,127.21473661369282,121.37955847094888,106.19888851812506,112.34210740508513,100.4894687751004,121.42098006763499,136.53306567657594,119.02003543503723,116.8511507887255,116.00715153903528,104.66698819159699,108.6011313224773,119.73570602104134
93061.5.peg.2077,131.73967406750776,122.5565988017756,104.90659715844966,125.78395321949836,124.07212963726033,108.61980517173393,126.6081988500877,140.73199871764658,101.66596435612108,102.18783192940073,107.4677899931111,115.09367695932528,118.04555603002922,110.81486954741561,122.09752771237233,124.05031242230388,115.4249497753937,124.41295614853675,108.4099093965034,133.1235375376324,106.58587170031221,104.95254457620193,132.59029085983423,115.03302872530503,140.2752317881393,125.94737763992383,111.46174921692504,127.1384476457576,107.96918087864067,122.91915222921916,124.00281099953536,107.2989696749146,116.2900814218726,106.5183028136798,101.30091356960708,116.81373474693346,107.7790609170459,112.50482752594125,132.31480283182552,105.38290338296225,106.9841993090201,109.02753492938302,101.11685050179014,140.84566995052714,109.98940452352969,100.67435587246639,118.69856253894636,117.70649051916199,132.81537556875702,118.35282584783322,112.42621438889154,106.48099439921606,109.53135988727736,121.09731464561183,124.68926537734576,115.31009343149418,126.43115728863619,110.57244305983932,126.48840707539499,118.70768128008741,106.20197964054312,133.2029873016817,123.54947964335501,114.7213811516487,119.74305044822084,115.96849971465265,116.45143976026158,117.20534861333756,128.51488692433244,127.24358500274923,117.42518724840843,119.82118942127168,104.40202626823225,118.20059761460563,138.41448610897234,102.67569169404977,108.3552081805512,107.34450349279135,128.10563971780292,115.8889926177081,133.3818799108902,112.90863560192528,116.3811454457704,145.01224731300488,113.54492562411174,121.07889630350081,107.45687556430818,127.21473661369255,121.37955847094888,106.19888851812506,112.34210740508513,100.48946877510042,121.42098006763499,136.53306567657594,119.02003543503723,116.8511507887255,116.00715153903528,104.66698819159699,108.60113132247733,119.73570602104125
93061.5.peg.1739,131.73967406750776,122.5565988017756,104.90659715844966,125.78395321949836,124.07212963726033,108.61980517173393,126.6081988500877,140.73199871764658,101.66596435612108,102.18783192940073,107.4677899931111,115.09367695932528,118.04555603002922,110.81486954741561,122.09752771237233,124.05031242230388,115.4249497753937,124.41295614853675,108.4099093965034,133.1235375376324,106.58587170031221,104.95254457620193,132.59029085983423,115.03302872530503,140.2752317881393,125.94737763992383,111.46174921692504,127.1384476457576,107.96918087864067,122.91915222921916,124.00281099953536,107.2989696749146,116.2900814218726,106.5183028136798,101.30091356960708,116.81373474693346,107.7790609170459,112.50482752594125,132.31480283182552,105.38290338296225,106.9841993090201,109.02753492938302,101.11685050179014,140.84566995052714,109.98940452352969,100.67435587246639,118.69856253894636,117.70649051916199,132.81537556875702,118.35282584783322,112.42621438889154,106.48099439921606,109.53135988727736,121.09731464561183,124.68926537734576,115.31009343149418,126.43115728863619,110.57244305983932,126.48840707539499,118.70768128008741,106.20197964054312,133.20298730168162,123.54947964335501,114.7213811516487,119.74305044822084,115.96849971465265,116.45143976026158,117.20534861333756,128.51488692433244,127.24358500274923,117.42518724840843,119.82118942127168,104.40202626823225,118.20059761460563,138.41448610897234,102.67569169404977,108.3552081805512,107.34450349279135,128.10563971780292,115.8889926177081,133.3818799108902,112.90863560192528,116.3811454457704,145.01224731300488,113.54492562411174,121.07889630350081,107.45687556430818,127.21473661369255,121.37955847094888,106.19888851812506,112.34210740508513,100.48946877510042,121.42098006763499,136.53306567657594,119.02003543503723,116.85115078872545,116.00715153903528,104.66698819159699,108.60113132247733,119.73570602104125
93061.5.peg.1609,131.73967406750776,122.5565988017756,104.90659715844966,125.78395321949836,124.07212963726033,108.61980517173393,126.6081988500877,140.73199871764658,101.66596435612108,102.18783192940073,107.4677899931111,115.09367695932528,118.04555603002922,110.81486954741561,122.09752771237233,124.05031242230388,115.4249497753937,124.41295614853675,108.4099093965034,133.1235375376324,106.58587170031221,104.95254457620193,132.59029085983423,115.03302872530503,140.2752317881393,125.94737763992383,111.46174921692504,127.1384476457576,107.96918087864067,122.91915222921916,124.00281099953536,107.2989696749146,116.2900814218726,106.5183028136798,101.30091356960708,116.81373474693346,107.7790609170459,112.50482752594125,132.31480283182552,105.38290338296225,106.9841993090201,109.02753492938302,101.11685050179014,140.84566995052714,109.98940452352969,100.67435587246639,118.69856253894636,117.70649051916199,132.81537556875702,118.35282584783322,112.42621438889154,106.48099439921606,109.53135988727736,121.09731464561183,124.68926537734576,115.31009343149418,126.43115728863619,110.57244305983932,126.48840707539499,118.70768128008741,106.20197964054312,133.20298730168162,123.54947964335501,114.7213811516487,119.74305044822084,115.96849971465265,116.45143976026158,117.20534861333756,128.51488692433244,127.24358500274923,117.42518724840843,119.82118942127168,104.40202626823225,118.20059761460563,138.41448610897234,102.67569169404977,108.3552081805512,107.34450349279135,128.10563971780292,115.8889926177081,133.3818799108902,112.90863560192528,116.3811454457704,145.01224731300488,113.54492562411174,121.07889630350081,107.45687556430818,127.21473661369255,121.37955847094888,106.19888851812506,112.34210740508513,100.48946877510042,121.42098006763499,136.53306567657594,119.02003543503723,116.85115078872545,116.00715153903528,104.66698819159699,108.60113132247733,119.73570602104125
93061.5.peg.1561,131.73967406750776,122.5565988017756,104.90659715844966,125.78395321949836,124.07212963726033,108.61980517173393,126.6081988500877,140.73199871764658,101.66596435612108,102.18783192940073,107.4677899931111,115.09367695932528,118.04555603002922,110.81486954741561,122.09752771237233,124.05031242230388,115.4249497753937,124.41295614853675,108.4099093965034,133.1235375376324,106.58587170031221,104.95254457620193,132.59029085983423,115.03302872530503,140.2752317881393,125.94737763992383,111.46174921692504,127.1384476457576,107.96918087864067,122.91915222921916,124.00281099953536,107.2989696749146,116.2900814218726,106.5183028136798,101.30091356960708,116.81373474693346,107.7790609170459,112.50482752594125,132.31480283182552,105.38290338296225,106.9841993090201,109.02753492938302,101.11685050179014,140.84566995052714,109.98940452352969,100.67435587246639,118.69856253894636,117.70649051916199,132.81537556875702,118.35282584783322,112.42621438889154,106.48099439921606,109.53135988727736,121.09731464561183,124.68926537734576,115.31009343149418,126.43115728863619,110.57244305983932,126.48840707539499,118.70768128008741,106.20197964054312,133.20298730168162,123.54947964335501,114.7213811516487,119.74305044822084,115.96849971465265,116.45143976026158,117.20534861333756,128.51488692433244,127.24358500274923,117.42518724840843,119.82118942127168,104.40202626823225,118.20059761460563,138.41448610897234,102.67569169404977,108.3552081805512,107.34450349279135,128.10563971780292,115.8889926177081,133.3818799108902,112.90863560192528,116.3811454457704,145.01224731300488,113.54492562411174,121.07889630350081,107.45687556430818,127.21473661369255,121.37955847094888,106.19888851812506,112.34210740508513,100.48946877510042,121.42098006763499,136.53306567657594,119.02003543503723,116.85115078872545,116.00715153903528,104.66698819159699,108.60113132247733,119.73570602104125
93061.5.peg.1546,-2.36630020002625e-10,1.343863037554839e-11,-2.4522643422813068e-14,2.9342967485965996e-13,-8.954263661389416e-11,-3.583878805400857e-14,4.5891185331623463e-14,6.863970697042638e-13,1.8985917050430103e-09,-1.7475480648906877e-10,-1.8143217676529924e-11,9.621059862761791e-13,1.2669704265091426e-10,1.628266516176774e-11,-1.1720806171343609e-13,8.634447461759924e-11,4.737156500732643e-10,1.745667139341409e-13,9.766983059470666e-15,-2.1567353772576462e-14,-2.395999370790678e-12,-5.0008151490730245e-11,-6.951992442597374e-10,5.832931872929409e-12,1.643776831010417e-09,4.268446460814047e-11,1.4689110682588457e-09,-1.2918479891086852e-10,1.3225319509177108e-13,-4.80994160870178e-14,3.171730438807453e-11,4.126019967741169e-12,-7.47333102366093e-11,-1.2676966951731444e-14,-4.8401537370567516e-11,3.911750493396239e-12,5.366263542363694e-12,2.3931497201339626e-12,-1.3757998572091666e-10,1.7019900680298457e-12,-5.833327116598878e-11,5.569390566403943e-11,2.024671315010446e-13,3.059816046460731e-10,4.175677807599956e-10,9.008518155771061e-15,-3.718412528147164e-11,3.625523146472911e-14,1.7663714710301622e-11,-1.297024705265174e-11,2.5544538392620283e-14,1.0855700505946978e-09,5.202335973575785e-14,-1.1808100838706997e-13,4.861362764056506e-10,-4.030201729466247e-14,1.651062949613365e-14,4.4524434485714173e-11,4.553574343425181e-10,-6.8331756249360454e-12,5.7635005142766417e-11,5.840634057761049e-11,-4.523553150269362e-10,2.0702341463898582e-11,-2.3869429988966476e-13,2.9386877836587326e-15,-3.653033878528157e-11,8.817483082321888e-14,-6.625774622609674e-10,-3.355852021249556e-11,-2.2144826825363594e-10,-9.164486835160405e-11,8.593235441088166e-12,-5.566058695087658e-10,-4.255576956776816e-15,0.0,8.344449518773714e-12,-8.089060068464746e-15,2.6723797166123807e-12,5.417268335995371e-14,2.138907248416713e-12,2.892911029277374e-15,8.50310496832653e-11,-1.4619652702658345e-10,-2.090583548668553e-11,2.1570632775297698e-11,-9.007193307700349e-10,1.366417851867665e-10,-1.3454305086350343e-12,1.3129514210983674e-11,-1.443611873883238e-14,7.085302941946444e-13,1.1427151959295606e-13,2.7701615471495475e-13,-4.5994716039351106e-14,-1.6057881738667016e-11,4.503213082296302e-13,-3.8125222545170504e-11,-4.854919066531027e-14,-6.396857194582944e-13
93061.5.peg.2210,131.73967406750776,122.55659880177586,104.90659715845383,125.78395321949851,124.07212963726046,108.61980517173377,126.60819885008758,140.73199871764646,101.66596435611893,102.18783192940069,107.46778999311113,115.09367695932507,118.04555603002949,110.81486954741568,122.09752771237237,124.05031242230379,115.42494977539381,124.41295614853702,108.40990939650338,133.12353753763801,106.58587170031264,104.95254457620206,132.59029085983445,115.03302872530506,140.27523178813905,125.94737763992373,111.46174921692302,127.13844764575772,107.96918087864074,122.91915222921949,124.0028109995342,107.29896967491449,116.2900814218726,106.51830281368001,101.30091356960695,116.8137347469338,107.77906091704575,112.50482752594256,132.31480283182557,105.3829033829621,106.9841993090204,109.02753492938301,101.11685050179022,140.84566995052728,109.98940452352946,100.67435587246635,118.69856253894639,117.70649051916229,132.8153755687566,118.35282584783319,112.42621438889127,106.48099439921585,109.53135988727718,121.09731464561163,124.68926537734507,115.31009343149395,126.43115728863592,110.57244305983906,126.48840707539503,118.70768128008747,106.20197964054285,133.20298730168182,123.54947964335507,114.72138115164869,119.7430504482206,115.96849971465305,116.4514397602615,117.20534861333807,128.51488692433063,127.24358500274919,117.42518724840808,119.82118942127158,104.40202626823194,118.20059761460573,138.41448610897243,102.67569169405022,108.35520818055123,107.34450349280533,128.10563971780292,115.88899261770655,133.38187991089026,112.90863560192525,116.38114544577044,145.012247313,113.54492562410775,121.07889630350049,107.45687556430818,127.21473661369262,121.37955847094865,106.19888851812503,112.34210740508586,100.48946877510066,121.42098006763571,136.53306567657575,119.02003543503731,116.8511507887254,116.00715153903462,104.666988191597,108.60113132247726,119.73570602104134
93061.5.peg.2307,129.19945760460317,119.46706809081003,103.2241986090882,121.40562965147933,121.21756664721032,106.81524775267988,125.31003952343818,137.406702424695,99.42715941906091,98.9267894164466,103.81075560802941,110.66348781241464,113.3636589271497,106.84658697317398,116.98226463993308,120.39626084302138,110.93560410890778,120.34720324626598,105.75853624377484,129.91454852116513,104.50702046380785,101.20117898208431,129.68860113658602,111.00870642680309,136.43574134110625,122.13753135741935,108.51462082013072,124.15255701738597,104.23180651031146,119.70776522357892,122.19460486514878,103.87374540473941,112.90908270045459,102.96477782982359,98.47490687696784,113.3922713004219,103.48611802162279,108.65669502062896,128.50618563535897,103.3854624921992,105.01268528025253,107.06989644745019,96.63083647417099,138.28470810074205,107.1803080852343,96.75157918031228,116.07556967338924,114.47363281560555,130.14993321181154,113.90971203983955,107.88999166941382,102.79927157144073,106.38044221839705,119.87673270490802,121.98156324817862,111.09012212801579,122.01767856017184,107.35845891834903,122.62504322324347,115.69873760087002,102.94551065926935,130.4965270075815,119.65015669563309,111.293770753381,116.59375506274257,112.6422028120597,113.16358779411615,112.47549154222305,124.92627956959156,124.64407123147012,114.43140894880986,115.16116394428948,100.00418690343476,114.12275483618012,135.5224829169102,98.91801990722787,103.5041669192594,103.71617270022111,124.81433733294936,112.30817001961188,130.84888284260526,109.14728725498559,113.21691268320288,141.13991384739683,111.0419416125912,118.08959529079458,104.00873016652345,124.41500963597959,117.58470809618368,103.57397384456452,108.32955350015979,97.786950247595,117.20341446586518,133.5729412789233,115.2901355889327,115.10179759158898,112.84802970422027,101.47788247112872,105.62557012036528,116.37308093776852
93061.5.peg.2174,127.51340468313526,115.89935660635271,98.14941403233763,120.17382604275346,118.49412762788248,100.05082208727939,122.0154153509325,136.49842735670725,97.0082881238943,98.41263813995916,101.11550922997583,108.83572305721901,110.63346540629153,105.10593924239429,114.129333189187,118.4706643339617,108.52425741525505,118.8129456710923,102.22277773230414,128.17740314978855,98.29110325439403,98.3570862720046,127.87547123845549,109.83079010346896,134.97726692691333,121.02229797219488,105.59202675025496,122.91472656424523,101.1809298292947,117.80737443195594,118.25160208280953,102.7196146784893,108.09562831131082,101.84006486753192,93.59559411005415,111.73376195076928,101.05173038468273,105.36031838110385,126.27858889143631,98.71618464882239,101.05276677752154,102.62771815888934,95.23242504436553,135.99940034581,104.49445240902638,93.73268060154305,114.26923222934859,109.4966305675891,128.45883276749805,111.40468498618473,104.9382929744343,100.42959938251926,105.10230643896736,114.91121582745534,119.92653492558806,108.98118677138676,119.5645611982605,101.88289228180359,120.2096532409177,114.43548968756103,102.60403721851884,129.08431484802364,115.83900265088671,110.25061848580248,112.39745420923758,112.19025218430629,112.95525105867097,110.10977602579139,122.70980984682467,123.42111581719405,109.30078221846128,111.84751115991342,96.2388994705672,112.2189484682359,133.4581480168086,96.4696867622807,101.16881555751877,99.75932751620623,123.70145191927169,109.15656579703604,129.63087704617996,103.87415471070311,109.44170181694273,138.30416419628443,106.70584747576969,117.6437256689079,99.7353465172506,123.43241547854473,116.0401476432048,97.47021274951216,107.80793923501669,94.03664291060667,116.69617890415815,132.380641146977,114.28175473853345,108.41678200999038,111.96651139205213,96.73311589808715,101.63105175219128,115.40512614874277
93061.5.peg.1296,131.5982636730881,121.72063304783462,104.90659715844998,125.02149274239177,124.07212963726023,108.6198051717341,126.2733292910123,140.65484209826644,101.66596435611895,102.18783192940084,107.46778999311105,115.0936769593251,115.10368315341717,110.59247939072065,122.01258643304456,123.41653922301995,115.26677194024654,123.48412161332247,108.40990939650312,132.39715702317477,106.58587170031065,104.95254457620187,132.14248845840183,115.03302872530499,140.17638908189153,125.9473776399238,111.46174921692297,126.18809061501338,107.96918087864059,119.50087451058262,124.00281099953521,107.29896967491558,115.47482032594063,106.5183028136797,101.300913569607,115.1930506219789,107.77906091704567,112.50482752594138,131.81855290925867,105.3829033829588,106.98419930902004,109.027534929383,101.11685050179035,140.84566995052813,109.98940452352952,100.67435587246626,117.94746264323076,117.70649051916229,132.81537556875654,117.92286658531967,111.11410247651419,105.86082119352669,109.53135988727699,121.09731464561193,124.6892653773457,115.3100934315018,126.43115728863621,110.57244305983976,126.47112325904429,118.7076812800877,106.2019796405428,131.62280533274586,121.55543920003933,114.72138115164849,119.74305044822053,115.96849971465318,115.06735235393968,117.20534861333766,128.44836801907795,127.24358500274904,116.91525467512125,119.82118942127161,104.37973383627377,115.95733538450973,138.4144861089725,102.67569169405027,108.29138153478152,107.06914131486322,127.94610532234013,114.59196307045941,132.62646408476073,112.90863560192489,114.90757282553378,144.6070000584738,113.54492562410746,121.07889630350083,107.45687556430826,127.21473661369241,121.32210970714759,106.19888851812512,112.33472620260956,100.48946877510062,121.14828335081509,135.57565051078805,118.74948236132123,116.85115078872515,116.007151539035,104.66698819159691,108.60113132247706,119.62092374878418
93061.5.peg.989,-7.221212094956997e-14,-9.368044962547415e-14,5.236506153437258e-14,-3.913061977929097e-14,-1.5000303916039376e-13,2.0430079358264057e-13,-3.944150601044899e-14,-2.0002422154342634e-13,-1.2018824774901635e-13,-1.3935648755694666e-13,1.5869942296316153e-14,-9.210586793719985e-15,-2.3508989796508168e-14,3.187258957076034e-14,7.710760268863177e-13,-7.214125032901674e-14,-2.3414767280801483e-13,3.3303794205283353e-13,-2.9756807140281716e-13,7.378698766850282e-15,-1.3794436800247065e-13,2.121852692610926e-15,0.0,3.142377625184948e-14,-5.414068829975655e-12,1.8861581746777346e-13,3.328779265178983e-14,-8.664127691548236e-14,-1.9978133730767594e-13,-1.9765757247685074e-13,1.334223458003227e-13,9.439354842819093e-14,6.873286707469756e-14,-4.406437224403321e-13,6.143333090934024e-13,-1.8187036814110432e-12,2.0969435996116132e-13,8.8731257628261e-15,1.0596436400348973e-13,4.867351986722166e-13,2.2216800340249507e-12,-1.708836888676641e-14,-9.418296406571415e-14,8.225782602187241e-14,-1.3373504468804337e-14,1.0429019031278368e-29,3.64734720534129e-13,1.5018170674025527e-13,-1.654867582300725e-15,-3.227656233744386e-13,-5.2428307936917e-14,-2.1549452825784965e-15,-1.2383835260683773e-12,-8.753676576057323e-15,4.50177359540114e-15,-8.935742982978182e-13,-5.4628007094485684e-14,6.479795428850283e-14,9.685275654163502e-14,4.599214659938076e-13,-1.4808493792016406e-13,6.897185021798162e-14,0.0,3.2515793220459824e-14,1.7482232742413165e-12,1.0646701844438494e-14,-8.431954584998393e-14,-2.4947620839207122e-14,2.472626879324202e-13,-2.105939637709375e-13,-5.615490570147846e-14,-8.767844738182499e-14,-9.65883558776364e-14,-5.145544707335505e-13,4.840064519158386e-14,-5.911859734473961e-14,-9.473704563288473e-14,-9.876767006708388e-13,6.27385802081219e-13,-1.972273908786676e-13,9.167808292797735e-15,-1.0931192416705944e-13,3.370256102964586e-14,-9.415556661882433e-14,0.0,-6.686673087899423e-14,2.803868179991858e-13,-5.633825972698295e-14,-1.0057815742215191e-14,-2.3373470746503067e-13,-3.772657144826686e-14,2.0652039189871412e-14,-1.5903507149811344e-14,-7.148199117691743e-14,2.0789716418543367e-13,4.434469665033613e-14,8.657197919335455e-15,3.070929848520477e-13,-1.4983375005746723e-14,3.1552521771496096e-13
