,Streptococcus pneumoniae_gapfilled_79,Streptococcus pneumoniae_gapfilled_65,Streptococcus pneumoniae_gapfilled_87,Streptococcus pneumoniae_gapfilled_31,Streptococcus pneumoniae_gapfilled_12,Streptococcus pneumoniae_gapfilled_58,Streptococcus pneumoniae_gapfilled_22,Streptococcus pneumoniae_gapfilled_43,Streptococcus pneumoniae_gapfilled_61,Streptococcus pneumoniae_gapfilled_52,Streptococcus pneumoniae_gapfilled_94,Streptococcus pneumoniae_gapfilled_76,Streptococcus pneumoniae_gapfilled_33,Streptococcus pneumoniae_gapfilled_0,Streptococcus pneumoniae_gapfilled_2,Streptococcus pneumoniae_gapfilled_97,Streptococcus pneumoniae_gapfilled_20,Streptococcus pneumoniae_gapfilled_78,Streptococcus pneumoniae_gapfilled_10,Streptococcus pneumoniae_gapfilled_63,Streptococcus pneumoniae_gapfilled_82,Streptococcus pneumoniae_gapfilled_45,Streptococcus pneumoniae_gapfilled_32,Streptococcus pneumoniae_gapfilled_7,Streptococcus pneumoniae_gapfilled_55,Streptococcus pneumoniae_gapfilled_80,Streptococcus pneumoniae_gapfilled_23,Streptococcus pneumoniae_gapfilled_4,Streptococcus pneumoniae_gapfilled_70,Streptococcus pneumoniae_gapfilled_91,Streptococcus pneumoniae_gapfilled_53,Streptococcus pneumoniae_gapfilled_85,Streptococcus pneumoniae_gapfilled_81,Streptococcus pneumoniae_gapfilled_62,Streptococcus pneumoniae_gapfilled_66,Streptococcus pneumoniae_gapfilled_74,Streptococcus pneumoniae_gapfilled_56,Streptococcus pneumoniae_gapfilled_51,Streptococcus pneumoniae_gapfilled_35,Streptococcus pneumoniae_gapfilled_99,Streptococcus pneumoniae_gapfilled_50,Streptococcus pneumoniae_gapfilled_90,Streptococcus pneumoniae_gapfilled_98,Streptococcus pneumoniae_gapfilled_11,Streptococcus pneumoniae_gapfilled_39,Streptococcus pneumoniae_gapfilled_64,Streptococcus pneumoniae_gapfilled_48,Streptococcus pneumoniae_gapfilled_42,Streptococcus pneumoniae_gapfilled_72,Streptococcus pneumoniae_gapfilled_89,Streptococcus pneumoniae_gapfilled_69,Streptococcus pneumoniae_gapfilled_75,Streptococcus pneumoniae_gapfilled_18,Streptococcus pneumoniae_gapfilled_68,Streptococcus pneumoniae_gapfilled_37,Streptococcus pneumoniae_gapfilled_1,Streptococcus pneumoniae_gapfilled_49,Streptococcus pneumoniae_gapfilled_21,Streptococcus pneumoniae_gapfilled_16,Streptococcus pneumoniae_gapfilled_71,Streptococcus pneumoniae_gapfilled_93,Streptococcus pneumoniae_gapfilled_34,Streptococcus pneumoniae_gapfilled_54,Streptococcus pneumoniae_gapfilled_5,Streptococcus pneumoniae_gapfilled_38,Streptococcus pneumoniae_gapfilled_46,Streptococcus pneumoniae_gapfilled_77,Streptococcus pneumoniae_gapfilled_6,Streptococcus pneumoniae_gapfilled_40,Streptococcus pneumoniae_gapfilled_67,Streptococcus pneumoniae_gapfilled_88,Streptococcus pneumoniae_gapfilled_26,Streptococcus pneumoniae_gapfilled_28,Streptococcus pneumoniae_gapfilled_17,Streptococcus pneumoniae_gapfilled_59,Streptococcus pneumoniae_gapfilled_19,Streptococcus pneumoniae_gapfilled_60,Streptococcus pneumoniae_gapfilled_57,Streptococcus pneumoniae_gapfilled_92,Streptococcus pneumoniae_gapfilled_14,Streptococcus pneumoniae_gapfilled_47,Streptococcus pneumoniae_gapfilled_15,Streptococcus pneumoniae_gapfilled_96,Streptococcus pneumoniae_gapfilled_25,Streptococcus pneumoniae_gapfilled_41,Streptococcus pneumoniae_gapfilled_8,Streptococcus pneumoniae_gapfilled_86,Streptococcus pneumoniae_gapfilled_27,Streptococcus pneumoniae_gapfilled_95,Streptococcus pneumoniae_gapfilled_29,Streptococcus pneumoniae_gapfilled_73,Streptococcus pneumoniae_gapfilled_24,Streptococcus pneumoniae_gapfilled_83,Streptococcus pneumoniae_gapfilled_36,Streptococcus pneumoniae_gapfilled_44,Streptococcus pneumoniae_gapfilled_30,Streptococcus pneumoniae_gapfilled_84,Streptococcus pneumoniae_gapfilled_13,Streptococcus pneumoniae_gapfilled_9,Streptococcus pneumoniae_gapfilled_3
rxn05232_c,48.05346213575654,48.52531359327679,51.82874912515867,49.97061261208192,50.11071072927246,45.378754993722396,50.90978136031579,76.03683566256157,59.25696092159569,53.03915735128481,49.43184152895996,47.53129398677263,53.99435502260855,45.55208382428991,50.17735198576056,47.24451484151294,60.5537873812191,62.54258347122445,49.21210145033645,46.98501504680101,59.08650750586384,49.70623266835211,47.23783502953745,48.6998647502521,54.18759183878305,44.73826789562005,44.37304023179939,61.94166760370557,48.89610998911125,55.20747202262747,54.95680530076885,52.11166323960254,50.282319739978966,47.32088985038562,63.636145895280784,50.53341136211048,52.59811856661116,51.48746249868101,44.49865732549051,51.30864546829514,43.148731811436626,47.73612008148774,58.53588665672138,56.20615490431636,61.98485973238058,49.384793196983566,60.119135299212154,43.00802699608682,47.88808255611997,50.362014994621724,47.88808255611839,48.54161282351628,45.96245562418754,59.14683210541551,44.4980370698817,48.38633715948746,47.00510716838634,54.7351317416976,51.74245108502631,46.38305509329148,58.812742123862954,47.88808255611945,47.88441780366184,53.997563820042764,52.37582840212765,47.40420792405539,50.41159990326398,47.99296358156462,47.99954341606594,48.54161282351528,45.42254519004124,49.037445606235444,47.88808255611979,50.764133534402575,47.0005982583341,61.125750017242346,47.888082556119606,47.10888146105514,57.39984830056441,49.16443071443179,50.433697787373276,46.887926188992765,48.97137434452331,56.989505198432745,44.46880566233681,65.23975194870951,51.15791579457774,53.62574459013177,46.984571697319495,46.98189192662146,49.251371435224364,50.778924766188034,47.86056110741373,46.99283282076161,46.57289393109976,57.28346559272337,45.68918453807366,59.15624750349672,63.475489973938345,52.83187928964102
rxn30324_c,48.05346213575654,48.492747948347976,51.82874912515867,49.97061261208192,50.11071072927246,45.378754993722396,50.90978136031579,76.03683566256157,59.25696092159569,53.03915735128481,49.43184152895996,47.53129398677263,53.99435502260855,45.55208382428991,50.17735198576056,47.24451484151294,60.5537873812191,62.54258347122445,49.21210145033645,46.98501504680101,59.08650750586384,49.70623266835211,47.23783502953745,48.6998647502521,54.17638945298283,44.73826789562005,44.37304023179939,61.94166760370557,48.89610998911125,55.20747202262747,54.95680530076885,52.11166323960254,50.282319739978966,47.32088985038562,63.602665841417405,50.53341136211048,52.59811856661116,51.48746249868101,44.49865732549051,51.30864546829514,43.148731811436626,47.73612008148774,58.53588665672138,56.20615490431636,61.98485973238058,49.384793196983566,60.119135299212154,43.00802699608682,47.88808255611997,50.362014994621724,47.88808255611839,48.54161282351628,45.96245562418754,59.14683210541551,44.4980370698817,48.38633715948746,47.00510716838634,54.7351317416976,51.74245108502631,46.38305509329148,58.812742123862954,47.88808255611945,47.88441780366184,53.997563820042764,52.37582840212765,47.40420792405539,50.41159990326398,47.99296358156462,47.99954341606594,48.54161282351528,45.42254519004124,49.037445606235444,47.88808255611979,50.764133534402575,47.0005982583341,61.125750017242346,47.888082556119606,47.10888146105514,57.39984830056441,49.16443071443179,50.433697787373276,46.887926188992765,48.97137434452331,56.989505198432745,44.46880566233681,65.23975194870951,51.15791579457774,53.62574459013177,46.984571697319495,46.911050179828,49.251371435224364,50.778924766188034,47.86056110741373,46.99283282076161,46.57289393109976,57.28346559272337,45.68918453807366,59.15624750349672,63.475489973938345,52.83187928964102
rxn03783_c,48.05346213575654,48.52531359327679,51.82874912515867,49.97061261208192,50.1107107292727,45.378754993722396,50.90978136031579,76.03683566256157,59.25696092159569,53.03915735128481,49.43184152895996,47.53129398677263,53.99435502260855,45.55208382428991,50.17735198576056,47.24451484151294,60.5537873812191,62.54258347122445,49.21210145033645,46.98501504680101,59.08650750586384,49.70623266835211,47.23783502953745,48.658819640414,54.18759183878305,44.73826789562005,44.37304023179939,61.94166760370557,48.89610998911125,55.20747202262747,54.95680530076885,52.11166323960254,50.282319739978966,47.32088985038562,63.636145895280784,50.53341136211048,52.59811856661116,51.48746249868101,44.46820739076402,51.30864546829514,43.148731811436626,47.73612008148774,58.53588665672138,56.20615490431636,61.98485973238058,49.384793196983566,60.119135299212154,43.00802699608682,47.87757843293383,50.362014994621724,47.87757843293371,48.54161282351628,45.96245562418754,59.14683210541551,44.46758798372705,48.38633715948746,47.00510716838634,54.7351317416976,51.71708232402769,46.38305509329148,58.812742123862954,47.877578432933845,47.87391528794486,53.997563820042764,52.37582840212765,47.40420792405539,50.41159990326398,47.952584010017624,47.99954341606594,48.54161282351528,45.42254519004128,49.037445606235444,47.877578432933866,50.764133534402575,47.0005982583341,61.125750017242346,47.87757843293371,47.067324597690806,57.39984830056441,49.16443071443184,50.433697787373276,46.887926188992765,48.97137434452331,56.989505198432745,44.43839655426771,65.23975194870951,51.15791579457774,53.62574459013177,46.984571697319495,46.981891926621415,49.251371435224364,50.778924766188034,47.85006905294818,46.99283282076161,46.57289393109976,57.28346559272337,45.68918453807366,59.15624750349672,63.475489973938345,52.83187928964102
rxn01316_c,48.05346213575694,48.52531359327675,51.82874912515856,49.970612612082924,50.110710729272576,45.249817744021556,50.90978136031571,76.03683566256157,59.025457683706286,53.03915735128481,49.431841528960426,47.531293986770656,53.919706300193816,45.552083824290015,50.17735198576056,47.2445148415129,60.55378738121868,62.54258347122445,49.212101450336455,46.98501504680105,57.92950159232917,49.70623266835211,47.110203416504305,48.66216302655323,53.91500072776082,44.73826789561654,44.373040231799315,60.63314335098648,48.89610998911114,55.20747202262761,54.95680530076885,52.11166323960253,50.28231973997916,46.66624075081296,63.636145895280784,50.41675289274333,52.21344874761087,51.48746249868101,44.498657325490846,51.2286585280881,43.148731811436576,47.73612008148776,56.59520310740572,55.29232301556513,61.984859732380464,49.38479319698368,59.84242518412361,43.00802699608682,47.888082556119905,50.362014994621916,47.88808255612002,48.5416128235162,45.96245562418754,59.146832105415406,44.49803706987803,48.38633715948746,47.00510716838495,52.1664942930693,51.625597620951964,46.38305509329168,57.21528515098797,47.88808255611999,47.884417803661904,53.92528721688506,52.37471439648533,47.40420792405539,50.411599903264005,47.99296358156493,47.9995434160655,48.54161282351587,45.42254519004125,49.037445606235536,47.888082556120025,50.72671322528384,47.0005982583341,61.125750017242346,47.88808255612007,46.7612690370987,55.600611359309816,48.87112713241536,50.088829028631174,46.887926188993,48.97137434452333,56.98950519843275,44.46880566233654,65.23975194870918,51.15791579457754,53.62574459013177,46.984571697319666,46.981891926621486,49.25137143522453,50.77625988913339,47.86056110741339,46.99283282076153,46.5728939310998,56.18982430911077,45.68918453807428,58.83768837104822,63.47548997394034,52.83187928964097
rxn05367_c,-4.405927132969434e-13,-5.684339136360136e-13,8.753461790338767e-14,1.412716109901366e-28,1.3002121739638068e-13,-5.188116761171281e-13,-1.3274209720814804e-14,6.207551538490571e-14,-1.692563209509051e-13,-3.10851285646827e-14,2.470383381704663e-13,-1.615083804848141e-12,-4.8278593512765317e-14,3.0754339507662515e-14,6.335465309396693e-14,-3.717576550781353e-14,4.034709657608027e-14,-4.4288013051621055e-14,1.7445567858789262e-13,1.3813478865165594e-14,-4.449119884669109e-13,-1.3535482431392626e-13,-4.596833305428609e-14,-4.035810774187482e-14,2.17556675237409e-13,-1.0304980636380769e-13,7.872178662975331e-14,-2.4868408309007118e-14,7.00363665990737e-14,7.483824919041201e-14,5.1717353059799515e-14,-9.678785328645544e-14,-8.698865488614131e-14,5.396733451510018e-14,2.8359424440595468e-14,-2.963209401798419e-13,-4.858988546291008e-13,-2.2244496122409796e-13,-7.278520526298323e-14,0.0,-6.88904872689183e-15,1.979407352938713e-13,-1.0927953354445274e-13,-1.2945768151128819e-13,5.3421640711029833e-14,2.0956529864137715e-13,-7.112195479245586e-14,1.6361591912584888e-13,-1.423544297730704e-13,1.82164087713809e-14,0.0,1.9267013896801577e-13,-8.834541946670888e-14,0.0,7.561708103639588e-14,-2.432406783598141e-13,3.80762360371244e-14,-8.419963142577746e-14,-8.327132354090785e-14,-1.4008595322748626e-13,-4.0286434674956617e-13,-2.8325279069663137e-13,3.453373445048928e-13,1.904840966498595e-14,3.3811320883819593e-13,1.1125044596720396e-13,3.838228844416173e-13,1.1411053003194005e-14,6.087146145308494e-14,8.271495636851181e-15,3.1024000953270706e-13,-6.747572869124547e-13,6.70642499573172e-14,-4.2177977687597956e-13,-9.980032799277858e-14,8.095627038251769e-14,-6.243927063067511e-14,1.0574428125712194e-14,0.0,1.7746842033638428e-13,-1.2309425734373057e-13,1.3557395199665126e-13,-2.747491017437147e-13,-2.855794168009162e-14,-4.44449254277126e-13,-8.129710655582247e-15,1.0901734453348719e-13,2.3619492740268563e-13,-2.915983454651706e-13,1.0654618290736756e-13,-5.368393039154459e-14,1.889034828365502e-13,3.740292130914217e-14,-3.9595247907044175e-13,1.241378082222391e-13,-1.0181701954427021e-12,-2.8231719410114115e-13,7.393119999855379e-13,1.8421184779251292e-13,2.645739698200193e-13
rxn03273_c,48.05346213575678,48.525313593276636,51.82874912515736,49.97061261208295,50.110710729273094,45.37875499372212,50.909781360316096,76.03683566256088,59.256960921595486,53.03915735128509,49.43184152896092,47.5312939867703,53.994355022607884,45.552083824289774,50.17735198576051,47.244514841513045,60.553787381219216,62.542583471224305,49.21210145033655,46.98501504680091,59.08650750586415,49.706232668352335,47.23783502953828,48.699864750251876,54.18759183879229,44.738267895620176,44.37304023179948,61.9416676037057,48.89610998911117,55.207472022627684,54.95680530077454,52.11166323960264,50.28231973997757,47.320889850385484,63.63614589528159,50.53341136211046,52.59811856661114,51.48746249868107,44.498657325490825,51.3086454682949,43.14873181143628,47.73612008148865,58.53588665672162,56.20615490431711,61.98485973238051,49.384793196983516,60.11913529921245,43.00802699608721,47.88808255612047,50.362014994619315,47.888082556119976,48.54161282351673,45.96245562418757,59.14683210541498,44.49803706987825,48.38633715948757,47.005107168386296,54.735131741697614,51.742451085023404,46.38305509329166,58.812742123862996,47.88808255611993,47.884417803661734,53.99756382004296,52.375828402127304,47.40420792405571,50.41159990326383,47.99296358156519,47.999543416065904,48.54161282351627,45.42254519004117,49.037445606235465,47.88808255611959,50.7641335344032,47.000598258334094,61.12575001724522,47.88808255611999,47.108881461055965,57.39984830056417,49.16443071443211,50.433697787372914,46.88792618899302,48.97137434452339,56.989505198432674,44.46880566233677,65.23975194870931,51.15791579457793,53.6257445901313,46.984571697322316,46.98189192662163,49.25137143522454,50.77892476618818,47.86056110741368,46.99283282076002,46.57289393109981,57.28346559272335,45.689184538075814,59.15624750349648,63.47548997394028,52.83187928964099
rxn08458_c,48.05346213575678,48.525313593276685,51.82874912515751,49.97061261208295,50.110710729273094,45.37875499372212,50.90978136031626,76.03683566256124,59.25696092159534,53.039157351284715,49.43184152896092,47.5312939867703,53.994355022607884,45.55208382429017,50.17735198576068,46.30244829682172,60.553787381219216,61.977795037743924,49.21210145033619,46.98501504680094,59.08650750586432,49.706232668352335,47.237835029538246,47.86836707512457,54.18759183879231,44.73826789562015,44.37304023179943,60.877868828268085,48.89610998911117,55.20747202262749,54.95680530077322,52.111663239602514,50.282319739975414,46.48869551060678,63.63614589528159,50.53341136211054,52.59811856661114,51.48746249868107,44.498657325490825,51.30864546829491,42.576908064929604,47.73612008148865,58.53588665672155,56.20615490431666,61.98485973238051,48.61077771633342,60.11913529921264,43.00802699608721,47.88808255612047,50.362014994619315,47.8880825561199,48.54161282351673,45.9624556241878,59.1468321054147,44.49803706987825,48.05213406978772,47.00510716838638,54.73513174169754,51.74245108502341,46.38305509329171,58.81274212386291,47.88808255611992,47.884417803661734,53.99756382004296,52.375828402127205,47.40420792405555,50.411599903263834,47.99296358156699,47.999543416065926,48.54161282351629,44.56679248096002,49.03744560623544,47.88808255611959,50.764133534403534,47.000598258334094,61.12575001724516,47.888082556120004,47.108881461055674,57.39984830056417,49.16443071443236,50.433697787373234,46.88792618899309,48.97137434452339,56.989505198432674,44.46880566233677,65.23975194870931,50.61272888542681,53.62574459013169,46.98457169732336,46.98189192662163,48.78172712032734,50.77892476618818,47.86056110741372,46.99283282076002,46.08660520409674,56.09358888395519,45.689184538075814,59.15624750349661,63.47548997394028,52.83187928964136
rxn10254_c,-5.844900533207554e-14,1.05707451811881e-12,9.437396773925242e-13,-7.323781997178001e-14,-8.816418382537545e-15,-2.506256041524688e-15,9.051568986306116e-14,1.4712263406324898e-13,1.422310212244058e-13,7.532200976096207e-14,6.790646363891863e-14,-1.9692600002048932e-12,6.021967471578337e-14,0.0,-7.01239687995924e-14,-5.0266467572802766e-14,-1.3519465263818327e-13,1.2633763563647958e-13,0.0,-1.4890600797968414e-14,1.6480496195897243e-13,-1.3310393653425213e-13,4.387674543802872e-13,2.0871981992276327e-13,-1.29648962722448e-13,2.640967892348334e-13,-3.7855537473637784e-13,0.0,2.562531941652678e-15,1.4367350742673413e-13,-1.8129134079895571e-12,0.0,-2.0644288746903816e-13,-1.5963037612663797e-14,-6.860297872214598e-14,2.111285232094142e-13,-4.4030381019977975e-14,7.665997403524758e-14,-4.507670547875761e-14,0.0,1.614026472153393e-14,-8.937939764240432e-14,-1.6836705815567852e-12,1.0027810668826855e-13,1.8955729467135775e-14,1.6824913063098428e-14,2.635845902686666e-13,5.288164862868384e-14,2.239988276783304e-13,9.258363245281814e-14,2.713806320232169e-14,6.867278692979553e-13,2.412485764600103e-13,-1.5782946898642602e-13,-6.860168219229678e-13,-6.002452630763963e-14,-3.60476121216815e-14,1.5235278835260775e-13,1.3468499614001667e-13,5.088965797805986e-13,0.0,-1.439157345600117e-14,0.0,0.0,6.551277643815236e-14,1.565864963572338e-14,-7.601921310740992e-14,2.1015085544548192e-13,0.0,-4.683613975497942e-14,-4.86156035159874e-13,-2.2600731464044528e-14,-1.52125558072372e-13,1.05856117698828e-13,-3.1877952095939054e-13,2.313319739072179e-13,-5.971996812986542e-14,-1.1556624553363515e-12,-3.1917090215933773e-13,0.0,-7.543072161926284e-15,-6.7828850989795e-13,1.6500682943959854e-13,2.587157474632615e-14,9.444978731807383e-14,1.3238839642653365e-13,-1.193781081974106e-13,1.304756503009082e-13,-1.1944056745331255e-12,-2.0981421536290461e-13,6.002377806397338e-14,0.0,5.399270720341238e-14,-5.467704298341329e-14,-2.0078785541449896e-13,1.7914828448035294e-14,3.4100614283991696e-28,0.0,-6.196920168192791e-13,-9.532572400052841e-14
rxn01679_c,48.05346213575538,48.525313593276756,51.828749125158446,49.9706126120829,50.110710729272505,45.378754993722495,50.90978136031616,76.03683566256151,59.2569609215957,53.03915735128509,49.43184152896063,47.531293986770415,53.99435502260778,45.55208382429021,50.177351985760545,47.244514841513514,60.553787381214946,62.542583471224404,49.212101450335666,46.98501504680135,59.08650750586421,49.70623266835207,47.237835029538175,48.699864750251976,54.187591838792024,44.73826789562012,44.37304023179933,61.94166760370562,48.896109989113775,55.207472022627925,54.95680530077109,52.11166323960251,50.28231973997858,47.32088985038494,63.63614589528032,50.533411362110094,52.59811856661097,51.487462498680834,44.49865732549107,51.30864546829478,43.14873181143657,47.736120081488,58.53588665672169,56.206154904316676,61.98485973238072,49.38479319698375,60.11913529921227,43.00802699608704,47.888082556119954,50.362014994622086,47.88808255611972,48.541612823516395,45.96245562418749,59.146832105415704,44.498037069878144,48.38633715948733,47.005107168385926,54.73513174169787,51.74245108502295,46.38305509329168,58.81274212386293,47.888082556120395,47.884417803661776,53.99756382004372,52.37582840212746,47.404207924055555,50.41159990326596,47.99296358156495,47.999543416065954,48.54161282351623,45.422545190040736,49.03744560623554,47.88808255612003,50.76413353440249,47.000598258334335,61.1257500172456,47.88808255611813,47.10888146105611,57.39984830056402,49.164430714431404,50.433697787373255,46.88792618899328,48.971374344522964,56.98950519843245,44.46880566233669,65.23975194870968,51.15791579457761,53.62574459013301,46.98457169732008,46.98189192662146,49.25137143522473,50.7789247661883,47.86056110741364,46.99283282076243,46.57289393109975,57.28346559273048,45.689184538073555,59.15624750349662,63.47548997394032,52.831879289640796
rxn08307_c,48.05346213575538,48.525313593276756,51.828749125158495,49.9706126120828,50.11071072927261,45.378754993722495,50.90978136031616,76.0368356625615,59.25696092159563,53.03915735128486,49.43184152896076,47.53129398677053,53.99435502260778,45.55208382429014,50.177351985760524,47.244514841513514,60.55378738121461,62.542583471224404,49.212101450335666,46.985015046801315,59.08650750586425,49.706232668352165,47.237835029538175,48.699864750251955,54.187591838792024,44.73826789562012,44.37304023179933,61.94166760370562,48.896109989113775,55.207472022627925,54.95680530077109,52.11166323960251,50.28231973997858,47.32088985038494,63.6361458952791,50.53341136211027,52.5981185666111,51.48746249868087,44.498657325491045,51.30864546829478,43.14873181143657,47.736120081488,58.53588665672152,56.206154904316676,61.9848597323807,49.38479319698374,60.119135299211656,43.00802699608704,47.888082556119954,50.36201499462232,47.88808255611972,48.541612823516395,45.96245562418723,59.14683210541563,44.49803706987813,48.386337159487766,47.005107168385926,54.73513174169781,51.74245108502336,46.38305509329169,58.81274212386282,47.88808255612042,47.88441780366165,53.997563820043695,52.37582840212744,47.4042079240556,50.41159990326596,47.9929635815649,47.999543416065954,48.54161282351639,45.422545190040736,49.037445606235465,47.88808255612003,50.76413353440249,47.000598258334335,61.1257500172456,47.88808255611813,47.10888146105611,57.39984830055896,49.164430714431404,50.4336977873733,46.88792618899328,48.971374344522964,56.98950519843249,44.468805662336685,65.23975194870968,51.15791579457753,53.62574459013301,46.98457169732008,46.98189192662146,49.25137143522468,50.77892476618784,47.860561107413744,46.99283282076243,46.57289393109967,57.283465592728774,45.68918453807359,59.15624750349662,63.47548997394032,52.831879289640916
EX_cpd04097_e,48.05346213575538,48.525313593276756,51.828749125158495,49.9706126120828,50.11071072927261,45.378754993722495,50.90978136031616,76.0368356625615,59.25696092159563,53.03915735128486,49.43184152896076,47.53129398677053,53.99435502260778,45.55208382429014,50.177351985760524,47.244514841513514,60.55378738121461,62.542583471224404,49.212101450335666,46.985015046801315,59.08650750586425,49.706232668352165,47.237835029538175,48.699864750251955,54.187591838792024,44.73826789562012,44.37304023179933,61.94166760370562,48.896109989113775,55.207472022627925,54.95680530077109,52.11166323960251,50.28231973997858,47.32088985038494,63.6361458952791,50.53341136211027,52.5981185666111,51.48746249868087,44.498657325491045,51.30864546829478,43.14873181143657,47.736120081488,58.53588665672152,56.206154904316676,61.9848597323807,49.38479319698374,60.119135299211656,43.00802699608704,47.888082556119954,50.36201499462232,47.88808255611972,48.541612823516395,45.96245562418723,59.14683210541563,44.49803706987813,48.386337159487766,47.005107168385926,54.73513174169781,51.74245108502336,46.38305509329169,58.81274212386282,47.88808255612042,47.88441780366165,53.997563820043695,52.37582840212744,47.4042079240556,50.41159990326596,47.9929635815649,47.999543416065954,48.54161282351639,45.422545190040736,49.037445606235465,47.88808255612003,50.76413353440249,47.000598258334335,61.1257500172456,47.88808255611813,47.10888146105611,57.39984830055896,49.164430714431404,50.4336977873733,46.88792618899328,48.971374344522964,56.98950519843249,44.468805662336685,65.23975194870968,51.15791579457753,53.62574459013301,46.98457169732008,46.98189192662146,49.25137143522468,50.77892476618784,47.860561107413744,46.99283282076243,46.57289393109967,57.283465592728774,45.68918453807359,59.15624750349662,63.47548997394032,52.831879289640916
EX_cpd00053_e,48.05346213575538,48.525313593276756,51.828749125158495,49.9706126120828,50.11071072927261,45.378754993722495,50.90978136031616,76.0368356625615,59.25696092159563,53.03915735128486,49.43184152896076,47.53129398677053,53.99435502260778,45.55208382429014,50.177351985760524,47.244514841513514,60.55378738121461,62.542583471224404,49.212101450335666,46.985015046801315,59.08650750586425,49.706232668352165,47.237835029538175,48.699864750251955,54.187591838792024,44.73826789562012,44.37304023179933,61.94166760370562,48.896109989113775,55.207472022627925,54.95680530077109,52.11166323960251,50.28231973997858,47.32088985038494,63.6361458952791,50.53341136211027,52.5981185666111,51.48746249868087,44.498657325491045,51.30864546829478,43.14873181143657,47.736120081488,58.53588665672152,56.206154904316676,61.9848597323807,49.38479319698374,60.119135299211656,43.00802699608704,47.888082556119954,50.36201499462232,47.88808255611972,48.541612823516395,45.96245562418723,59.14683210541563,44.49803706987813,48.386337159487766,47.005107168385926,54.73513174169781,51.74245108502336,46.38305509329169,58.81274212386282,47.88808255612042,47.88441780366165,53.997563820043695,52.37582840212744,47.4042079240556,50.41159990326596,47.9929635815649,47.999543416065954,48.54161282351639,45.422545190040736,49.037445606235465,47.88808255612003,50.76413353440249,47.000598258334335,61.1257500172456,47.88808255611813,47.10888146105611,57.39984830055896,49.164430714431404,50.4336977873733,46.88792618899328,48.971374344522964,56.98950519843249,44.468805662336685,65.23975194870968,51.15791579457753,53.62574459013301,46.98457169732008,46.98189192662146,49.25137143522468,50.77892476618784,47.860561107413744,46.99283282076243,46.57289393109967,57.283465592728774,45.68918453807359,59.15624750349662,63.47548997394032,52.831879289640916
rxn01820_c,48.007933881354674,48.525313593276756,51.0079749636927,49.9706126120828,49.87526888095454,44.719481476022835,50.90978136031616,76.0368356625615,59.25696092159563,46.6919393852,49.43184152896076,47.53129398677053,53.13823841925288,45.55208382429014,50.177351985760524,46.7818199459212,60.55378738121461,62.542583471224404,49.212101450335666,46.985015046801315,59.08650750586425,49.706232668352165,47.05125077583933,48.699864750251955,54.187591838792024,44.73826789562012,44.37304023179933,61.649728922830526,48.896109989113775,55.207472022627925,54.95680530077109,52.11166323960251,50.28231973997858,47.32088985038494,63.6361458952791,50.53341136211027,52.5981185666111,51.48746249868087,44.498657325491045,51.30864546829478,43.14873181143657,47.736120081488,58.53588665672152,56.206154904316676,61.9848597323807,49.38479319698374,60.119135299211656,43.00802699608704,47.643434417901,50.36201499462232,47.88808255611972,48.541612823516395,45.96245562418723,59.14683210541563,44.49803706987813,48.386337159487766,46.98479002794532,54.73513174169781,51.74245108502336,46.38305509329169,58.81274212386282,47.88808255612042,47.88441780366165,53.21977753955272,52.37582840212744,47.4042079240556,50.41159990326596,47.9929635815649,47.999543416065954,48.54161282351639,45.422545190040736,49.037445606235465,47.88808255612003,50.76413353440249,46.98028501466066,61.09071138752412,47.643412595261765,47.10888146105611,57.39984830055896,48.927057041241646,50.4336977873733,46.88792618899328,48.971374344522964,56.98950519843249,44.468805662336685,65.23975194870968,51.15791579457753,53.123277884384095,46.98457169732008,46.98189192662146,49.25137143522468,50.77892476618784,47.860561107413744,46.99283282076243,46.57289393109967,57.283465592728774,45.362482987267306,59.15624750349662,63.47548997394032,52.831879289640916
