,Haemophilus parasuis_gapfilled_0,Haemophilus parasuis_gapfilled_62,Haemophilus parasuis_gapfilled_8,Haemophilus parasuis_gapfilled_76,Haemophilus parasuis_gapfilled_6,Haemophilus parasuis_gapfilled_55,Haemophilus parasuis_gapfilled_77,Haemophilus parasuis_gapfilled_84,Haemophilus parasuis_gapfilled_26,Haemophilus parasuis_gapfilled_61,Haemophilus parasuis_gapfilled_64,Haemophilus parasuis_gapfilled_96,Haemophilus parasuis_gapfilled_44,Haemophilus parasuis_gapfilled_46,Haemophilus parasuis_gapfilled_53,Haemophilus parasuis_gapfilled_63,Haemophilus parasuis_gapfilled_91,Haemophilus parasuis_gapfilled_52,Haemophilus parasuis_gapfilled_1,Haemophilus parasuis_gapfilled_83,Haemophilus parasuis_gapfilled_58,Haemophilus parasuis_gapfilled_10,Haemophilus parasuis_gapfilled_99,Haemophilus parasuis_gapfilled_37,Haemophilus parasuis_gapfilled_25,Haemophilus parasuis_gapfilled_5,Haemophilus parasuis_gapfilled_70,Haemophilus parasuis_gapfilled_23,Haemophilus parasuis_gapfilled_33,Haemophilus parasuis_gapfilled_59,Haemophilus parasuis_gapfilled_72,Haemophilus parasuis_gapfilled_60,Haemophilus parasuis_gapfilled_31,Haemophilus parasuis_gapfilled_14,Haemophilus parasuis_gapfilled_92,Haemophilus parasuis_gapfilled_41,Haemophilus parasuis_gapfilled_94,Haemophilus parasuis_gapfilled_68,Haemophilus parasuis_gapfilled_22,Haemophilus parasuis_gapfilled_67,Haemophilus parasuis_gapfilled_85,Haemophilus parasuis_gapfilled_28,Haemophilus parasuis_gapfilled_98,Haemophilus parasuis_gapfilled_45,Haemophilus parasuis_gapfilled_13,Haemophilus parasuis_gapfilled_18,Haemophilus parasuis_gapfilled_36,Haemophilus parasuis_gapfilled_12,Haemophilus parasuis_gapfilled_48,Haemophilus parasuis_gapfilled_30,Haemophilus parasuis_gapfilled_17,Haemophilus parasuis_gapfilled_21,Haemophilus parasuis_gapfilled_87,Haemophilus parasuis_gapfilled_24,Haemophilus parasuis_gapfilled_97,Haemophilus parasuis_gapfilled_40,Haemophilus parasuis_gapfilled_19,Haemophilus parasuis_gapfilled_34,Haemophilus parasuis_gapfilled_20,Haemophilus parasuis_gapfilled_9,Haemophilus parasuis_gapfilled_86,Haemophilus parasuis_gapfilled_57,Haemophilus parasuis_gapfilled_27,Haemophilus parasuis_gapfilled_3,Haemophilus parasuis_gapfilled_75,Haemophilus parasuis_gapfilled_16,Haemophilus parasuis_gapfilled_93,Haemophilus parasuis_gapfilled_42,Haemophilus parasuis_gapfilled_32,Haemophilus parasuis_gapfilled_38,Haemophilus parasuis_gapfilled_47,Haemophilus parasuis_gapfilled_78,Haemophilus parasuis_gapfilled_82,Haemophilus parasuis_gapfilled_29,Haemophilus parasuis_gapfilled_66,Haemophilus parasuis_gapfilled_39,Haemophilus parasuis_gapfilled_51,Haemophilus parasuis_gapfilled_15,Haemophilus parasuis_gapfilled_69,Haemophilus parasuis_gapfilled_79,Haemophilus parasuis_gapfilled_4,Haemophilus parasuis_gapfilled_88,Haemophilus parasuis_gapfilled_35,Haemophilus parasuis_gapfilled_2,Haemophilus parasuis_gapfilled_89,Haemophilus parasuis_gapfilled_65,Haemophilus parasuis_gapfilled_49,Haemophilus parasuis_gapfilled_81,Haemophilus parasuis_gapfilled_74,Haemophilus parasuis_gapfilled_80,Haemophilus parasuis_gapfilled_73,Haemophilus parasuis_gapfilled_50,Haemophilus parasuis_gapfilled_7,Haemophilus parasuis_gapfilled_54,Haemophilus parasuis_gapfilled_11,Haemophilus parasuis_gapfilled_71,Haemophilus parasuis_gapfilled_95,Haemophilus parasuis_gapfilled_43,Haemophilus parasuis_gapfilled_56,Haemophilus parasuis_gapfilled_90
rxn10210_c,239.0851780114615,228.71851914391237,257.6008629527859,237.5478039308412,276.63505587794293,234.45754394455483,233.46512486754068,212.6738844112314,234.06173208886756,232.43801603070602,265.6990445315663,260.5993120394318,281.4975912762736,211.70878972931666,337.4727673117946,313.36756964666665,263.94946236053084,236.7699357003071,209.4091045488417,237.33210497998576,226.8955806400567,254.44589355608596,229.02869422347834,286.03294707895725,232.438016030706,236.56511361304146,226.21764061946925,249.23932244872358,236.76993570030933,337.4727673117954,233.01444555103856,236.9284672413691,285.9465012419034,256.3471900698632,286.36967771289017,236.71321852072052,235.43451897309765,235.36286989718036,254.7534160350674,238.00506118350899,236.76993570030479,361.68547186320325,246.07375902977768,237.54780393084002,308.9018867698725,250.13755836062083,209.40910454884207,262.5055379034825,270.1091382055891,264.82910051335745,325.5941196439277,221.43984477189503,337.7863243996942,250.03766804443984,233.26920212344942,260.4660253436906,237.8304041277289,237.54780393084,211.70878972931675,270.8888819301957,337.14541363907296,276.615341565955,259.5276244943501,342.9905807151763,257.80808385336167,261.78627431360144,285.05736471700874,253.2532363925659,236.9284672413691,250.47276648068072,260.24235992222077,237.0506870423832,285.31551082262104,207.7359369602849,278.53072688889307,264.34727762076835,209.4091045488416,335.1978752125852,271.80548957040116,236.90846549039193,239.93622919484497,260.7734977790692,278.04825222688845,333.3955777161788,260.5993120394305,236.86939014501618,253.75221427888283,238.00506118350856,274.6734408864779,276.9226080578346,235.7839052456925,238.02051878951954,219.54179477790558,244.9197155581066,280.4705721305588,236.62622670837158,242.82143324474143,209.37893405175646,228.45515935025256,236.56511361304064
rxn01011_c,239.08517801146078,228.71851914391252,257.6008629527867,237.54780393084093,276.63505587794293,234.4575439445548,233.46512486754065,212.6738844112314,234.06173208886756,232.43801603070582,265.6990445315665,260.5993120394308,281.4975912762729,211.70878972931504,337.47276731179596,313.36756964666694,263.94946236053136,236.76993570030766,209.4091045488417,237.33210497998576,226.89558064005843,254.44589355608596,229.02869422347965,286.03294707895725,232.43801603070582,236.56511361304166,226.21764061947007,249.23932244872384,236.7699357003067,337.472767311795,233.01444555103856,236.9284672413691,285.94650124190406,256.34719006986535,286.36967771289017,236.71321852072046,235.4345189730975,235.36286989718192,254.7534160350677,238.00506118350899,236.76993570030666,361.685471863203,246.0737590297835,237.54780393084008,308.9018867698722,250.13755836062083,209.409104548842,262.50553790348226,270.1091382055897,264.82910051335745,325.59411964392774,221.43984477189363,337.7863243996941,250.03766804443964,233.26920212344797,260.466025343691,237.83040412772877,237.54780393084027,211.70878972931706,270.888881930196,337.14541363907296,276.61534156595496,259.52762449435016,342.99058071517646,257.80808385336155,261.78627431360144,285.0573647170087,253.25323639256604,236.9284672413691,250.47276648068015,260.2423599222191,237.05068704238326,285.3155108226211,207.73593696028658,278.53072688889307,264.34727762076807,209.4091045488416,335.19787521258513,271.80548957040355,236.90846549039193,239.93622919484594,260.7734977790692,278.0482522268881,333.39557771618036,260.5993120394304,236.86939014501627,253.75221427888283,238.0050611835085,274.6734408864779,276.92260805783565,235.78390524569258,238.02051878952088,219.54179477790558,244.91971555810548,280.470572130559,236.62622670837197,242.82143324474143,209.37893405175663,228.45515935025276,236.56511361304035
rxn05654_c,239.08517801151703,226.54163608122897,257.6008629527861,237.54780393089834,273.513760521554,232.4375712447328,233.46512486754065,212.6738844112314,232.8340896203539,232.43801603070582,265.67676212769794,258.2217457831759,281.4975912762728,211.70878972931567,337.47276731179255,313.36756964666694,263.94946236053147,236.7699357003078,209.40910454884147,237.33210497998573,225.26958022242715,254.3847783780516,228.94028542708136,286.03294707895725,232.4380160307063,236.5651136130419,226.21764061947178,246.62919294941204,236.76993570030655,337.472767311795,233.01444555103856,236.9284672413689,285.94650124190406,256.347190069865,286.3696777128902,235.63117666172334,235.43451897309743,235.31196597090334,254.69344466890468,238.00506118350899,236.7699357003066,361.68547186320313,244.755142410671,237.5478039308391,308.9018867698722,249.96078331545053,209.40910454884178,262.5055379034828,270.1091382055881,264.75140235815695,325.5941196439279,221.43984477189397,337.528096545365,250.03766804443984,233.2692021234461,260.4660253436905,237.83040412772954,237.54780393084056,211.70878972931712,268.7517422778941,334.85127940488076,276.61534156595496,259.527624494354,342.99058071517646,255.02349899388548,261.78627431360127,285.0573647170086,250.42577830113996,236.48049015772094,250.47276648068015,260.2423599222201,237.05068704238306,285.31551082262115,207.73593696028576,278.33891667552706,264.3472776207685,209.4091045488416,335.0912557544244,271.80548957040355,236.90846549039213,239.9362291948446,260.7734977790692,278.0482522268883,333.3955777161802,260.5993120394311,236.8693901450159,252.00535383507977,238.0050611835085,273.26728190758644,276.92260805783434,235.78390524569207,238.02051878952102,218.4048158435119,244.91971555810608,280.4705721305595,236.6262267083722,242.82143324474168,209.37893405175672,226.22335048315674,236.5651136130414
rxn05404_c,-1.207907535605273e-13,-1.2306693905646381e-13,4.616577538605804e-13,-1.6986949758269954e-13,6.583065452989702e-12,5.991612987494869e-14,-2.6514069826103762e-14,3.034012211550384e-14,1.9012500771110816e-13,1.3049654243245945e-12,0.0,1.0385461617301752e-12,3.407585297272814e-13,4.7972924747810584e-14,4.400636249192033e-13,1.0662201932098964e-13,3.6736526860849736e-14,-1.198656200245295e-13,1.63726607054489e-13,1.5241555935815693e-12,-2.0726955915609492e-13,5.118045114786838e-13,-1.1727194309612037e-12,-9.8749546900751e-14,1.0866845139729192e-13,-1.266667510284621e-13,-2.3981750103936242e-11,-2.6892820989194237e-13,-2.0099219763383983e-12,-1.4524003523456566e-12,5.658161513597001e-13,-1.0137786491365808e-13,1.6233550718254557e-13,-3.198162564831601e-12,5.4161068242129435e-14,7.531788288664349e-14,-2.574434471241605e-14,1.8952006458443203e-13,-7.16191996427863e-13,-7.396073595888178e-13,3.142037423451705e-13,-1.117308843565643e-12,1.2414956100950004e-12,2.482893056387675e-13,3.7239225091412064e-13,-2.510952083918927e-13,-9.038802246513612e-15,-8.027144119418025e-13,5.553760859689832e-13,6.954782497881229e-13,3.772627494127412e-13,2.1561400541766693e-12,-5.129347918681521e-14,-3.6860277206279787e-13,-2.2649165396568366e-13,-6.990791313782455e-13,2.5988390757586074e-14,-1.7728872310719744e-12,-1.9647712314372294e-13,-8.868715953006794e-14,-3.538835868816531e-13,-6.78492485054142e-13,-3.7181132176096783e-13,-4.31832099412104e-13,5.493779816008891e-14,-5.97660606786835e-13,1.2773357021356752e-13,1.8739916654601155e-13,-6.476509774018844e-14,-4.432562211839856e-14,-6.369343398290519e-14,7.671120350431285e-13,8.278190605389765e-14,-7.573639613007822e-14,-4.5816195191843214e-14,1.734837329825643e-13,1.3046335405674613e-14,1.2303377245613306e-12,1.5682147179473319e-13,-4.9322128305027294e-14,-1.6482100556158782e-13,8.517739645930246e-14,-3.1631960293070836e-13,9.8895567973674e-13,-2.5913024149697293e-13,-2.5344084178082376e-13,8.431308670712512e-14,-2.2444609140448692e-13,2.7883989656853106e-15,4.281731811030886e-13,1.3530668896996942e-12,1.1617523755246354e-12,-5.219999073271281e-15,2.2550371224420656e-13,-7.951431387421421e-14,8.309318494858134e-14,1.1446514532191007e-14,-7.183287421597356e-14,-2.812307405788958e-14,5.0069261153618786e-14
rxn01607_c,239.08517801146132,228.7185191439121,257.6008629527864,237.5478039308406,276.6350558779429,234.4575439445551,233.46512486754128,212.67388441123194,234.06173208887057,232.43801603070645,265.69904453156613,260.59931203943063,281.4975912762722,211.70878972931715,337.47276731179744,313.3675696466663,263.9494623605319,236.76993570030703,209.40910454884133,237.3321049799859,226.89558064005794,254.44589355608596,229.02869422350528,286.0329470789572,232.43801603070582,236.56511361304362,226.21764061946783,249.23932244872418,236.7699357003067,337.4727673117949,233.0144455510396,236.92846724136976,285.94650124190474,256.34719006986467,286.36967771289017,236.7132185207213,235.43451897309694,235.36286989718144,254.75341603506564,238.00506118350847,236.76993570030695,361.68547186330096,246.07375902977805,237.54780393084073,308.9018867698724,250.1375583606224,209.40910454884144,262.50553790348243,270.109138205589,264.82910051335296,325.59411964392604,221.43984477189846,337.7863243996942,250.0376680444395,233.2692021234465,260.4660253436905,237.83040412772917,237.5478039308406,211.70878972932005,270.88888193019636,337.14541363907415,276.615341565957,259.5276244943536,342.99058071517584,257.80808385336155,261.78627431360246,285.057364717009,253.25323639256493,236.92846724136905,250.47276648068055,260.2423599222202,237.0506870423837,285.3155108226216,207.73593696028587,278.53072688889324,264.3472776207685,209.40910454884155,335.19787521258615,271.8054895704021,236.9084654903919,239.93622919484437,260.77349777906295,278.0482522268872,333.39557771618036,260.59931203942875,236.8693901450165,253.75221427888536,238.00506118350918,274.6734408865135,276.9226080578364,235.78390524569258,238.02051878951957,219.54179477790535,244.91971555810625,280.4705721305611,236.62622670837177,242.82143324474077,209.37893405175535,228.4551593502518,236.56511361304294
rxn01911_c,239.08517801146132,228.7185191439121,257.60086295278836,237.54780393084056,276.63505587794276,234.4575439445551,233.46512486754094,212.67388441123194,234.0617320888707,232.43801603070645,265.6990445315684,260.59931203943177,281.4975912762722,211.70878972931706,337.4727673117945,313.36756964666625,263.94946236053164,236.76993570030703,209.40910454884133,237.3321049799859,226.89558064005794,254.44589355608596,229.02869422350528,286.032947078957,232.43801603070565,236.56511361304362,226.21764061946735,249.23932244872418,236.7699357003075,337.47276731179477,233.0144455510396,236.92846724136976,285.94650124190474,256.34719006986467,286.36967771289034,236.71321852072094,235.4345189730969,235.36286989718164,254.75341603506573,238.00506118350904,236.76993570030695,361.6854718631609,246.07375902977805,237.5478039308395,308.9018867698724,250.13755836062197,209.4091045488414,262.50553790348243,270.109138205589,264.82910051335296,325.5941196439288,221.43984477189392,337.7863243996942,250.03766804443978,233.2692021234465,260.4660253436905,237.83040412772883,237.54780393084056,211.70878972931118,270.88888193019636,337.1454136390746,276.6153415659569,259.5276244943536,342.9905807151763,257.80808385336155,261.78627431360246,285.057364717009,253.25323639256533,236.92846724136905,250.4727664806805,260.2423599222199,237.0506870423837,285.315510822621,207.73593696028587,278.53072688889324,264.3472776207685,209.40910454884173,335.1978752125862,271.8054895704001,236.9084654903919,239.9362291948444,260.77349777906295,278.0482522268883,333.39557771618047,260.5993120394292,236.8693901450165,253.75221427888522,238.00506118350918,274.6734408865135,276.9226080578366,235.78390524569258,238.02051878952014,219.54179477790535,244.91971555810625,280.4705721305584,236.62622670837177,242.82143324474072,209.37893405175473,228.45515935024977,236.5651136130414
EX_cpd00036_e,239.08517801146132,226.54163608123076,257.60086295278836,237.5478039308406,273.5137605215535,232.43757124473314,233.46512486754094,212.67388441123222,232.83408962035347,232.43801603070517,265.6767621276962,258.22174578317555,281.4975912762725,211.70878972931706,337.47276731179477,313.36756964666637,263.94946236053164,236.7699357003073,209.4091045488416,237.3321049799859,225.2695802224252,254.3847783780496,228.94028542708168,286.032947078957,232.43801603070568,236.56511361304433,226.21764061946666,246.6291929494098,236.7699357003075,337.4727673117948,233.0144455510396,236.92846724136854,285.94650124190474,256.3471900698651,286.36967771289034,235.63117666172423,235.43451897309637,235.3119659709034,254.69344466890797,238.00506118350904,236.76993570030632,361.6854718631609,244.75514241067046,237.5478039308406,308.9018867698725,249.9607833154448,209.4091045488414,262.5055379034825,270.109138205589,264.7514023581582,325.5941196439283,221.43984477189287,337.5280965453646,250.03766804443978,233.26920212344643,260.4660253436905,237.8304041277292,237.54780393084073,211.70878972931118,268.7517422778942,334.85127940488076,276.6153415659569,259.5276244943556,342.9905807151763,255.0234989938852,261.78627431360803,285.057364717009,250.4257783011411,236.48049015772065,250.4727664806805,260.2423599222205,237.0506870423841,285.315510822621,207.73593696028587,278.33891667552706,264.34727762076835,209.40910454884173,335.0912557544249,271.8054895704039,236.9084654903919,239.9362291948444,260.7734977790628,278.0482522268883,333.39557771618036,260.5993120394292,236.86939014501556,252.0053538350778,238.00506118350893,273.2672819075861,276.92260805784383,235.78390524569278,238.02051878952068,218.40481584351105,244.91971555810625,280.47057213056297,236.62622670837177,242.8214332447408,209.37893405175473,226.2233504831571,236.56511361304223
rxn05143_c,239.08517801146132,228.71851914391166,257.60086295278836,237.5478039308406,276.63505587794265,234.45754394455508,233.46512486754094,212.67388441123222,234.06173208887057,232.43801603070517,265.69904453156425,260.5993120394305,281.4975912762725,211.70878972931706,337.47276731179477,313.36756964666637,263.94946236053164,236.76993570030714,209.4091045488416,237.3321049799859,226.89558064005757,254.44589355608633,229.0286942234791,286.032947078957,232.43801603070568,236.56511361304433,226.21764061946666,249.23932244872432,236.7699357003075,337.4727673117948,233.0144455510396,236.92846724136854,285.94650124190474,256.3471900698651,286.36967771289034,236.71321852072052,235.43451897309637,235.36286989718164,254.75341603506678,238.00506118350904,236.76993570030652,361.6854718631609,246.073759029778,237.5478039308407,308.9018867698725,250.13755836062037,209.4091045488414,262.5055379034825,270.109138205589,264.8291005133534,325.5941196439283,221.43984477189287,337.7863243996939,250.03766804443978,233.26920212344643,260.4660253436905,237.8304041277292,237.54780393084073,211.70878972931118,270.8888819301963,337.1454136390733,276.6153415659569,259.52762449435534,342.9905807151763,257.8080838533614,261.7862743136029,285.057364717009,253.25323639256547,236.92846724136905,250.4727664806805,260.2423599222205,237.0506870423841,285.315510822621,207.73593696028587,278.5307268888933,264.34727762076835,209.40910454884173,335.19787521258615,271.8054895704039,236.9084654903919,239.9362291948444,260.7734977790628,278.0482522268883,333.39557771618036,260.5993120394292,236.86939014501556,253.7522142788724,238.00506118350893,274.6734408864774,276.9226080577881,235.78390524569278,238.02051878952068,219.54179477790544,244.91971555810625,280.47057213056297,236.62622670837177,242.8214332447408,209.37893405175473,228.45515935025188,236.56511361304223
rxn05436_c,-2.97610744285576e-13,-1.528884466053236e-13,3.6519018680463776e-13,4.3090281892664423e-13,3.2708999483645056e-13,0.0,-1.6033972355599134e-13,5.348381424928682e-14,-5.787993613662083e-13,4.2331846060910074e-14,-2.0034685262011122e-13,-4.4357952780353456e-13,-3.213083689209471e-14,-1.9362982352471943e-14,-6.442344813853281e-14,5.103298022599913e-13,-3.44230970584654e-13,2.3910058822050647e-13,-3.303311528497545e-14,9.220784189865613e-13,8.73180598335382e-14,1.2313756774638657e-13,9.418435998478933e-13,-2.65113494239437e-12,-9.112169620874781e-14,1.941467632740436e-13,4.273258735557602e-13,3.9545371327800427e-14,-1.5362273326401128e-14,-8.06876618316593e-13,-4.622012507173904e-13,8.644005846778016e-13,4.306179635230187e-12,-9.463267719388136e-15,8.249270386379047e-14,2.5000008425594536e-13,-3.78978811549763e-13,0.0,2.272128010422067e-13,5.679933728702115e-14,3.0172793551535727e-13,2.2366653080385383e-13,3.473420539877012e-14,2.0929103927661892e-13,-3.2131772482543903e-13,1.1877929016604425e-13,5.138283046083934e-13,-1.264708528144182e-12,2.985763505140986e-14,5.63743411916741e-13,2.1540306971811244e-13,1.6645830245028632e-13,-1.7506504717562723e-12,5.071768450589693e-13,-5.984900062726904e-14,-6.586038690791037e-14,-5.378180731524813e-13,0.0,-1.148788381639864e-13,-1.9277681311013445e-13,-8.715556848855795e-14,-1.717532758024689e-13,-6.852715031825582e-14,-2.1168503492800517e-13,1.2665960809493934e-12,-4.579915664108727e-13,-6.409417769708379e-14,-1.0171775760674103e-13,5.591597401788306e-13,2.092313502558569e-13,-1.611250096684917e-13,-3.5298415487404393e-12,-2.958144521016156e-14,-6.033967498883699e-14,2.5539581037293974e-12,-1.8350879073607336e-13,-1.160373200687496e-13,3.7232676574147145e-13,-7.873324869847887e-13,-1.053593092563619e-13,1.642930095875795e-13,-2.1946454946864908e-13,2.918547028007855e-13,-9.345152858654923e-14,-5.396684325523491e-14,4.709135495929752e-14,4.3305924956413044e-13,-2.545176502282234e-13,-1.1233382970281977e-13,-3.2264971191939573e-13,-1.3202938906977238e-13,-8.875160367135839e-14,-3.87500971054741e-12,9.376389467351257e-14,1.2376976906850049e-13,-7.201302363179773e-14,1.5249588494466175e-12,2.0947776120411025e-12,2.77192183967788e-12,-1.326229650953231e-12
rxn06160_c,239.08517801146283,228.71851914391172,257.60086295278575,237.54780393084056,276.63505587794293,234.45754394455508,233.46512486754003,212.6738844112316,234.06173208887108,232.43801603070594,265.6990445315654,260.599312039432,281.4975912762731,211.70878972931422,337.47276731179517,313.36756964666836,263.9494623605286,236.76993570030623,209.40910454884178,237.332104979987,226.89558064005817,254.44589355608602,229.02869422347965,286.03294707895753,232.4380160307053,236.56511361304155,226.21764061946863,249.23932244872603,236.76993570030655,337.47276731179255,233.01444555103853,236.92846724136913,285.94650124190156,256.34719006986643,286.3696777128901,236.7132185207208,235.43451897309762,235.3628698971816,254.75341603506658,238.00506118350913,236.76993570030612,361.6854718632041,246.07375902978336,237.54780393084118,308.90188676987214,250.13755836061932,209.4091045488414,262.5055379034811,270.10913820558727,264.8291005133533,325.5941196439298,221.43984477189355,337.786324399694,250.03766804444012,233.2692021234462,260.4660253436909,237.83040412772854,237.54780393084084,211.70878972931655,270.88888193019676,337.1454136390728,276.6153415659551,259.52762449435517,342.99058071517715,257.8080838533605,261.7862743136018,285.05736471700885,253.25323639256646,236.92846724136743,250.47276648067992,260.2423599222202,237.05068704238357,285.31551082262064,207.73593696028578,278.53072688889347,264.3472776207685,209.40910454884144,335.1978752125853,271.80548957040355,236.90846549039142,239.93622919484446,260.7734977790624,278.04825222689044,333.39557771618,260.59931203943273,236.86939014501627,253.75221427888485,238.00506118350864,274.6734408864803,276.92260805783866,235.78390524569244,238.02051878951977,219.54179477790598,244.91971555810758,280.4705721305595,236.62622670837206,242.821433244744,209.37893405175583,228.4551593502609,236.56511361304214
rxn00206_c,239.08517801146226,228.7185191439118,257.6008629527861,237.5478039308406,276.63505587794293,234.45754394455508,233.46512486753988,212.6738844112316,234.06173208887108,232.43801603070594,265.6990445315654,260.5993120394317,281.49759127627317,211.70878972931274,337.4727673117958,313.36756964666836,263.94946236054005,236.76993570030595,209.40910454884178,237.33210497998707,226.89558064005817,254.44589355608602,229.02869422347965,286.03294707895753,232.43801603070426,236.56511361304155,226.21764061946888,249.23932244872603,236.76993570030655,337.4727673117894,233.01444555103885,236.92846724136913,285.94650124190156,256.34719006986643,286.3696777128901,236.71321852072035,235.43451897309762,235.3628698971816,254.75341603506658,238.00506118350913,236.76993570030612,361.6854718632039,246.07375902977896,237.54780393084118,308.90188676987214,250.13755836061932,209.4091045488416,262.50553790348056,270.1091382055874,264.8291005133533,325.5941196439298,221.43984477189355,337.78632439969437,250.03766804443896,233.2692021234462,260.4660253436908,237.83040412772905,237.54780393084212,211.70878972931655,270.88888193019676,337.1454136390728,276.6153415659551,259.5276244943548,342.99058071517715,257.8080838533605,261.78627431360155,285.0573647170088,253.25323639256646,236.92846724136743,250.4727664806805,260.2423599222199,237.05068704238357,285.3155108226205,207.73593696028573,278.53072688889347,264.34727762076625,209.40910454884144,335.19787521258496,271.80548957040355,236.90846549039142,239.93622919484432,260.7734977790624,278.0482522268917,333.39557771618024,260.5993120394293,236.86939014501627,253.75221427888388,238.00506118350864,274.6734408864803,276.9226080578357,235.78390524569235,238.02051878951937,219.5417947779054,244.91971555810758,280.4705721305599,236.62622670837192,242.821433244744,209.37893405175805,228.4551593502609,236.5651136130416
rxn00305_c,239.08517801146226,228.7185191439118,257.6008629527861,237.5478039308406,276.63505587794293,234.45754394455508,233.46512486753988,212.6738844112316,234.06173208887108,232.43801603070594,265.6990445315654,260.5993120394317,281.49759127627317,211.70878972931274,337.4727673117958,313.36756964666836,263.9494623605379,236.76993570030595,209.40910454884178,237.33210497998707,226.89558064005817,254.44589355608602,229.02869422347965,286.03294707895753,232.43801603070426,236.56511361304155,226.21764061946888,249.23932244872603,236.76993570030655,337.4727673117894,233.01444555103885,236.92846724136913,285.94650124191304,256.34719006986643,286.3696777128901,236.71321852072035,235.43451897309762,235.3628698971816,254.75341603506658,238.00506118350913,236.76993570030612,361.6854718632039,246.07375902977896,237.54780393084118,308.90188676987214,250.13755836061932,209.4091045488416,262.50553790348056,270.1091382055874,264.8291005133533,325.5941196439298,221.43984477189355,337.78632439969437,250.03766804443896,233.2692021234462,260.4660253436908,237.83040412772905,237.54780393084212,211.70878972931655,270.88888193019676,337.1454136390728,276.6153415659551,259.5276244943548,342.99058071517715,257.8080838533605,261.78627431360155,285.0573647170088,253.25323639256646,236.92846724136743,250.4727664806805,260.2423599222199,237.05068704238357,285.3155108226205,207.73593696028573,278.53072688889347,264.34727762076625,209.40910454884144,335.19787521258496,271.80548957040355,236.90846549039142,239.93622919484432,260.7734977790624,278.0482522268917,333.39557771618024,260.5993120394293,236.86939014501627,253.75221427888388,238.00506118350864,274.6734408864803,276.9226080578357,235.78390524569235,238.02051878951937,219.5417947779054,244.91971555810758,280.4705721305599,236.62622670837192,242.821433244744,209.37893405175805,228.4551593502609,236.5651136130416
rxn03136_c,239.08517801146226,228.7185191439118,257.6008629527861,237.5478039308406,276.63505587794293,234.45754394455508,233.46512486753988,212.6738844112316,234.06173208887108,232.43801603070594,265.6990445315654,260.5993120394317,281.49759127627317,211.70878972931274,337.4727673117958,313.36756964666836,263.9494623605379,236.76993570030595,209.40910454884178,237.33210497998707,226.89558064005817,254.44589355608602,229.02869422347965,286.03294707895753,232.43801603070426,236.56511361304155,226.21764061946888,249.23932244872603,236.76993570030655,337.4727673117894,233.01444555103885,236.92846724136913,285.94650124191304,256.34719006986643,286.3696777128901,236.71321852072035,235.43451897309762,235.3628698971816,254.75341603506658,238.00506118350913,236.76993570030612,361.6854718632039,246.07375902977896,237.54780393084118,308.90188676987214,250.13755836061932,209.4091045488416,262.50553790348056,270.1091382055874,264.8291005133533,325.5941196439298,221.43984477189355,337.78632439969437,250.03766804443896,233.2692021234462,260.4660253436908,237.83040412772905,237.54780393084212,211.70878972931655,270.88888193019676,337.1454136390728,276.6153415659551,259.5276244943548,342.99058071517715,257.8080838533605,261.78627431360155,285.0573647170088,253.25323639256646,236.92846724136743,250.4727664806805,260.2423599222199,237.05068704238357,285.3155108226205,207.73593696028573,278.53072688889347,264.34727762076625,209.40910454884144,335.19787521258496,271.80548957040355,236.90846549039142,239.93622919484432,260.7734977790624,278.0482522268917,333.39557771618024,260.5993120394293,236.86939014501627,253.75221427888388,238.00506118350864,274.6734408864803,276.9226080578357,235.78390524569235,238.02051878951937,219.5417947779054,244.91971555810758,280.4705721305599,236.62622670837192,242.821433244744,209.37893405175805,228.4551593502609,236.5651136130416
rxn02181_c,239.08517801146226,228.7185191439118,257.6008629527861,237.5478039308406,276.63505587794293,234.45754394455508,233.46512486753988,212.6738844112316,234.06173208887108,232.43801603070594,265.6990445315679,260.5993120394317,281.49759127627317,211.70878972931274,337.4727673117958,313.36756964666836,263.9494623605379,236.76993570030595,209.40910454884178,237.33210497998707,226.89558064005817,254.38801919495063,206.91941977914433,286.03294707895753,232.43801603070426,236.56511361304155,226.21764061946888,249.23932244872603,236.76993570030655,337.4727673117894,233.01444555103885,236.92846724136913,285.94650124191304,256.34719006986643,286.3696777128901,236.71321852072035,235.43451897309762,235.3628698971816,254.75341603506658,238.00506118350913,236.76993570030612,361.6854718632039,246.07375902977896,237.54780393084118,308.90188676987214,242.15543944718573,209.4091045488416,262.50553790348056,270.1091382055874,264.8291005133533,325.5941196439298,221.43984477189355,337.78632439969437,232.43801603070546,233.2692021234462,260.4660253436908,237.83040412772905,237.54780393084212,211.70878972931655,270.74286649722086,337.1454136390728,276.6153415659551,259.5276244943548,342.99058071517715,257.8080838533605,261.78627431360155,285.0573647170088,253.25323639256646,236.92846724136743,250.4727664806805,260.2423599222199,237.05068704238357,285.3155108226205,207.73593696028573,278.53072688889347,264.34727762076625,209.40910454884144,335.19787521258496,269.89014747215873,236.90846549039142,239.93622919484432,260.7734977790624,278.0482522268917,333.39557771618024,260.5993120394293,236.86939014501627,253.75221427888388,238.00506118350864,272.084201595841,276.9226080578357,235.78390524569235,236.38846408465426,219.5417947779054,244.91971555810758,280.4705721305599,236.62622670837192,242.821433244744,209.37893405175805,228.4551593502609,236.5651136130416
