,0
rxn01748_c_lower_bound,0.07669080920869599
rxn01748_c_upper_bound,0.07560195748007527
rxn00663_c_lower_bound,0.06081736037276658
rxn09370_c_lower_bound,0.05878494455795181
rxn00663_c_upper_bound,0.057872534620241146
rxn09370_c_upper_bound,0.05022106333260855
rxn00679_c_upper_bound,0.049545944255069904
rxn09402_c_lower_bound,0.049328063045104044
rxn23730_c_upper_bound,0.04694538466086323
rxn09402_c_upper_bound,0.046756379490255434
rxn00949_c_upper_bound,0.041456778777643304
rxn01522_c_upper_bound,0.04141644694517716
rxn05316_c_upper_bound,0.04001504445220312
rxn03374_c_lower_bound,0.027679949249983085
rxn00949_c_lower_bound,0.025046968441468243
rxn05316_c_lower_bound,0.024250210628714276
rxn15500_c_lower_bound,0.02387257725304179
rxn08114_c_lower_bound,0.021214179956948954
rxn21286_c_upper_bound,0.019723969049172903
rxn08114_c_upper_bound,0.01820296573266129
rxn00668_c_lower_bound,0.013694621254901233
rxn03374_c_upper_bound,0.012930315046189531
rxn00738_c_lower_bound,0.012447971658242978
rxn00668_c_upper_bound,0.012082387251598473
rxn15500_c_upper_bound,0.011442762884401244
rxn00738_c_upper_bound,0.009434635519453104
rxn00128_c_lower_bound,0.008393342637241863
rxn00128_c_upper_bound,0.006892992669729477
rxn00327_c_upper_bound,0.006423699634816881
rxn00562_c_lower_bound,0.005122178619521222
rxn01934_c_upper_bound,0.004432714834018548
rxn00562_c_upper_bound,0.0041674065646527024
rxn10036_c_lower_bound,0.003300278124864339
rxn00673_c_lower_bound,0.0032102870232759767
rxn16597_c_upper_bound,0.002501941317924223
rxn11674_c_upper_bound,0.0024631523571095196
rxn10036_c_upper_bound,0.002243408305023325
rxn12522_c_lower_bound,0.0022321871553029875
rxn12585_c_lower_bound,0.002034734957709948
rxn01746_c_upper_bound,0.0013779463723263725
rxn00229_c_lower_bound,0.0013454462768135817
rxn01746_c_lower_bound,0.0012099965322711298
rxn12585_c_upper_bound,0.0010982767277164386
rxn11674_c_lower_bound,0.0010517278381684055
rxn03991_c_lower_bound,0.00101085212097049
rxn00399_c_lower_bound,0.0009020951158713149
rxn00229_c_upper_bound,0.0007942872703188304
rxn00399_c_upper_bound,0.0007359148427486837
rxn12522_c_upper_bound,0.0007190251117186444
rxn00125_c_upper_bound,0.0005638628386082864
rxn00673_c_upper_bound,0.0005457682955525926
rxn09429_c_upper_bound,0.0005411432870526645
rxn00657_c_upper_bound,0.0005266565886883934
rxn04092_c_upper_bound,0.0004525252525252526
rxn08688_c_lower_bound,0.00041056052903949426
rxn09472_c_upper_bound,0.0003938031101235568
rxn09468_c_upper_bound,0.0003922955230013149
rxn10030_c_upper_bound,0.0003445180835550484
rxn25583_c_upper_bound,0.00032420249086743903
rxn28604_c_upper_bound,0.0002933550894643027
rxn10663_c_upper_bound,0.0002563910006241908
rxn00657_c_lower_bound,0.00025356248957116636
rxn00688_c_upper_bound,0.0002330132531499939
rxn05744_c_lower_bound,0.00022855068547461023
rxn00688_c_lower_bound,0.00021693915400532876
rxn09472_c_lower_bound,0.00021310541310541297
rxn28604_c_lower_bound,0.00019839862503066462
rxn00125_c_lower_bound,0.0001951727141169066
rxn20627_c_lower_bound,0.00018781485685832072
rxn10663_c_lower_bound,0.00017734721782805682
rxn00346_c_upper_bound,0.00017358479831719353
rxn09429_c_lower_bound,0.00013988968725814696
rxn00467_c_lower_bound,0.0001394015147605928
rxn09468_c_lower_bound,0.0001263471434143545
rxn08445_c_upper_bound,0.00011222718678071447
rxn09460_c_upper_bound,0.00010955484030239372
rxn08688_c_upper_bound,0.00010717233041235177
rxn00656_c_lower_bound,0.00010584781764600932
rxn20495_c_lower_bound,9.87545891423082e-05
rxn33907_c_upper_bound,8.33096489981525e-05
rxn00279_c_upper_bound,7.331247533117941e-05
rxn29080_c_lower_bound,5.417004033508037e-05
rxn10667_c_upper_bound,3.945709475777788e-05
rxn01523_c_upper_bound,3.674028680876267e-05
rxn03991_c_upper_bound,3.663898924177782e-05
rxn00957_c_upper_bound,3.647849945881819e-05
rxn29080_c_upper_bound,3.547014726686698e-05
rxn20627_c_upper_bound,3.4436040453951516e-05
rxn10667_c_lower_bound,3.4386652244630755e-05
rxn01792_c_lower_bound,2.4313338732306817e-05
rxn05466_c_lower_bound,2.3917330424029505e-05
rxn05531_c_lower_bound,2.03081738382991e-05
rxn18396_c_upper_bound,1.8136803316444032e-05
rxn05531_c_upper_bound,1.6156084909758023e-05
rxn00849_c_upper_bound,1.604252729434619e-05
rxn09460_c_lower_bound,1.5528253132465507e-05
rxn18456_c_upper_bound,1.3700368682857573e-05
rxn12575_c_lower_bound,1.1389901561907365e-05
rxn05466_c_upper_bound,1.0510186171369375e-05
rxn09433_c_lower_bound,9.52034001214329e-06
rxn38908_c_upper_bound,9.234310698076747e-06
rxn01523_c_lower_bound,8.98219900991551e-06
rxn05563_c_upper_bound,8.965756609274195e-06
rxn05562_c_lower_bound,8.933877667555798e-06
rxn09431_c_upper_bound,8.902319200608074e-06
rxn30478_c_upper_bound,8.88990398059649e-06
rxn10665_c_lower_bound,8.493311713994426e-06
rxn01792_c_upper_bound,7.98249994525011e-06
rxn00282_c_lower_bound,7.3209791809654525e-06
rxn38908_c_lower_bound,6.358351500051904e-06
rxn19115_c_upper_bound,6.324284121690843e-06
rxn11174_c_upper_bound,6.258851404968441e-06
rxn09431_c_lower_bound,6.248286503063573e-06
rxn09989_c_upper_bound,6.133796097546678e-06
rxn12537_c_upper_bound,4.6552281061772035e-06
rxn11158_c_upper_bound,4.634658021188596e-06
rxn05691_c_upper_bound,4.561980085560402e-06
rxn08291_c_upper_bound,4.555258069314295e-06
rxn31356_c_lower_bound,4.261515749191522e-06
rxn00278_c_lower_bound,4.093567251461989e-06
rxn02928_c_upper_bound,3.140134929675397e-06
rxn05313_c_lower_bound,3.124143251531787e-06
rxn00278_c_upper_bound,2.105779763800268e-06
rxn15213_c_upper_bound,2.058984657938042e-06
rxn10030_c_lower_bound,1.941902066767367e-06
rxn03990_c_upper_bound,1.884080957805238e-06
rxn11158_c_lower_bound,1.115686637056785e-06
rxn15949_c_upper_bound,1.0697325101815516e-06
rxn15120_c_upper_bound,8.05228645392797e-07
rxn05744_c_upper_bound,4.4369570793729503e-07
