,0
rxn00553_c_upper_bound,0.09304531078929072
rxn00553_c_lower_bound,0.08798288078541465
rxn00214_c_lower_bound,0.05053042657390014
rxn00214_c_upper_bound,0.04978344657958838
rxn02095_c_upper_bound,0.04876777960390568
rxn02095_c_lower_bound,0.044068222054229264
rxn02094_c_lower_bound,0.04145625704352313
rxn18456_c_upper_bound,0.036025509144952866
rxn02094_c_upper_bound,0.03447286800512655
rxn02429_c_lower_bound,0.027557209569660995
rxn15122_c_upper_bound,0.02428695755933994
rxn15122_c_lower_bound,0.022331710834013304
rxn02429_c_upper_bound,0.020885646763547632
rxn33675_c_upper_bound,0.020466703184572447
rxn02173_c_upper_bound,0.019850311611353786
rxn15132_c_upper_bound,0.019203697504198154
rxn15120_c_upper_bound,0.01605746962115819
rxn02760_c_upper_bound,0.013995334025723193
rxn02409_c_upper_bound,0.01323812226625321
rxn02760_c_lower_bound,0.012690068411034464
rxn02409_c_lower_bound,0.012259288515465856
rxn02408_c_lower_bound,0.010908575019255877
rxn02408_c_upper_bound,0.01022328369737374
rxn02582_c_upper_bound,0.008023073557793818
rxn15126_c_lower_bound,0.008002424033405734
rxn29080_c_lower_bound,0.00791448676175661
rxn01090_c_upper_bound,0.007826700821350221
rxn02582_c_lower_bound,0.007635395958310829
rxn38996_c_upper_bound,0.007131338388374841
rxn29080_c_upper_bound,0.006647008612324445
rxn01090_c_lower_bound,0.006506529619474459
rxn08582_c_upper_bound,0.004604587055279174
rxn08582_c_lower_bound,0.004512995369316854
rxn15126_c_upper_bound,0.004332284830732835
rxn00355_c_lower_bound,0.002489974427749889
rxn09348_c_upper_bound,0.002439081816288467
rxn05487_c_upper_bound,0.002382424983606325
rxn05487_c_lower_bound,0.00236187556343862
rxn11342_c_upper_bound,0.0021929353686242752
rxn34424_c_upper_bound,0.0021597613894444295
rxn34424_c_lower_bound,0.0020627044643874055
rxn00355_c_upper_bound,0.0020255243093801694
rxn18575_c_upper_bound,0.00194278863783966
rxn27412_c_upper_bound,0.001790138491905533
rxn09348_c_lower_bound,0.0017503421729103113
rxn19753_c_lower_bound,0.0017312166596625375
rxn02319_c_lower_bound,0.0017039693973995764
rxn01620_c_lower_bound,0.0017037093509571178
rxn19753_c_upper_bound,0.0017015703593645985
rxn05691_c_upper_bound,0.0016802111989913935
rxn10183_c_upper_bound,0.0016201396611110214
rxn02319_c_upper_bound,0.001611739518773727
rxn02263_c_lower_bound,0.001537778000092811
rxn27412_c_lower_bound,0.0015310478535090287
rxn02161_c_lower_bound,0.0015212860719327585
rxn10960_c_lower_bound,0.0014949628931912745
rxn05673_c_upper_bound,0.0014864703799992729
rxn01620_c_upper_bound,0.0014562667622180774
rxn05691_c_lower_bound,0.0014040655633820384
rxn11342_c_lower_bound,0.0013836792491232705
rxn10183_c_lower_bound,0.0013824585102439866
rxn01122_c_upper_bound,0.0013624600320645667
rxn10960_c_upper_bound,0.001326561006102896
rxn02263_c_upper_bound,0.0013206767211644014
rxn01857_c_upper_bound,0.0013184050413699154
rxn31356_c_lower_bound,0.0012963691559296595
rxn04932_c_lower_bound,0.0012856671504106617
rxn05673_c_lower_bound,0.0012825934468613876
rxn20627_c_upper_bound,0.001282233281077137
rxn04932_c_upper_bound,0.0012813534412731754
rxn20627_c_lower_bound,0.001272173621947681
rxn03978_c_upper_bound,0.001240963880995544
rxn13647_c_upper_bound,0.0012390447152130055
rxn05488_c_upper_bound,0.0012364176172859915
rxn13647_c_lower_bound,0.0012199478786645577
rxn02161_c_upper_bound,0.001162930352236562
rxn05531_c_lower_bound,0.001162544760686501
rxn36672_c_upper_bound,0.001130473769542262
rxn01014_c_lower_bound,0.0011089696992204108
rxn01621_c_lower_bound,0.001093791077992977
rxn00949_c_upper_bound,0.001083694722001399
rxn31356_c_upper_bound,0.0010805976209170383
rxn15062_c_upper_bound,0.0010594819465969878
rxn01621_c_upper_bound,0.0010548310965461437
rxn10911_c_lower_bound,0.0010439326072593698
rxn10904_c_lower_bound,0.001037457085975234
rxn38855_c_upper_bound,0.001018694400006402
rxn05466_c_upper_bound,0.001016766941882073
rxn01761_c_lower_bound,0.001014324742013656
rxn00555_c_upper_bound,0.0010133160019550865
rxn29748_c_upper_bound,0.0010126858314314178
rxn10904_c_upper_bound,0.0010101728668258532
rxn12585_c_lower_bound,0.0010031010205794422
rxn12522_c_lower_bound,0.0010022750023255334
rxn05531_c_upper_bound,0.0010014245130085724
rxn05466_c_lower_bound,0.0009928729303005
rxn01360_c_upper_bound,0.000987924995227168
rxn03978_c_lower_bound,0.0009866311765093152
rxn05156_c_upper_bound,0.0009627826925882916
rxn01761_c_upper_bound,0.0009458544226692967
rxn05488_c_lower_bound,0.0009385586095337156
rxn10053_c_lower_bound,0.0009354643500217618
rxn15213_c_lower_bound,0.0009319238068100405
rxn15076_c_upper_bound,0.0009297313017103737
rxn00693_c_upper_bound,0.0009285901121085367
rxn15062_c_lower_bound,0.0009281842056215154
rxn05694_c_lower_bound,0.0009280742606557436
rxn01014_c_upper_bound,0.0009247324317148463
rxn05554_c_upper_bound,0.000918899938531067
rxn12537_c_upper_bound,0.0009119529920672965
rxn10053_c_upper_bound,0.0009040312483955121
rxn05554_c_lower_bound,0.000898231390347703
rxn01857_c_lower_bound,0.000884771354004743
rxn13141_c_upper_bound,0.0008814925348993556
rxn00195_c_upper_bound,0.0008799049835268901
rxn15213_c_upper_bound,0.0008684658653430047
rxn28948_c_lower_bound,0.0008676816952673844
rxn09180_c_upper_bound,0.000865811487039805
rxn10911_c_upper_bound,0.0008591214684051452
rxn15064_c_upper_bound,0.0008575384710022704
rxn05694_c_upper_bound,0.0008530768605004131
rxn05229_c_upper_bound,0.0008529800350542635
rxn18396_c_upper_bound,0.0008479292913988199
rxn12537_c_lower_bound,0.0008473756814165036
rxn12215_c_lower_bound,0.0008432578460015231
rxn15064_c_lower_bound,0.0008347651888992768
rxn02976_c_lower_bound,0.0008280257025885557
rxn00816_c_upper_bound,0.0008248286514653283
rxn13141_c_lower_bound,0.000820260177513373
rxn02928_c_upper_bound,0.0008174518557098824
rxn02928_c_lower_bound,0.0008172537501194901
rxn30307_c_upper_bound,0.0008083088108896812
rxn12585_c_upper_bound,0.0008077674292206752
rxn12522_c_upper_bound,0.0008036574508863643
rxn00607_c_upper_bound,0.0008011455109501763
rxn36697_c_upper_bound,0.0007987024044287959
rxn03374_c_upper_bound,0.0007921378473813421
rxn12215_c_upper_bound,0.0007903167484407806
rxn02929_c_lower_bound,0.0007857314333700268
rxn01072_c_lower_bound,0.000780929808090675
rxn00917_c_upper_bound,0.0007624657533705761
rxn00916_c_lower_bound,0.000756120475502691
rxn00949_c_lower_bound,0.000747456176640251
rxn03856_c_lower_bound,0.0007465254227138562
rxn00555_c_lower_bound,0.0007363855540076753
rxn03374_c_lower_bound,0.0007314243620491475
rxn00957_c_lower_bound,0.0007278671048643466
rxn09468_c_upper_bound,0.0007275020324627454
rxn02929_c_upper_bound,0.0007253111949362527
rxn00958_c_lower_bound,0.0007248078543564047
rxn04942_c_upper_bound,0.0007231044704756139
rxn01361_c_upper_bound,0.000713185549032297
rxn00578_c_upper_bound,0.0007092689211640766
rxn03883_c_lower_bound,0.0007080164293946061
rxn01361_c_lower_bound,0.0007026480905221614
rxn00957_c_upper_bound,0.0007007411156297156
rxn04941_c_upper_bound,0.0006996985650124257
rxn01359_c_lower_bound,0.00069704559476583
rxn01359_c_upper_bound,0.0006944207965017527
rxn04941_c_lower_bound,0.0006935858378886591
rxn10840_c_lower_bound,0.0006925686350509793
rxn09180_c_lower_bound,0.0006921239482703549
rxn15500_c_upper_bound,0.0006895330061889593
rxn38863_c_upper_bound,0.0006890769308566521
rxn00693_c_lower_bound,0.0006857511196309117
rxn04942_c_lower_bound,0.0006854758497017234
rxn00578_c_lower_bound,0.0006826955728901903
rxn10868_c_lower_bound,0.0006806777059033506
rxn01072_c_upper_bound,0.0006725333732648029
rxn12060_c_upper_bound,0.0006717316304293592
rxn30017_c_upper_bound,0.0006662033169549752
rxn38867_c_lower_bound,0.0006525472008911005
rxn00195_c_lower_bound,0.0006386619856097784
rxn00958_c_upper_bound,0.0006364559012431838
rxn10838_c_upper_bound,0.0006358281751433306
rxn00916_c_upper_bound,0.0006283870609853181
rxn02976_c_upper_bound,0.000624044139957786
rxn30350_c_upper_bound,0.000623003615917908
rxn30064_c_upper_bound,0.000615202499144738
rxn11158_c_upper_bound,0.0006137152078582794
rxn05170_c_upper_bound,0.0006037729401718291
rxn36655_c_upper_bound,0.000595779329815563
rxn13648_c_upper_bound,0.000593403009588495
rxn10840_c_upper_bound,0.0005914180751124445
rxn08445_c_upper_bound,0.0005879117446357221
rxn08336_c_upper_bound,0.0005863736915428991
rxn10838_c_lower_bound,0.0005837863712797307
rxn30302_c_upper_bound,0.0005814795361796247
rxn11158_c_lower_bound,0.000575802104816319
rxn10868_c_upper_bound,0.000571910292008234
rxn15500_c_lower_bound,0.0005718612958968617
rxn38867_c_upper_bound,0.0005716855709036308
rxn38868_c_upper_bound,0.0005601127389859212
rxn03856_c_upper_bound,0.0005591623996587541
rxn09658_c_lower_bound,0.0005534440799712853
rxn28948_c_upper_bound,0.000552759242877564
rxn09468_c_lower_bound,0.0005508622423302068
rxn00816_c_lower_bound,0.0005501569294590269
rxn38902_c_upper_bound,0.000539675129470345
rxn09658_c_upper_bound,0.0005249915570928268
rxn00701_c_upper_bound,0.0005168266597568234
rxn08445_c_lower_bound,0.0005090915244478916
rxn03883_c_upper_bound,0.0005090438930157068
rxn00186_c_upper_bound,0.0005029807799264886
rxn13648_c_lower_bound,0.0005018110782695964
rxn30061_c_upper_bound,0.0004994436226035732
rxn00701_c_lower_bound,0.0004912231362901922
rxn05145_c_lower_bound,0.0004910424649201622
rxn36655_c_lower_bound,0.0004907074099733522
rxn12060_c_lower_bound,0.0004894072806299918
rxn38902_c_lower_bound,0.0004683895663801422
rxn36673_c_lower_bound,0.00046795062412117826
rxn05566_c_lower_bound,0.0004597885091221974
rxn33742_c_upper_bound,0.0004568375735390757
rxn08335_c_upper_bound,0.0004554806163335408
rxn05145_c_upper_bound,0.0004497113682924094
rxn30324_c_upper_bound,0.00044008493009547626
rxn05486_c_upper_bound,0.00042593138564638163
