Neisseria mucosa_gapfilled_632,0
Neisseria mucosa_gapfilled_620,0
Neisseria mucosa_gapfilled_290,0
Neisseria mucosa_gapfilled_79,1
Neisseria mucosa_gapfilled_105,1
Neisseria mucosa_gapfilled_627,1
Neisseria mucosa_gapfilled_7,1
Neisseria mucosa_gapfilled_26,1
Neisseria mucosa_gapfilled_252,0
Neisseria mucosa_gapfilled_579,0
Neisseria mucosa_gapfilled_45,1
Neisseria mucosa_gapfilled_67,1
Neisseria mucosa_gapfilled_983,0
Neisseria mucosa_gapfilled_689,0
Neisseria mucosa_gapfilled_662,1
Neisseria mucosa_gapfilled_911,1
Neisseria mucosa_gapfilled_388,1
Neisseria mucosa_gapfilled_318,0
Neisseria mucosa_gapfilled_0,0
Neisseria mucosa_gapfilled_501,1
Neisseria mucosa_gapfilled_77,1
Neisseria mucosa_gapfilled_87,1
Neisseria mucosa_gapfilled_754,1
Neisseria mucosa_gapfilled_59,1
Neisseria mucosa_gapfilled_419,1
Neisseria mucosa_gapfilled_12,1
Neisseria mucosa_gapfilled_416,0
Neisseria mucosa_gapfilled_524,1
Neisseria mucosa_gapfilled_946,1
Neisseria mucosa_gapfilled_214,0
Neisseria mucosa_gapfilled_89,1
Neisseria mucosa_gapfilled_453,0
Neisseria mucosa_gapfilled_880,1
Neisseria mucosa_gapfilled_296,1
Neisseria mucosa_gapfilled_266,1
Neisseria mucosa_gapfilled_476,0
Neisseria mucosa_gapfilled_126,1
Neisseria mucosa_gapfilled_487,0
Neisseria mucosa_gapfilled_222,1
Neisseria mucosa_gapfilled_678,1
Neisseria mucosa_gapfilled_778,1
Neisseria mucosa_gapfilled_960,0
Neisseria mucosa_gapfilled_831,0
Neisseria mucosa_gapfilled_781,1
Neisseria mucosa_gapfilled_792,0
Neisseria mucosa_gapfilled_986,1
Neisseria mucosa_gapfilled_841,0
Neisseria mucosa_gapfilled_414,1
Neisseria mucosa_gapfilled_103,1
Neisseria mucosa_gapfilled_815,0
Neisseria mucosa_gapfilled_456,0
Neisseria mucosa_gapfilled_905,1
Neisseria mucosa_gapfilled_898,0
Neisseria mucosa_gapfilled_376,1
Neisseria mucosa_gapfilled_521,1
Neisseria mucosa_gapfilled_315,1
Neisseria mucosa_gapfilled_39,1
Neisseria mucosa_gapfilled_681,1
Neisseria mucosa_gapfilled_404,1
Neisseria mucosa_gapfilled_389,1
Neisseria mucosa_gapfilled_756,1
Neisseria mucosa_gapfilled_683,1
Neisseria mucosa_gapfilled_338,1
Neisseria mucosa_gapfilled_390,1
Neisseria mucosa_gapfilled_721,1
Neisseria mucosa_gapfilled_152,1
Neisseria mucosa_gapfilled_329,0
Neisseria mucosa_gapfilled_868,1
Neisseria mucosa_gapfilled_138,1
Neisseria mucosa_gapfilled_893,1
Neisseria mucosa_gapfilled_174,0
Neisseria mucosa_gapfilled_163,0
Neisseria mucosa_gapfilled_668,1
Neisseria mucosa_gapfilled_865,1
Neisseria mucosa_gapfilled_853,1
Neisseria mucosa_gapfilled_411,0
Neisseria mucosa_gapfilled_724,1
Neisseria mucosa_gapfilled_415,0
Neisseria mucosa_gapfilled_535,0
Neisseria mucosa_gapfilled_291,0
Neisseria mucosa_gapfilled_646,1
Neisseria mucosa_gapfilled_186,0
Neisseria mucosa_gapfilled_912,0
Neisseria mucosa_gapfilled_575,1
Neisseria mucosa_gapfilled_181,1
Neisseria mucosa_gapfilled_299,0
Neisseria mucosa_gapfilled_197,1
Neisseria mucosa_gapfilled_130,0
Neisseria mucosa_gapfilled_258,1
Neisseria mucosa_gapfilled_402,1
Neisseria mucosa_gapfilled_104,1
Neisseria mucosa_gapfilled_976,1
Neisseria mucosa_gapfilled_953,1
Neisseria mucosa_gapfilled_341,1
Neisseria mucosa_gapfilled_81,1
Neisseria mucosa_gapfilled_622,0
Neisseria mucosa_gapfilled_641,1
Neisseria mucosa_gapfilled_877,1
Neisseria mucosa_gapfilled_811,1
Neisseria mucosa_gapfilled_420,0
Neisseria mucosa_gapfilled_782,1
Neisseria mucosa_gapfilled_303,0
Neisseria mucosa_gapfilled_47,1
Neisseria mucosa_gapfilled_20,1
Neisseria mucosa_gapfilled_902,0
Neisseria mucosa_gapfilled_771,1
Neisseria mucosa_gapfilled_363,1
Neisseria mucosa_gapfilled_323,0
Neisseria mucosa_gapfilled_450,0
Neisseria mucosa_gapfilled_884,1
Neisseria mucosa_gapfilled_500,0
Neisseria mucosa_gapfilled_442,0
Neisseria mucosa_gapfilled_572,1
Neisseria mucosa_gapfilled_745,1
Neisseria mucosa_gapfilled_254,0
Neisseria mucosa_gapfilled_580,1
Neisseria mucosa_gapfilled_665,1
Neisseria mucosa_gapfilled_357,1
Neisseria mucosa_gapfilled_913,0
Neisseria mucosa_gapfilled_461,1
Neisseria mucosa_gapfilled_739,1
Neisseria mucosa_gapfilled_558,1
Neisseria mucosa_gapfilled_56,1
Neisseria mucosa_gapfilled_785,1
Neisseria mucosa_gapfilled_978,1
Neisseria mucosa_gapfilled_435,0
Neisseria mucosa_gapfilled_124,1
Neisseria mucosa_gapfilled_109,0
Neisseria mucosa_gapfilled_392,0
Neisseria mucosa_gapfilled_667,0
Neisseria mucosa_gapfilled_989,1
Neisseria mucosa_gapfilled_694,1
Neisseria mucosa_gapfilled_791,1
Neisseria mucosa_gapfilled_486,1
Neisseria mucosa_gapfilled_370,1
Neisseria mucosa_gapfilled_52,0
Neisseria mucosa_gapfilled_517,0
Neisseria mucosa_gapfilled_709,1
Neisseria mucosa_gapfilled_596,1
Neisseria mucosa_gapfilled_91,1
Neisseria mucosa_gapfilled_61,0
Neisseria mucosa_gapfilled_653,1
Neisseria mucosa_gapfilled_9,1
Neisseria mucosa_gapfilled_649,0
Neisseria mucosa_gapfilled_18,1
Neisseria mucosa_gapfilled_401,1
Neisseria mucosa_gapfilled_655,1
Neisseria mucosa_gapfilled_208,1
Neisseria mucosa_gapfilled_562,0
Neisseria mucosa_gapfilled_48,0
Neisseria mucosa_gapfilled_802,0
Neisseria mucosa_gapfilled_227,1
Neisseria mucosa_gapfilled_330,0
Neisseria mucosa_gapfilled_251,0
Neisseria mucosa_gapfilled_148,1
Neisseria mucosa_gapfilled_247,1
Neisseria mucosa_gapfilled_478,0
Neisseria mucosa_gapfilled_90,1
Neisseria mucosa_gapfilled_202,1
Neisseria mucosa_gapfilled_255,0
Neisseria mucosa_gapfilled_942,1
Neisseria mucosa_gapfilled_625,0
Neisseria mucosa_gapfilled_621,1
Neisseria mucosa_gapfilled_510,1
Neisseria mucosa_gapfilled_536,0
Neisseria mucosa_gapfilled_230,0
Neisseria mucosa_gapfilled_178,1
Neisseria mucosa_gapfilled_231,1
Neisseria mucosa_gapfilled_72,0
Neisseria mucosa_gapfilled_28,0
Neisseria mucosa_gapfilled_920,1
Neisseria mucosa_gapfilled_382,0
Neisseria mucosa_gapfilled_861,1
Neisseria mucosa_gapfilled_714,1
Neisseria mucosa_gapfilled_310,0
Neisseria mucosa_gapfilled_475,1
Neisseria mucosa_gapfilled_776,0
Neisseria mucosa_gapfilled_965,1
Neisseria mucosa_gapfilled_354,0
Neisseria mucosa_gapfilled_727,1
Neisseria mucosa_gapfilled_699,1
Neisseria mucosa_gapfilled_995,0
Neisseria mucosa_gapfilled_950,0
Neisseria mucosa_gapfilled_878,1
Neisseria mucosa_gapfilled_545,1
Neisseria mucosa_gapfilled_794,1
Neisseria mucosa_gapfilled_718,1
Neisseria mucosa_gapfilled_225,1
Neisseria mucosa_gapfilled_872,1
Neisseria mucosa_gapfilled_982,0
Neisseria mucosa_gapfilled_712,1
Neisseria mucosa_gapfilled_340,0
Neisseria mucosa_gapfilled_221,0
Neisseria mucosa_gapfilled_129,1
Neisseria mucosa_gapfilled_993,1
Neisseria mucosa_gapfilled_502,1
Neisseria mucosa_gapfilled_977,1
Neisseria mucosa_gapfilled_642,1
Neisseria mucosa_gapfilled_483,1
Neisseria mucosa_gapfilled_372,0
Neisseria mucosa_gapfilled_838,0
Neisseria mucosa_gapfilled_36,1
Neisseria mucosa_gapfilled_583,1
Neisseria mucosa_gapfilled_53,1
Neisseria mucosa_gapfilled_394,1
Neisseria mucosa_gapfilled_451,0
Neisseria mucosa_gapfilled_132,0
Neisseria mucosa_gapfilled_27,0
Neisseria mucosa_gapfilled_156,1
Neisseria mucosa_gapfilled_648,1
Neisseria mucosa_gapfilled_267,0
Neisseria mucosa_gapfilled_62,0
Neisseria mucosa_gapfilled_746,1
Neisseria mucosa_gapfilled_773,0
Neisseria mucosa_gapfilled_647,1
Neisseria mucosa_gapfilled_374,1
Neisseria mucosa_gapfilled_443,1
Neisseria mucosa_gapfilled_686,1
Neisseria mucosa_gapfilled_352,0
Neisseria mucosa_gapfilled_696,1
Neisseria mucosa_gapfilled_873,0
Neisseria mucosa_gapfilled_242,0
Neisseria mucosa_gapfilled_431,1
Neisseria mucosa_gapfilled_386,1
Neisseria mucosa_gapfilled_245,0
Neisseria mucosa_gapfilled_839,0
Neisseria mucosa_gapfilled_870,1
Neisseria mucosa_gapfilled_408,0
Neisseria mucosa_gapfilled_204,1
Neisseria mucosa_gapfilled_966,0
Neisseria mucosa_gapfilled_660,0
Neisseria mucosa_gapfilled_270,0
Neisseria mucosa_gapfilled_997,1
Neisseria mucosa_gapfilled_317,1
Neisseria mucosa_gapfilled_526,0
Neisseria mucosa_gapfilled_951,0
Neisseria mucosa_gapfilled_425,0
Neisseria mucosa_gapfilled_603,1
Neisseria mucosa_gapfilled_804,0
Neisseria mucosa_gapfilled_891,0
Neisseria mucosa_gapfilled_97,0
Neisseria mucosa_gapfilled_979,1
Neisseria mucosa_gapfilled_659,0
Neisseria mucosa_gapfilled_106,1
Neisseria mucosa_gapfilled_947,0
Neisseria mucosa_gapfilled_523,1
Neisseria mucosa_gapfilled_657,1
Neisseria mucosa_gapfilled_220,1
Neisseria mucosa_gapfilled_736,1
Neisseria mucosa_gapfilled_787,1
Neisseria mucosa_gapfilled_645,1
Neisseria mucosa_gapfilled_116,1
Neisseria mucosa_gapfilled_505,0
Neisseria mucosa_gapfilled_677,1
Neisseria mucosa_gapfilled_767,1
Neisseria mucosa_gapfilled_339,1
Neisseria mucosa_gapfilled_924,0
Neisseria mucosa_gapfilled_577,1
Neisseria mucosa_gapfilled_832,0
Neisseria mucosa_gapfilled_981,0
Neisseria mucosa_gapfilled_630,1
Neisseria mucosa_gapfilled_680,0
Neisseria mucosa_gapfilled_635,0
Neisseria mucosa_gapfilled_244,1
Neisseria mucosa_gapfilled_582,1
Neisseria mucosa_gapfilled_40,0
Neisseria mucosa_gapfilled_226,1
Neisseria mucosa_gapfilled_194,1
Neisseria mucosa_gapfilled_608,0
Neisseria mucosa_gapfilled_602,0
Neisseria mucosa_gapfilled_224,1
Neisseria mucosa_gapfilled_512,0
Neisseria mucosa_gapfilled_688,0
Neisseria mucosa_gapfilled_708,1
Neisseria mucosa_gapfilled_98,0
Neisseria mucosa_gapfilled_808,1
Neisseria mucosa_gapfilled_768,1
Neisseria mucosa_gapfilled_309,0
Neisseria mucosa_gapfilled_941,1
Neisseria mucosa_gapfilled_892,0
Neisseria mucosa_gapfilled_784,1
Neisseria mucosa_gapfilled_862,1
Neisseria mucosa_gapfilled_788,1
Neisseria mucosa_gapfilled_283,1
Neisseria mucosa_gapfilled_798,1
Neisseria mucosa_gapfilled_549,1
Neisseria mucosa_gapfilled_436,1
Neisseria mucosa_gapfilled_763,1
Neisseria mucosa_gapfilled_793,0
Neisseria mucosa_gapfilled_92,1
Neisseria mucosa_gapfilled_539,1
Neisseria mucosa_gapfilled_141,1
Neisseria mucosa_gapfilled_725,1
Neisseria mucosa_gapfilled_790,0
Neisseria mucosa_gapfilled_180,0
Neisseria mucosa_gapfilled_734,0
Neisseria mucosa_gapfilled_670,1
Neisseria mucosa_gapfilled_780,0
Neisseria mucosa_gapfilled_367,1
Neisseria mucosa_gapfilled_971,1
Neisseria mucosa_gapfilled_918,0
Neisseria mucosa_gapfilled_711,0
Neisseria mucosa_gapfilled_673,1
Neisseria mucosa_gapfilled_215,1
Neisseria mucosa_gapfilled_176,1
Neisseria mucosa_gapfilled_256,1
Neisseria mucosa_gapfilled_901,0
Neisseria mucosa_gapfilled_816,1
Neisseria mucosa_gapfilled_188,0
Neisseria mucosa_gapfilled_294,1
Neisseria mucosa_gapfilled_305,1
Neisseria mucosa_gapfilled_856,0
Neisseria mucosa_gapfilled_999,1
Neisseria mucosa_gapfilled_66,0
Neisseria mucosa_gapfilled_666,1
Neisseria mucosa_gapfilled_591,1
Neisseria mucosa_gapfilled_154,1
Neisseria mucosa_gapfilled_149,1
Neisseria mucosa_gapfilled_938,0
Neisseria mucosa_gapfilled_410,0
Neisseria mucosa_gapfilled_465,1
Neisseria mucosa_gapfilled_726,1
Neisseria mucosa_gapfilled_770,1
Neisseria mucosa_gapfilled_826,0
Neisseria mucosa_gapfilled_514,0
Neisseria mucosa_gapfilled_919,0
Neisseria mucosa_gapfilled_285,0
Neisseria mucosa_gapfilled_600,1
Neisseria mucosa_gapfilled_423,1
Neisseria mucosa_gapfilled_444,0
Neisseria mucosa_gapfilled_211,1
Neisseria mucosa_gapfilled_327,0
Neisseria mucosa_gapfilled_761,0
Neisseria mucosa_gapfilled_356,0
Neisseria mucosa_gapfilled_331,0
Neisseria mucosa_gapfilled_607,1
Neisseria mucosa_gapfilled_37,1
Neisseria mucosa_gapfilled_980,0
Neisseria mucosa_gapfilled_809,1
Neisseria mucosa_gapfilled_457,1
Neisseria mucosa_gapfilled_237,1
Neisseria mucosa_gapfilled_55,1
Neisseria mucosa_gapfilled_313,1
Neisseria mucosa_gapfilled_955,0
Neisseria mucosa_gapfilled_336,1
Neisseria mucosa_gapfilled_584,1
Neisseria mucosa_gapfilled_692,1
Neisseria mucosa_gapfilled_243,0
Neisseria mucosa_gapfilled_157,0
Neisseria mucosa_gapfilled_755,1
Neisseria mucosa_gapfilled_125,1
Neisseria mucosa_gapfilled_108,1
Neisseria mucosa_gapfilled_412,1
Neisseria mucosa_gapfilled_361,0
Neisseria mucosa_gapfilled_964,1
Neisseria mucosa_gapfilled_652,1
Neisseria mucosa_gapfilled_50,1
Neisseria mucosa_gapfilled_128,1
Neisseria mucosa_gapfilled_654,1
Neisseria mucosa_gapfilled_496,0
Neisseria mucosa_gapfilled_162,1
Neisseria mucosa_gapfilled_705,0
Neisseria mucosa_gapfilled_142,0
Neisseria mucosa_gapfilled_437,0
Neisseria mucosa_gapfilled_464,0
Neisseria mucosa_gapfilled_234,1
Neisseria mucosa_gapfilled_471,1
Neisseria mucosa_gapfilled_33,0
Neisseria mucosa_gapfilled_175,0
Neisseria mucosa_gapfilled_747,1
Neisseria mucosa_gapfilled_155,1
Neisseria mucosa_gapfilled_264,0
Neisseria mucosa_gapfilled_834,0
