,0
rxn11676_c_lower_bound,0.16764706575964647
rxn11676_c_upper_bound,0.13210275400062269
rxn10183_c_lower_bound,0.09281445885561378
rxn10183_c_upper_bound,0.07952908954648581
rxn05486_c_upper_bound,0.042031707949319035
rxn05486_c_lower_bound,0.0403738643118551
rxn01014_c_upper_bound,0.025136271931432634
rxn01014_c_lower_bound,0.021044885983170374
rxn00168_c_lower_bound,0.015608310575672782
rxn00168_c_upper_bound,0.01441652703593951
rxn00419_c_lower_bound,0.012831209755706412
rxn20627_c_lower_bound,0.012333492261088435
rxn20627_c_upper_bound,0.011228844595200663
rxn00419_c_upper_bound,0.008919913033526267
rxn00680_c_lower_bound,0.007975763942670626
rxn01369_c_lower_bound,0.007937712661979738
rxn00155_c_lower_bound,0.007638233115590391
rxn00680_c_upper_bound,0.007379424159852213
rxn23730_c_upper_bound,0.006966949536846073
rxn00979_c_upper_bound,0.006891246697712946
rxn05693_c_lower_bound,0.006573413514391212
rxn30071_c_upper_bound,0.006046921492607465
rxn25799_c_upper_bound,0.005889839067971598
rxn01369_c_upper_bound,0.005598638587702096
rxn00155_c_upper_bound,0.005212550996486248
rxn11732_c_lower_bound,0.005103377673964302
rxn11732_c_upper_bound,0.004703733373068785
rxn05693_c_upper_bound,0.004455664146615675
rxn02519_c_lower_bound,0.0043488155464415906
rxn02519_c_upper_bound,0.004143496997550086
rxn25799_c_lower_bound,0.0036676621458321744
rxn10663_c_upper_bound,0.003602382928369701
rxn31356_c_upper_bound,0.0033770186123675944
rxn05531_c_upper_bound,0.003259631801783125
rxn10663_c_lower_bound,0.002889532101927209
rxn02596_c_upper_bound,0.0028635644535613177
rxn00818_c_upper_bound,0.002846601029210108
rxn00195_c_lower_bound,0.0027974064909968214
rxn34080_c_lower_bound,0.0027583762706388983
rxn34080_c_upper_bound,0.0027572828445834863
rxn31356_c_lower_bound,0.002672867122494169
rxn02976_c_lower_bound,0.0026254169401080615
rxn05643_c_upper_bound,0.0024856020136238073
rxn05643_c_lower_bound,0.0024841552189517157
rxn22163_c_lower_bound,0.002462200981331146
rxn00229_c_lower_bound,0.0023412848156284397
rxn00195_c_upper_bound,0.002305013380433814
rxn05531_c_lower_bound,0.0022917076751368813
rxn22163_c_upper_bound,0.002266574981444316
rxn10204_c_upper_bound,0.002184392406281915
rxn02976_c_upper_bound,0.002181533589476581
rxn09989_c_upper_bound,0.002109282353609623
rxn18456_c_upper_bound,0.0020805447895820084
rxn10036_c_lower_bound,0.0019561322285405807
rxn38867_c_upper_bound,0.0018226902803457651
rxn00229_c_upper_bound,0.00180816992671404
rxn00272_c_lower_bound,0.0017765524070873354
rxn00278_c_upper_bound,0.001745709311708307
rxn11004_c_upper_bound,0.0017386106850133776
rxn10036_c_upper_bound,0.0016973857009964528
rxn00272_c_upper_bound,0.0016908596786234739
rxn09458_c_upper_bound,0.0016263177436358965
rxn11004_c_lower_bound,0.0016262323048101318
rxn38867_c_lower_bound,0.0015928800106907131
rxn30005_c_upper_bound,0.0015064170402407434
rxn09468_c_lower_bound,0.0014746378939875019
rxn08291_c_lower_bound,0.00142620467161127
rxn08291_c_upper_bound,0.0014054261979175085
rxn18574_c_upper_bound,0.0013602253985573382
rxn01825_c_lower_bound,0.001359638171547477
rxn10960_c_upper_bound,0.0013502098432248205
rxn09468_c_upper_bound,0.0013395297549018796
rxn00607_c_upper_bound,0.0012983044172438132
rxn38902_c_lower_bound,0.0012895166453365237
rxn00395_c_upper_bound,0.0012755207418878435
rxn00156_c_lower_bound,0.001266988086910819
rxn10213_c_upper_bound,0.0012535808890675516
rxn00553_c_upper_bound,0.0012435815924397874
rxn02276_c_upper_bound,0.0012235593552608088
rxn00993_c_lower_bound,0.0012075030133727298
