,0
rxn12571_c_upper_bound,0.16801185046653225
rxn12571_c_lower_bound,0.16576676408504615
rxn04455_c_lower_bound,0.05710695305248665
rxn12298_c_lower_bound,0.05343894377911795
rxn01919_c_upper_bound,0.05197185289227394
rxn12298_c_upper_bound,0.04971179548202851
rxn23629_c_upper_bound,0.04642259186921677
rxn04455_c_upper_bound,0.0432946202840776
rxn01919_c_lower_bound,0.042831082452857785
rxn35596_c_upper_bound,0.030883875347603774
rxn01363_c_lower_bound,0.03004959545183208
rxn01363_c_upper_bound,0.028971175352507917
rxn07524_c_upper_bound,0.02628637816224452
rxn04661_c_upper_bound,0.025128402448977728
rxn04661_c_lower_bound,0.02447974391325142
rxn07524_c_lower_bound,0.02380684168659473
rxn35594_c_upper_bound,0.022788221757759845
rxn07523_c_lower_bound,0.014425102070567651
rxn07523_c_upper_bound,0.013692713969638262
rxn04794_c_upper_bound,0.001676508263340809
rxn00155_c_upper_bound,0.0016368639884226704
rxn00156_c_lower_bound,0.0016163552655464495
rxn00155_c_lower_bound,0.0015830189011146697
rxn04794_c_lower_bound,0.0013102474060637608
rxn00156_c_upper_bound,0.0012135977210830852
rxn00553_c_lower_bound,0.0010963774374447316
rxn01072_c_upper_bound,0.0010600184382581754
rxn00553_c_upper_bound,0.0010584796810156004
rxn18574_c_upper_bound,0.0009702167290045955
rxn05643_c_upper_bound,0.0009461285794579001
rxn34424_c_lower_bound,0.0008889781253770675
rxn00656_c_lower_bound,0.0008796678484864982
rxn00103_c_lower_bound,0.0008596456624429004
rxn12585_c_lower_bound,0.0008326883305599896
rxn05938_c_lower_bound,0.0008303441422622019
rxn36697_c_upper_bound,0.0008295450416186884
rxn34028_c_upper_bound,0.0008113282689387939
rxn10923_c_upper_bound,0.0007752764972529405
rxn05694_c_lower_bound,0.0007497896346396913
rxn01072_c_lower_bound,0.0007423054930527699
rxn13141_c_lower_bound,0.0007361135905438448
rxn12585_c_upper_bound,0.000730651219398007
rxn12522_c_lower_bound,0.0006959624353238118
rxn00656_c_upper_bound,0.0006952880642435695
rxn00204_c_upper_bound,0.0006906879801555012
rxn13141_c_upper_bound,0.0006583432149151503
rxn00555_c_lower_bound,0.0006534974494261967
rxn00957_c_lower_bound,0.0006471804812926296
rxn00103_c_upper_bound,0.0006451510535458782
rxn34424_c_upper_bound,0.0006398863055339319
rxn00958_c_lower_bound,0.0006390196013699226
rxn05938_c_upper_bound,0.0006387786930288302
rxn00204_c_lower_bound,0.0006356364957001176
rxn12522_c_upper_bound,0.0006298681697909772
rxn05643_c_lower_bound,0.0006018893365090744
rxn12537_c_lower_bound,0.0006011566233812385
rxn09989_c_upper_bound,0.00059058936337347
rxn02250_c_upper_bound,0.0005867892797616765
rxn02250_c_lower_bound,0.0005803998350587251
rxn00555_c_upper_bound,0.0005782973434586193
rxn31356_c_upper_bound,0.0005753112107422761
rxn00229_c_upper_bound,0.0005627763503243556
rxn00509_c_upper_bound,0.0005556380553929028
rxn00957_c_upper_bound,0.0005541901612582973
rxn05694_c_upper_bound,0.000546088291375916
rxn29063_c_upper_bound,0.000541505207552077
rxn13775_c_lower_bound,0.0005281902106105209
rxn02929_c_upper_bound,0.0005189363543612021
rxn21111_c_upper_bound,0.0005185926374457302
rxn00432_c_upper_bound,0.0005143092648331396
rxn11674_c_upper_bound,0.0005048455240905358
rxn02929_c_lower_bound,0.0005036445870353712
rxn31356_c_lower_bound,0.0005004140864289855
rxn01359_c_lower_bound,0.0004953048457221409
rxn13775_c_upper_bound,0.0004952841629142622
rxn01360_c_upper_bound,0.000493900222566722
rxn05634_c_upper_bound,0.0004896511144729815
rxn00427_c_upper_bound,0.00048809084209515933
rxn10115_c_upper_bound,0.0004842491068132533
rxn10626_c_lower_bound,0.0004840323970675193
rxn18396_c_upper_bound,0.0004732211596804016
rxn10923_c_lower_bound,0.00046923697365743006
rxn00229_c_lower_bound,0.0004635909164612052
rxn29410_c_upper_bound,0.0004538357480794549
rxn18575_c_upper_bound,0.00044641158819587695
rxn29063_c_lower_bound,0.00043739488838601955
rxn05693_c_lower_bound,0.00043536177293904176
rxn29410_c_lower_bound,0.00042867484985590145
rxn05673_c_lower_bound,0.0004272005446551013
rxn01361_c_upper_bound,0.0004230965974947724
rxn10878_c_upper_bound,0.00041156892004048354
rxn12537_c_upper_bound,0.0004113184275595298
rxn13690_c_upper_bound,0.00040855592164716186
rxn05316_c_upper_bound,0.000408206004587003
rxn10183_c_upper_bound,0.0004069526555177328
rxn00958_c_upper_bound,0.0004064503036256071
rxn18495_c_upper_bound,0.00040159077759241744
rxn00432_c_lower_bound,0.0003984254192288298
rxn00966_c_upper_bound,0.00039673102547038366
rxn09638_c_lower_bound,0.0003952068160774446
rxn02928_c_upper_bound,0.0003919220130593022
rxn10626_c_upper_bound,0.0003905831372985035
rxn02928_c_lower_bound,0.00038616693690857873
rxn10960_c_lower_bound,0.0003846322008825921
rxn01005_c_lower_bound,0.00037951460631887186
rxn05634_c_lower_bound,0.00037607154514541396
rxn10960_c_upper_bound,0.0003755980607293776
rxn10878_c_lower_bound,0.00037368937823317174
rxn02760_c_lower_bound,0.00036913710753632583
rxn16140_c_upper_bound,0.00036534508034595346
rxn10183_c_lower_bound,0.000360540413410524
rxn00657_c_lower_bound,0.0003595410251440505
rxn05612_c_upper_bound,0.0003568573326070982
rxn00657_c_upper_bound,0.0003566934647196987
rxn05493_c_upper_bound,0.00035320443109721855
rxn28604_c_upper_bound,0.0003527058336054613
