,0
rxn00656_c_upper_bound,0.15624739442233335
rxn00656_c_lower_bound,0.14487079581164727
rxn05291_c_upper_bound,0.08855523358680646
rxn05291_c_lower_bound,0.08191985311182097
rxn30666_c_upper_bound,0.07178382222913476
rxn00278_c_upper_bound,0.03388224769510045
rxn00278_c_lower_bound,0.030507940107991516
rxn01072_c_lower_bound,0.01910013657445525
rxn01072_c_upper_bound,0.014534098734104783
rxn20665_c_lower_bound,0.005452303857500032
rxn02403_c_upper_bound,0.005147101585409217
rxn09468_c_upper_bound,0.005071306265809669
rxn18959_c_lower_bound,0.0050496701266373465
rxn00989_c_upper_bound,0.004971909613093107
rxn09458_c_lower_bound,0.004962414812381792
rxn02344_c_upper_bound,0.004623834917719568
rxn00849_c_lower_bound,0.004362493768642128
rxn02344_c_lower_bound,0.00424916126652568
rxn09458_c_upper_bound,0.004147600312938314
rxn00657_c_lower_bound,0.004078653684193098
rxn00989_c_lower_bound,0.0040446548470280735
rxn18959_c_upper_bound,0.003971777629689798
rxn00657_c_upper_bound,0.0039120065436962425
rxn01256_c_upper_bound,0.003899301752390573
rxn20665_c_upper_bound,0.003895126464286745
rxn00321_c_upper_bound,0.003822521151877012
rxn00849_c_upper_bound,0.0038120011147764732
rxn00321_c_lower_bound,0.003790855454869903
rxn09429_c_lower_bound,0.003786954098460843
rxn09429_c_upper_bound,0.003509365346325516
rxn18574_c_upper_bound,0.0034013030390164997
rxn10204_c_upper_bound,0.0033562199965917554
rxn02403_c_lower_bound,0.0033550536291060452
rxn09468_c_lower_bound,0.003111520129379177
rxn15120_c_upper_bound,0.0027591758506963614
rxn00917_c_upper_bound,0.0025641029501225175
rxn10213_c_upper_bound,0.0025057889088050196
rxn11174_c_upper_bound,0.002491299881844841
rxn11174_c_lower_bound,0.002438817713464154
rxn00916_c_lower_bound,0.002420867941981696
rxn00958_c_upper_bound,0.002415083542601512
rxn00130_c_upper_bound,0.002402518895257714
rxn00130_c_lower_bound,0.0024019892550528363
rxn12524_c_upper_bound,0.002363014061496972
rxn29063_c_upper_bound,0.0022351312379863143
rxn00347_c_upper_bound,0.0022309149565222534
rxn00916_c_upper_bound,0.002178200109971372
rxn29063_c_lower_bound,0.002163275862367799
rxn00958_c_lower_bound,0.002158995596686894
rxn09978_c_lower_bound,0.002149856337440621
rxn12524_c_lower_bound,0.002146777126178329
rxn31356_c_lower_bound,0.0021094581915026374
rxn09978_c_upper_bound,0.0021076187371780364
rxn18456_c_upper_bound,0.0020541987129589112
rxn00957_c_lower_bound,0.0020280409229378677
rxn00419_c_upper_bound,0.0020225194622644532
rxn04675_c_upper_bound,0.0019958350069320123
rxn02832_c_upper_bound,0.0019935274046985227
rxn25799_c_upper_bound,0.0019768685209968356
rxn21111_c_upper_bound,0.001975525317024695
rxn13795_c_upper_bound,0.0019748879083037333
