,0
rxn05291_c_upper_bound,0.2694118398917304
rxn05291_c_lower_bound,0.24221031968569554
rxn30666_c_upper_bound,0.2321493195473834
rxn00656_c_upper_bound,0.01027500281794846
rxn00656_c_lower_bound,0.009194095501615294
rxn05170_c_upper_bound,0.0034561784566022147
rxn09429_c_upper_bound,0.0032534368443147238
rxn09458_c_upper_bound,0.002929993109457833
rxn00657_c_lower_bound,0.0028795809782101323
rxn09458_c_lower_bound,0.0027431401820951257
rxn00657_c_upper_bound,0.0026200830106607198
rxn09429_c_lower_bound,0.002565952048477813
rxn02344_c_upper_bound,0.0025094319598507426
rxn18959_c_lower_bound,0.002453391159102291
rxn20665_c_upper_bound,0.002372397552770579
rxn00917_c_upper_bound,0.002333966026688965
rxn10204_c_upper_bound,0.0022982906594500897
rxn20665_c_lower_bound,0.0022453021588046645
rxn00916_c_lower_bound,0.002148260415406931
rxn29063_c_lower_bound,0.0021242234584871156
rxn00346_c_upper_bound,0.0021147671585600688
rxn10213_c_upper_bound,0.0020573782716578866
rxn18456_c_upper_bound,0.0020507698707689782
rxn18959_c_upper_bound,0.002022316594288857
rxn00278_c_lower_bound,0.0020017682935182758
rxn02403_c_lower_bound,0.0019904804920498837
rxn02403_c_upper_bound,0.0019782728678416446
rxn05531_c_lower_bound,0.0019292027325939316
rxn00278_c_upper_bound,0.0019162585966243293
rxn02344_c_lower_bound,0.0018909893272943921
rxn29063_c_upper_bound,0.00184254031805089
rxn00130_c_upper_bound,0.0017975646226003736
rxn05531_c_upper_bound,0.0017778129295336687
rxn11174_c_lower_bound,0.0017772381008676799
rxn00321_c_upper_bound,0.0017565578188838786
rxn09989_c_upper_bound,0.0017494259489012887
rxn31356_c_upper_bound,0.0017462027841276119
rxn05693_c_lower_bound,0.0017453249936371872
rxn10183_c_upper_bound,0.0017377835583640257
rxn00916_c_upper_bound,0.0017354108020460285
rxn01072_c_upper_bound,0.001729675361405404
rxn01256_c_upper_bound,0.0017277016013244244
rxn09468_c_upper_bound,0.0017263294664929807
rxn00130_c_lower_bound,0.0017021417842832062
rxn01072_c_lower_bound,0.0016978172281743088
rxn18574_c_upper_bound,0.0016776638948177796
rxn00849_c_upper_bound,0.001676105008410985
rxn00155_c_upper_bound,0.0016663583757351736
